StateCounty,Unknown,Toe nailing or no anchorage,Clips,Single wraps,Double wraps,Structural
GAEvans County,0.0000000000000000,0.3574767567410010,0.0794944227505612,-0.0159453927026947,-0.0837475632517517,-0.1229108551876660
GAFannin County,0.0000000000000000,0.1503132422835060,0.0182750752928602,-0.0054956344908828,-0.0354816235487566,-0.0577281596553779
GAFayette County,0.0000000000000000,0.1758879917834150,0.0214186573178965,-0.0065161366359595,-0.0405535718843415,-0.0651260482134390
GAFloyd County,0.0000000000000000,0.1559402017839690,0.0197807406286201,-0.0057453454109766,-0.0363972931377020,-0.0586381176920249
GAForsyth County,0.0000000000000000,0.1953358766613570,0.0329214069487704,-0.0080622158669155,-0.0445891007126387,-0.0684995995600080
GAFranklin County,0.0000000000000000,0.2107804622425660,0.0349634331148769,-0.0084908881395115,-0.0487386106977947,-0.0755330382496842
GAFulton County,0.0000000000000000,0.1601781523565210,0.0208325985548754,-0.0060022746808617,-0.0375048878112526,-0.0603581588105259
GAGilmer County,0.0000000000000000,0.1639344734230280,0.0267733987774621,-0.0059570678312114,-0.0391263426877323,-0.0621849453949503
GAGlascock County,0.0000000000000000,0.2220259359052050,0.0347859534948285,-0.0090493596831712,-0.0512746362782970,-0.0799321620898245
GAGlynn County,0.0000000000000000,0.1756736533855330,0.0455959273604110,-0.0085427354685209,-0.0447242740771380,-0.0609166847354450
GAGordon County,0.0000000000000000,0.1870082986895410,0.0305424875379512,-0.0070399756788615,-0.0434319578046791,-0.0679074251787023
GAGrady County,0.0000000000000000,0.3594468377622680,0.0835245315027355,-0.0168643413036969,-0.0862870209731925,-0.1242028148467700
GAGreene County,0.0000000000000000,0.2072735174783790,0.0336134226214562,-0.0086192622131330,-0.0475319253922981,-0.0736141975427106
GAGwinnett County,0.0000000000000000,0.1787617332639150,0.0273809018522770,-0.0070659740121052,-0.0416395460498701,-0.0656068017029429
GAHabersham County,0.0000000000000000,0.1634914829206430,0.0208413644533723,-0.0061738715127288,-0.0376529888225283,-0.0601590851525168
GAHall County,0.0000000000000000,0.1949569036749410,0.0334219363418080,-0.0081340404516485,-0.0449801699878540,-0.0693786134117945
GAHancock County,0.0000000000000000,0.2120125761032160,0.0328778786992641,-0.0086506028225262,-0.0487505320011062,-0.0759980356635350
GAHaralson County,0.0000000000000000,0.1467595969084420,0.0139721723151378,-0.0047192708694374,-0.0342539705906942,-0.0566213857511414
GAHarris County,0.0000000000000000,0.2120214106946920,0.0283232475526511,-0.0081952481303762,-0.0486546245648662,-0.0770240575765856
GAHart County,0.0000000000000000,0.2140962920593310,0.0351248835959252,-0.0083948292487535,-0.0501784323790289,-0.0785734805670801
GAHeard County,0.0000000000000000,0.1789818086021690,0.0211288157444793,-0.0064025926508575,-0.0413316741256543,-0.0666838882534316
GAHenry County,0.0000000000000000,0.1907369492620020,0.0246585199859246,-0.0075143349038489,-0.0431117341053059,-0.0679800225422661
GAHouston County,0.0000000000000000,0.2391828122428810,0.0417536875954971,-0.0098177809186373,-0.0554516776191533,-0.0853262304541482
GAIrwin County,0.0000000000000000,0.2930546055105210,0.0510645355418446,-0.0119354403778480,-0.0680152119771914,-0.1039782898719950
GAJackson County,0.0000000000000000,0.1984850969509830,0.0356698164283571,-0.0083679528121277,-0.0459801313050848,-0.0706676764140569
GAJasper County,0.0000000000000000,0.2042294506967970,0.0285127444806388,-0.0083399565682648,-0.0458055556901060,-0.0712758889300547
GAJeff Davis County,0.0000000000000000,0.2977199180037660,0.0525790087518971,-0.0122912866291932,-0.0694678836218258,-0.1060853248217830
GAJefferson County,0.0000000000000000,0.2690819802607230,0.0461802378801037,-0.0111509035194315,-0.0613901218985631,-0.0936870181380687
GAJenkins County,0.0000000000000000,0.3275207259969540,0.0631783312412406,-0.0142056889226515,-0.0753644754828148,-0.1132318963222420
GAJohnson County,0.0000000000000000,0.2558653078847580,0.0450733379741124,-0.0107746923643631,-0.0588515678565832,-0.0895900893856543
GAJones County,0.0000000000000000,0.2145888896621090,0.0303869890267006,-0.0085201763076328,-0.0484590309992534,-0.0756525563786611
GALamar County,0.0000000000000000,0.2118356675847650,0.0332331706224958,-0.0085333669777143,-0.0486045282059518,-0.0756629627159390
GALanier County,0.0000000000000000,0.3215512684208050,0.0565609917394914,-0.0134334935356160,-0.0740357861173087,-0.1122401693924870
GALaurens County,0.0000000000000000,0.2418013880633250,0.0421941177263012,-0.0099016226122578,-0.0562868274726824,-0.0866121307484008
GALee County,0.0000000000000000,0.2857629474767810,0.0577293094905749,-0.0124738909289754,-0.0673327039728961,-0.1014225456891890
GALiberty County,0.0000000000000000,0.3040953554063640,0.0729139667581611,-0.0140936314237339,-0.0726484281812025,-0.1044477229501270
GALincoln County,0.0000000000000000,0.2698215118183110,0.0524448192265079,-0.0114082162678371,-0.0624504997521484,-0.0939277286768171
GALong County,0.0000000000000000,0.3872552235420440,0.0844422682442425,-0.0176718867232392,-0.0895478228688344,-0.1301573095853500
GALowndes County,0.0000000000000000,0.3448184926055140,0.0614712102513861,-0.0146945431414484,-0.0790352784970284,-0.1182451354214530
GALumpkin County,0.0000000000000000,0.1589791299639170,0.0190811645420457,-0.0060417601995983,-0.0360941689132825,-0.0575257999990205
GAMacon County,0.0000000000000000,0.2486956736034520,0.0439251906829243,-0.0105023366174199,-0.0580325297412113,-0.0889613528989622
GAMadison County,0.0000000000000000,0.2101485840021610,0.0402148135555238,-0.0087407514389545,-0.0489125960091870,-0.0746683773401186
GAMarion County,0.0000000000000000,0.2312674298396590,0.0392141299656634,-0.0098575571638174,-0.0530346219564677,-0.0811884519873701
GAMcduffie County,0.0000000000000000,0.2590185917851300,0.0463450472816389,-0.0107186420330379,-0.0597343072287756,-0.0910495211196156
GAMcintosh County,0.0000000000000000,0.0856564753288065,0.0221194294698550,-0.0041606536901199,-0.0212762061491021,-0.0294482877958975
GAMeriwether County,0.0000000000000000,0.1987578307744580,0.0259608414971160,-0.0075741513118067,-0.0455904706655658,-0.0724587687364158
GAMiller County,0.0000000000000000,0.3402554619720470,0.0730576594742454,-0.0152781677480611,-0.0800736192543536,-0.1175064268202480
GAMitchell County,0.0000000000000000,0.3255709495548350,0.0686890680401342,-0.0146382533746738,-0.0770427789849932,-0.1129624267510890
GAMonroe County,0.0000000000000000,0.2218420499442260,0.0362502634153254,-0.0089565841643895,-0.0505330090976011,-0.0779222324278912
GAMontgomery County,0.0000000000000000,0.3100625852997680,0.0593213658262937,-0.0131495561300427,-0.0719383765817363,-0.1085406674018220
GAMorgan County,0.0000000000000000,0.2109997090721010,0.0330871503593133,-0.0087904765627190,-0.0475456557104235,-0.0731636197923854
GAMurray County,0.0000000000000000,0.1952612152904450,0.0381625329878286,-0.0077833509633375,-0.0460842057000117,-0.0709121938506041
GAMuscogee County,0.0000000000000000,0.2274638774770630,0.0321916727882641,-0.0090663320825101,-0.0518609655032590,-0.0811808722983636
GANewton County,0.0000000000000000,0.1894095280643300,0.0259856255803284,-0.0076162910540877,-0.0428488975971516,-0.0671677355197920
GAOconee County,0.0000000000000000,0.2120846900632770,0.0381792506150815,-0.0089165303533327,-0.0488011829701022,-0.0746860796314860
GAOglethorpe County,0.0000000000000000,0.2176490330186570,0.0419652649136681,-0.0091409004693444,-0.0505561483306385,-0.0770125838429320
GAPaulding County,0.0000000000000000,0.1610096152986070,0.0206308775656010,-0.0060107474810838,-0.0374507710975244,-0.0601472728581752
GAPeach County,0.0000000000000000,0.2524330696491020,0.0460425690073518,-0.0106030276143082,-0.0586743050376265,-0.0898564071654777
GAPickens County,0.0000000000000000,0.1736264082969130,0.0261836752381488,-0.0064981322211346,-0.0401658533921814,-0.0632536745280907
GAPierce County,0.0000000000000000,0.3782712614695110,0.0809732514156896,-0.0168416214542249,-0.0892600552032151,-0.1311169452963790
GAPike County,0.0000000000000000,0.2084413208481590,0.0298884278354534,-0.0080841816483337,-0.0478290721557826,-0.0753007523118108
GAPolk County,0.0000000000000000,0.1605424628009830,0.0191603855557332,-0.0059101127347502,-0.0370676315526459,-0.0596981302023523
GAPulaski County,0.0000000000000000,0.2495482044308530,0.0414591628194820,-0.0098991065175218,-0.0583501721451617,-0.0899540287086340
GAPutnam County,0.0000000000000000,0.2158567340271140,0.0351273362551661,-0.0088900238564936,-0.0492991405670161,-0.0761568240950951
GAQuitman County,0.0000000000000000,0.2806880828851880,0.0504880055550068,-0.0117964973873895,-0.0646700199083972,-0.0987077930174814
GARabun County,0.0000000000000000,0.1265338793258890,0.0129118023434736,-0.0040781735574487,-0.0297325646626371,-0.0490741728322863
GARandolph County,0.0000000000000000,0.3013988331025150,0.0600197390417798,-0.0128370145846697,-0.0703731715834528,-0.1059818498129220
GARichmond County,0.0000000000000000,0.2838811699015920,0.0562622138027682,-0.0122946854810821,-0.0660703363636034,-0.0992653558021959
GARockdale County,0.0000000000000000,0.1731661384985880,0.0226338778103676,-0.0067984686561219,-0.0396092978579027,-0.0628278773982072
GASchley County,0.0000000000000000,0.2348757424638850,0.0409121671073041,-0.0100401956727340,-0.0542728591671907,-0.0833243047355939
GAScreven County,0.0000000000000000,0.3673803801699460,0.0799988181508062,-0.0165817868314189,-0.0852340834249072,-0.1249679840722650
GASeminole County,0.0000000000000000,0.3584841875325370,0.0756403934983501,-0.0162738191481289,-0.0843315898711527,-0.1230785982059760
GASpalding County,0.0000000000000000,0.1988332836547750,0.0265861233991964,-0.0078168699716575,-0.0448974423751790,-0.0705250503956174
GAStephens County,0.0000000000000000,0.1870997804177760,0.0258554621017604,-0.0073405585996550,-0.0426788792987861,-0.0670778786058527
GAStewart County,0.0000000000000000,0.2561987175543000,0.0429843775607919,-0.0106521808551047,-0.0590924121991434,-0.0912518102124604
GASumter County,0.0000000000000000,0.2793281511513910,0.0542030103943467,-0.0121798500418698,-0.0649375202378304,-0.0978066882896085
GATalbot County,0.0000000000000000,0.2067340077865400,0.0283823634002980,-0.0080898877818525,-0.0474299666250949,-0.0746086023045547
GATaliaferro County,0.0000000000000000,0.2066543727893420,0.0387328218230478,-0.0084656478467907,-0.0489617672560222,-0.0759000196515895
GATattnall County,0.0000000000000000,0.3668229879936920,0.0784591487049731,-0.0165286266290534,-0.0845695791819313,-0.1237266141581060
GATaylor County,0.0000000000000000,0.2275430182948160,0.0375252523715082,-0.0095166220508317,-0.0521790431456352,-0.0800711813061548
GATelfair County,0.0000000000000000,0.2480118164739360,0.0410587363997756,-0.0099279143165427,-0.0584253171402761,-0.0908180311786113
GATerrell County,0.0000000000000000,0.2920391374387820,0.0596872464344427,-0.0126674049281453,-0.0683046102307009,-0.1025828090840470
GAThomas County,0.0000000000000000,0.3511295805840180,0.0777540920994222,-0.0162102437231808,-0.0845824559375146,-0.1223139648392310
GATift County,0.0000000000000000,0.3010811642815560,0.0574049861233394,-0.0126377662931015,-0.0712991479460651,-0.1082092762405630
GAToombs County,0.0000000000000000,0.3430160256353050,0.0693895942679288,-0.0149637429906287,-0.0786520724564542,-0.1163942966298960
GATowns County,0.0000000000000000,0.1353519764909910,0.0120864616892884,-0.0042263983260901,-0.0322682291963059,-0.0541394032300608
GATreutlen County,0.0000000000000000,0.2873472174420940,0.0543865232438034,-0.0121863147865590,-0.0664465708291893,-0.1003476412932080
GATroup County,0.0000000000000000,0.2163983909986990,0.0296315766727648,-0.0084427512106610,-0.0490567007211300,-0.0770158105116722
GATurner County,0.0000000000000000,0.2819941794863670,0.0525653080878252,-0.0116259599567472,-0.0664581685160157,-0.1011800650823050
GATwiggs County,0.0000000000000000,0.2246765041339830,0.0353177846734265,-0.0088411240788776,-0.0517509529607041,-0.0805558358225466
GAUnion County,0.0000000000000000,0.1320864302607340,0.0146795259872048,-0.0045428194952180,-0.0315932821206837,-0.0521986796421181
GAUpson County,0.0000000000000000,0.2123385267545930,0.0328083611282812,-0.0085459967089369,-0.0485744466899741,-0.0755788542901142
GAWalker County,0.0000000000000000,0.1685288045884790,0.0342293453628533,-0.0067193698907414,-0.0405113468641041,-0.0626720586963997
GAWalton County,0.0000000000000000,0.2014042541315530,0.0316810800910863,-0.0082532405990436,-0.0457713593390089,-0.0708038623305114
GAWare County,0.0000000000000000,0.3561563257851750,0.0710006520717794,-0.0155375168684646,-0.0832839893165229,-0.1237243764977330
GAWarren County,0.0000000000000000,0.2365335909551020,0.0416667791914282,-0.0096093792486227,-0.0551847097190588,-0.0852601617706690
GAWashington County,0.0000000000000000,0.2168006767354980,0.0342426034249019,-0.0086444847417597,-0.0500363152574974,-0.0780240664705459
GAWayne County,0.0000000000000000,0.3831349025901510,0.0815748377582581,-0.0171715629512835,-0.0896480752841458,-0.1311138616668560
GAWebster County,0.0000000000000000,0.2753729907856880,0.0504751814181397,-0.0116113710853286,-0.0636502437172941,-0.0971280628070729
GAWheeler County,0.0000000000000000,0.2559166856598320,0.0437868676510555,-0.0104170675224994,-0.0602534922237236,-0.0934401822467593
GAWhite County,0.0000000000000000,0.1480451621007750,0.0166236714012262,-0.0052504178562313,-0.0346969126140895,-0.0566564057832277
GAWhitfield County,0.0000000000000000,0.1880209685498100,0.0376425578308528,-0.0075161139254876,-0.0450509259903358,-0.0691317989593773
GAWilcox County,0.0000000000000000,0.2515883013888310,0.0421610666570877,-0.0099049534432221,-0.0594628330089493,-0.0924721445394463
GAWilkes County,0.0000000000000000,0.2258776105958840,0.0447320658122423,-0.0093090895164932,-0.0538597996507768,-0.0821081919174366
GAWilkinson County,0.0000000000000000,0.2223098245354600,0.0352188256555874,-0.0088382826865456,-0.0513811289195912,-0.0801132895455533
GAWorth County,0.0000000000000000,0.2845615832749380,0.0545080576467711,-0.0119678917487656,-0.0676156762770866,-0.1025321902243930
HIHawaii County,0.0000000000000000,0.4883741913970130,0.1415612660863030,-0.0250445513393553,-0.1281114981208850,-0.1713915229245130
HIHonolulu County,0.0000000000000000,0.4739806807847830,0.1371712229705430,-0.0242137128346529,-0.1314316601749590,-0.1713721462881790
HIKalawao County,0.0000000000000000,0.4416663046988590,0.1283162170404300,-0.0225563414869682,-0.1134068244318430,-0.1527921774391520
HIKauai County,0.0000000000000000,0.4625106849336980,0.1331584049540050,-0.0236065298710736,-0.1307801281761630,-0.1694637569837360
HIMaui County,0.0000000000000000,0.4659083335830560,0.1337400611072520,-0.0235455970984699,-0.1303854453474520,-0.1695179424429320
IAAdair County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAAdams County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAAllamakee County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAAppanoose County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAAudubon County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IABenton County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IABlack Hawk County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IABoone County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IABremer County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IABuchanan County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IABuena Vista County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAButler County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IACalhoun County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IACarroll County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IACass County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IACedar County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IACerro Gordo County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IACherokee County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAChickasaw County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAClarke County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAClay County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAClayton County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAClinton County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IACrawford County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IADallas County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IADavis County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IADecatur County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IADelaware County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IADes Moines County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IADickinson County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IADubuque County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAEmmet County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAFayette County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAFloyd County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAFranklin County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAFremont County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAGreene County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAGrundy County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAGuthrie County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAHamilton County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAHancock County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAHardin County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAHarrison County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAHenry County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAHoward County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAHumboldt County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAIda County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAIowa County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAJackson County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAJasper County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAJefferson County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAJohnson County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAJones County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAKeokuk County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAKossuth County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IALee County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IALinn County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IALouisa County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IALucas County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IALyon County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAMadison County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAMahaska County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAMarion County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAMarshall County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAMills County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAMitchell County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAMonona County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAMonroe County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAMontgomery County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAMuscatine County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAO'Brien County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAOsceola County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAPage County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAPalo Alto County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAPlymouth County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAPocahontas County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAPolk County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAPottawattamie County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAPoweshiek County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IARinggold County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IASac County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAScott County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAShelby County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IASioux County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAStory County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IATama County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IATaylor County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAUnion County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAVan Buren County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAWapello County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAWarren County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAWashington County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAWayne County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAWebster County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAWinnebago County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAWinneshiek County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAWoodbury County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAWorth County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAWright County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IDAda County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IDAdams County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IDBannock County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IDBear Lake County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IDBenewah County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IDBingham County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IDBlaine County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IDBoise County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IDBonner County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IDBonneville County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IDBoundary County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IDButte County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
