StateCounty,Contents,BI
CAAlpine County,0.000000000000000000,0.000000000000000000
CAAmador County,0.000000000000000000,0.000000000000000000
CAButte County,0.000000000000000000,0.000000000000000000
CACalaveras County,0.000000000000000000,0.000000000000000000
CAColusa County,0.000000000000000000,0.000000000000000000
CAContra Costa County,0.000000000000000000,0.000000000000000000
CADel Norte County,0.000000000000000000,0.000000000000000000
CAEl Dorado County,0.000000000000000000,0.000000000000000000
CAFresno County,0.000000000000000000,0.000000000000000000
CAGlenn County,0.000000000000000000,0.000000000000000000
CAHumboldt County,0.000000000000000000,0.000000000000000000
CAImperial County,0.000000000000000000,0.000000000000000000
CAInyo County,0.000000000000000000,0.000000000000000000
CAKern County,0.000000000000000000,0.000000000000000000
CAKings County,0.000000000000000000,0.000000000000000000
CALake County,0.000000000000000000,0.000000000000000000
CALassen County,0.000000000000000000,0.000000000000000000
CALos Angeles County,0.000000000000000000,0.000000000000000000
CAMadera County,0.000000000000000000,0.000000000000000000
CAMarin County,0.000000000000000000,0.000000000000000000
CAMariposa County,0.000000000000000000,0.000000000000000000
CAMendocino County,0.000000000000000000,0.000000000000000000
CAMerced County,0.000000000000000000,0.000000000000000000
CAModoc County,0.000000000000000000,0.000000000000000000
CAMono County,0.000000000000000000,0.000000000000000000
CAMonterey County,0.000000000000000000,0.000000000000000000
CANapa County,0.000000000000000000,0.000000000000000000
CANevada County,0.000000000000000000,0.000000000000000000
CAOrange County,0.000000000000000000,0.000000000000000000
CAPlacer County,0.000000000000000000,0.000000000000000000
CAPlumas County,0.000000000000000000,0.000000000000000000
CARiverside County,0.000000000000000000,0.000000000000000000
CASacramento County,0.000000000000000000,0.000000000000000000
CASan Benito County,0.000000000000000000,0.000000000000000000
CASan Bernardino County,0.000000000000000000,0.000000000000000000
CASan Diego County,0.000000000000000000,0.000000000000000000
CASan Francisco County,0.000000000000000000,0.000000000000000000
CASan Joaquin County,0.000000000000000000,0.000000000000000000
CASan Luis Obispo County,0.000000000000000000,0.000000000000000000
CASan Mateo County,0.000000000000000000,0.000000000000000000
CASanta Barbara County,0.000000000000000000,0.000000000000000000
CASanta Clara County,0.000000000000000000,0.000000000000000000
CASanta Cruz County,0.000000000000000000,0.000000000000000000
CAShasta County,0.000000000000000000,0.000000000000000000
CASierra County,0.000000000000000000,0.000000000000000000
CASiskiyou County,0.000000000000000000,0.000000000000000000
CASolano County,0.000000000000000000,0.000000000000000000
CASonoma County,0.000000000000000000,0.000000000000000000
CAStanislaus County,0.000000000000000000,0.000000000000000000
CASutter County,0.000000000000000000,0.000000000000000000
CATehama County,0.000000000000000000,0.000000000000000000
CATrinity County,0.000000000000000000,0.000000000000000000
CATulare County,0.000000000000000000,0.000000000000000000
CATuolumne County,0.000000000000000000,0.000000000000000000
CAVentura County,0.000000000000000000,0.000000000000000000
CAYolo County,0.000000000000000000,0.000000000000000000
CAYuba County,0.000000000000000000,0.000000000000000000
COAdams County,0.000000000000000000,0.000000000000000000
COAlamosa County,0.000000000000000000,0.000000000000000000
COArapahoe County,0.000000000000000000,0.000000000000000000
COArchuleta County,0.000000000000000000,0.000000000000000000
COBaca County,0.000000000000000000,0.000000000000000000
COBent County,0.000000000000000000,0.000000000000000000
COBoulder County,0.000000000000000000,0.000000000000000000
COBroomfield County,0.000000000000000000,0.000000000000000000
COChaffee County,0.000000000000000000,0.000000000000000000
COCheyenne County,0.000000000000000000,0.000000000000000000
COClear Creek County,0.000000000000000000,0.000000000000000000
COConejos County,0.000000000000000000,0.000000000000000000
COCostilla County,0.000000000000000000,0.000000000000000000
COCrowley County,0.000000000000000000,0.000000000000000000
COCuster County,0.000000000000000000,0.000000000000000000
CODelta County,0.000000000000000000,0.000000000000000000
CODenver County,0.000000000000000000,0.000000000000000000
CODolores County,0.000000000000000000,0.000000000000000000
CODouglas County,0.000000000000000000,0.000000000000000000
COEagle County,0.000000000000000000,0.000000000000000000
COEl Paso County,0.000000000000000000,0.000000000000000000
COElbert County,0.000000000000000000,0.000000000000000000
COFremont County,0.000000000000000000,0.000000000000000000
COGarfield County,0.000000000000000000,0.000000000000000000
COGilpin County,0.000000000000000000,0.000000000000000000
COGrand County,0.000000000000000000,0.000000000000000000
COGunnison County,0.000000000000000000,0.000000000000000000
COHinsdale County,0.000000000000000000,0.000000000000000000
COHuerfano County,0.000000000000000000,0.000000000000000000
COJackson County,0.000000000000000000,0.000000000000000000
COJefferson County,0.000000000000000000,0.000000000000000000
COKiowa County,0.000000000000000000,0.000000000000000000
COKit Carson County,0.000000000000000000,0.000000000000000000
COLa Plata County,0.000000000000000000,0.000000000000000000
COLake County,0.000000000000000000,0.000000000000000000
COLarimer County,0.000000000000000000,0.000000000000000000
COLas Animas County,0.000000000000000000,0.000000000000000000
COLincoln County,0.000000000000000000,0.000000000000000000
COLogan County,0.000000000000000000,0.000000000000000000
COMesa County,0.000000000000000000,0.000000000000000000
COMineral County,0.000000000000000000,0.000000000000000000
COMoffat County,0.000000000000000000,0.000000000000000000
COMontezuma County,0.000000000000000000,0.000000000000000000
COMontrose County,0.000000000000000000,0.000000000000000000
COMorgan County,0.000000000000000000,0.000000000000000000
COOtero County,0.000000000000000000,0.000000000000000000
COOuray County,0.000000000000000000,0.000000000000000000
COPark County,0.000000000000000000,0.000000000000000000
COPhillips County,0.000000000000000000,0.000000000000000000
COPitkin County,0.000000000000000000,0.000000000000000000
COProwers County,0.000000000000000000,0.000000000000000000
COPueblo County,0.000000000000000000,0.000000000000000000
CORio Blanco County,0.000000000000000000,0.000000000000000000
CORio Grande County,0.000000000000000000,0.000000000000000000
CORoutt County,0.000000000000000000,0.000000000000000000
COSaguache County,0.000000000000000000,0.000000000000000000
COSan Juan County,0.000000000000000000,0.000000000000000000
COSan Miguel County,0.000000000000000000,0.000000000000000000
COSedgwick County,0.000000000000000000,0.000000000000000000
COSummit County,0.000000000000000000,0.000000000000000000
COTeller County,0.000000000000000000,0.000000000000000000
COWashington County,0.000000000000000000,0.000000000000000000
COWeld County,0.000000000000000000,0.000000000000000000
COYuma County,0.000000000000000000,0.000000000000000000
CTFairfield County,-0.312980046586284000,-0.266736632515385000
CTHartford County,-0.701315088763173000,0.092959258374068800
CTLitchfield County,-0.736868953348982000,0.230214654530203000
CTMiddlesex County,-0.631356684708985000,0.019247556448009500
CTNew Haven County,-0.641292619601097000,0.060635614216838300
CTNew London County,-0.566669554938982000,-0.058237208158592000
CTTolland County,-0.716339190753979000,0.146800777081008000
CTWindham County,-0.708065586410665000,0.115348639045939000
DCDistrict Of Columbia,-0.619467583546658000,0.322571575848664000
DEKent County,-0.401933497565018000,-0.084407946761443500
DENew Castle County,-0.349813483338090000,-0.113744336950872000
DESussex County,-0.455029372404654000,-0.058895166166251500
FLAlachua County,-0.660682884231010000,0.205555875157155000
FLBaker County,-0.707834975086957000,0.336970906830504000
FLBay County,-0.486314025154030000,0.014075710689962700
FLBradford County,-0.690755817936959000,0.293736369105370000
FLBrevard County,-0.454958410400480000,-0.134086861811496000
FLBroward County,-0.550986970390265000,-0.026713048373363700
FLCalhoun County,-0.638848582153019000,0.283270820619652000
FLCharlotte County,-0.262436664362197000,-0.376241070078404000
FLCitrus County,-0.255583909066188000,-0.319060547495903000
FLClay County,-0.673800994616544000,0.262862000071014000
FLCollier County,-0.259029534055555000,-0.338257347333967000
FLColumbia County,-0.670588010281799000,0.251817329738672000
FLDesoto County,-0.629928691668997000,0.030339833849092300
FLDixie County,-0.133821577999006000,-0.415398093425711000
FLDuval County,-0.469646190152126000,-0.036827950313892100
FLEscambia County,-0.473969086105111000,-0.049868356709042000
FLFlagler County,-0.480387259518491000,-0.035723841211752300
FLFranklin County,-0.328549732657411000,-0.207206662908801000
FLGadsden County,-0.659946843988089000,0.300314239631666000
FLGilchrist County,-0.617008937580413000,0.066367639196420300
FLGlades County,-0.583067791973496000,-0.069901699995794700
FLGulf County,-0.479096352898672000,0.053827725061528000
FLHamilton County,-0.691738305771939000,0.304735510654306000
FLHardee County,-0.642886375647760000,0.068548788622622800
FLHendry County,-0.581623650090578000,-0.063815596694571500
FLHernando County,-0.400185779865036000,-0.156361396079060000
FLHighlands County,-0.602514522690626000,-0.009474593259950810
FLHillsborough County,-0.306507888189106000,-0.291114884900541000
FLHolmes County,-0.636351691741399000,0.198341715590871000
FLIndian River County,-0.461899164390181000,-0.139222577685192000
FLJackson County,-0.654907572156042000,0.273438639039751000
FLJefferson County,-0.408998275190834000,-0.038394917749913800
FLLafayette County,-0.650100195710906000,0.204089069281094000
FLLake County,-0.655059621149498000,0.122527807691628000
FLLee County,-0.299425007815014000,-0.317950033650384000
FLLeon County,-0.616713318215679000,0.227932597666461000
FLLevy County,-0.176465465370539000,-0.391613253758127000
FLLiberty County,-0.640308424439137000,0.250050001073585000
FLMadison County,-0.662564279082350000,0.284402633887699000
FLManatee County,-0.390544853662999000,-0.235092785134032000
FLMarion County,-0.663357068762751000,0.168377119689807000
FLMartin County,-0.493440101347530000,-0.115181897046064000
FLMiami-Dade County,-0.467640524538013000,-0.120343006994558000
FLMonroe County,-0.257473049426006000,-0.275446841800244000
FLNassau County,-0.510239350164674000,0.036626213368119400
FLOkaloosa County,-0.487568718198164000,-0.012136590702397700
FLOkeechobee County,-0.555034183845366000,-0.090451598906386400
FLOrange County,-0.657285537548591000,0.124953022270206000
FLOsceola County,-0.638615235440975000,0.082656143553762900
FLPalm Beach County,-0.550655232142446000,-0.038066577333415600
FLPasco County,-0.355973949969783000,-0.235193270546965000
FLPinellas County,-0.311998881700352000,-0.290426977138659000
FLPolk County,-0.639891979299269000,0.062550021745084900
FLPutnam County,-0.663657790080123000,0.242564795863845000
FLSanta Rosa County,-0.465174277763418000,-0.039877223265783700
FLSarasota County,-0.418753642366543000,-0.198886582501728000
FLSeminole County,-0.662118228754055000,0.162762278883546000
FLSt. Johns County,-0.250089410857617000,-0.315135517829013000
FLSt. Lucie County,-0.505431981425452000,-0.094791175986261900
FLSumter County,-0.667905300407277000,0.152243582194322000
FLSuwannee County,-0.644951360194326000,0.180393365037648000
FLTaylor County,-0.475684932232642000,0.119812160021755000
FLUnion County,-0.682278847734998000,0.278517401453923000
FLVolusia County,-0.392411104938556000,-0.135914149462469000
FLWakulla County,-0.096554640738745900,-0.457083540644572000
FLWalton County,-0.466935295958400000,-0.021816504931981600
FLWashington County,-0.597994534624766000,0.131190992881018000
GAAppling County,-0.668279173859959000,0.039990155026540000
GAAtkinson County,-0.683361378887021000,0.127755404741867000
GABacon County,-0.666123504448308000,0.035842429774869800
GABaker County,-0.652245372359761000,0.095991899560574900
GABaldwin County,-0.751108601293091000,0.317452333784372000
GABanks County,-0.768546118955431000,0.381554816296294000
GABarrow County,-0.757372739428805000,0.327908759139616000
GABartow County,-0.767650235199207000,0.376229686986892000
GABen Hill County,-0.704947640541821000,0.182227434450980000
GABerrien County,-0.679503873432414000,0.118961700136324000
GABibb County,-0.746266077828908000,0.304705591577576000
GABleckley County,-0.721618384446767000,0.245307884050648000
GABrantley County,-0.625678812384875000,0.031071766054540100
GABrooks County,-0.623328052875342000,0.024208606776203100
GABryan County,-0.488610437239811000,-0.106195497889821000
GABulloch County,-0.650694416392280000,0.004121862098717570
GABurke County,-0.688097370523023000,0.070842641934489400
GAButts County,-0.765181202737310000,0.366423575293725000
GACalhoun County,-0.661062739290608000,0.105014735917440000
GACamden County,-0.376129046139401000,-0.200575558927509000
GACandler County,-0.658891642382167000,0.030440010830221000
GACarroll County,-0.775520122847012000,0.435423439935603000
GACatoosa County,-0.759851939550322000,0.402304194983478000
GACharlton County,-0.627339637846345000,0.001572778603147860
GAChatham County,-0.316656244683602000,-0.300239204309724000
GAChattahoochee County,-0.738431517153122000,0.301745436180271000
GAChattooga County,-0.789544792845797000,0.521796814071224000
GACherokee County,-0.773255469247260000,0.393171548735870000
GAClarke County,-0.753962053614202000,0.317892379826600000
GAClay County,-0.661434462888037000,0.089094428485953400
GAClayton County,-0.783220583302116000,0.437522722376223000
GAClinch County,-0.675436163543914000,0.078186593245681800
GACobb County,-0.779892624394637000,0.434906407341080000
GACoffee County,-0.689739055673364000,0.135506986178729000
GAColquitt County,-0.651945869653959000,0.104386572367622000
GAColumbia County,-0.716977435001163000,0.192406142823688000
GACook County,-0.663895289528463000,0.087187745038132900
GACoweta County,-0.771205388922851000,0.401848524710133000
GACrawford County,-0.745335497620559000,0.306604695377476000
GACrisp County,-0.704004264461549000,0.213270430980832000
GADade County,-0.776085680659705000,0.454639270313897000
GADawson County,-0.775629819174776000,0.399505842484616000
GADecatur County,-0.618087064790843000,0.028294286003577800
GADekalb County,-0.780760463974497000,0.432074948326518000
GADodge County,-0.728161827972802000,0.278769395095256000
GADooly County,-0.701612572197087000,0.198247642213665000
GADougherty County,-0.687138497224000000,0.193100024231220000
GADouglas County,-0.783830356741324000,0.458035207037556000
GAEarly County,-0.639273441670954000,0.049371290527098000
GAEchols County,-0.677374767193513000,0.086483722289687500
GAEffingham County,-0.623636441463005000,-0.020075573606125700
GAElbert County,-0.748546487253961000,0.306788944432450000
GAEmanuel County,-0.693617861165135000,0.119056398504982000
GAEvans County,-0.650818793129848000,0.014735860819050900
GAFannin County,-0.789534037342045000,0.470517243479110000
GAFayette County,-0.773218325191292000,0.405234802349288000
GAFloyd County,-0.781403552875403000,0.447237282751414000
GAForsyth County,-0.764387453191433000,0.371233021930827000
GAFranklin County,-0.754404445405913000,0.333007308454543000
GAFulton County,-0.783288103540179000,0.442139666670183000
GAGilmer County,-0.782596933377136000,0.427371136168320000
GAGlascock County,-0.747480141914439000,0.306923050344979000
GAGlynn County,-0.231162724555316000,-0.397648883506389000
GAGordon County,-0.767272723899871000,0.384206582742604000
GAGrady County,-0.607542451454322000,0.021649203999410700
GAGreene County,-0.755880558321531000,0.331360545179282000
GAGwinnett County,-0.772585529256310000,0.393951994760983000
GAHabersham County,-0.780576536029968000,0.427519845335828000
GAHall County,-0.763428179177042000,0.369844044873096000
GAHancock County,-0.754314264963630000,0.329540336877387000
GAHaralson County,-0.783341940727408000,0.472345486881271000
GAHarris County,-0.748445625193136000,0.330787384178479000
GAHart County,-0.749320139674266000,0.311806269745532000
GAHeard County,-0.769230852392097000,0.407282161669135000
GAHenry County,-0.768962762832744000,0.381868787922908000
GAHouston County,-0.731083653964187000,0.268073059205020000
GAIrwin County,-0.691674858844411000,0.147891270573616000
GAJackson County,-0.761054109812817000,0.351978926909265000
GAJasper County,-0.762245978124132000,0.347340797594772000
GAJeff Davis County,-0.695552459746850000,0.144439128335149000
GAJefferson County,-0.723067710174113000,0.199094705131817000
GAJenkins County,-0.688315469436189000,0.065254820122175000
GAJohnson County,-0.726081289052963000,0.228668820865102000
GAJones County,-0.753811940258301000,0.320461836336430000
GALamar County,-0.753045065524811000,0.325334556669577000
GALanier County,-0.674535196360908000,0.093909318089065300
GALaurens County,-0.729360524237316000,0.260868980047731000
GALee County,-0.686189875813700000,0.174858507640537000
GALiberty County,-0.481162113916722000,-0.139726818996960000
GALincoln County,-0.720490555491035000,0.210437095910441000
GALong County,-0.635351514533926000,0.012291124629580000
GALowndes County,-0.657322020066746000,0.048487398220660200
GALumpkin County,-0.787700871391080000,0.449025964070642000
GAMacon County,-0.719320633836139000,0.249380768087977000
GAMadison County,-0.749737787163854000,0.318728939406990000
GAMarion County,-0.734237555692778000,0.292821696854546000
GAMcduffie County,-0.726570985295909000,0.219828154061922000
GAMcintosh County,-0.124126843935131000,-0.428230408021790000
GAMeriwether County,-0.758957571172781000,0.356913749226901000
GAMiller County,-0.638125736135141000,0.060608931118633300
GAMitchell County,-0.646653225332170000,0.090523286521084300
GAMonroe County,-0.750956342963943000,0.311838480640800000
GAMontgomery County,-0.691816065981993000,0.110903555402326000
GAMorgan County,-0.757776787830056000,0.333197493919041000
GAMurray County,-0.759496167652813000,0.377956559816243000
GAMuscogee County,-0.735366995553428000,0.280251685258363000
GANewton County,-0.766204723343257000,0.365249462820043000
GAOconee County,-0.754914609569568000,0.318051342900254000
GAOglethorpe County,-0.747795401758079000,0.312790603566024000
GAPaulding County,-0.780809283862999000,0.446208991677591000
GAPeach County,-0.724159701480214000,0.244885424196285000
GAPickens County,-0.782419960320594000,0.415112294731599000
GAPierce County,-0.632796412385726000,-0.039086658088655000
GAPike County,-0.756232031390488000,0.339755648250612000
GAPolk County,-0.779018174376653000,0.442368967013401000
GAPulaski County,-0.721067447103071000,0.254776851641580000
GAPutnam County,-0.751674380401551000,0.314911359916041000
GAQuitman County,-0.698339938887063000,0.172932762552225000
GARabun County,-0.799826140681325000,0.524744834370901000
GARandolph County,-0.679349458089816000,0.135917981668136000
GARichmond County,-0.709014998867478000,0.160929219811565000
GARockdale County,-0.774916456375080000,0.400763237408192000
GASchley County,-0.725539017704914000,0.268081321799939000
GAScreven County,-0.654902312833569000,-0.009056018555385510
GASeminole County,-0.622843153664736000,0.013055982735210100
GASpalding County,-0.763081427813109000,0.359390507917505000
GAStephens County,-0.769975413774929000,0.389355813586224000
GAStewart County,-0.718364228171903000,0.232276294918846000
GASumter County,-0.695463383481779000,0.183120707303813000
GATalbot County,-0.748520088419824000,0.335434900982580000
GATaliaferro County,-0.754326485490986000,0.324814092067105000
GATattnall County,-0.652752535231681000,-0.001983906489530060
GATaylor County,-0.733834019123659000,0.287844119668880000
GATelfair County,-0.722179936762540000,0.249218014918275000
GATerrell County,-0.683653404254750000,0.155836426200071000
GAThomas County,-0.618415722859527000,0.032411654580107600
GATift County,-0.676055774608819000,0.130777174725547000
GAToombs County,-0.675730307545651000,0.054862006617852700
GATowns County,-0.797611532462379000,0.515731323388041000
GATreutlen County,-0.707061305098380000,0.165790330527569000
GATroup County,-0.752700388826292000,0.336900732844007000
GATurner County,-0.691178039533374000,0.173695400589834000
GATwiggs County,-0.742623612147337000,0.306690795875323000
