Country,State,County,StateCounty,1,2,3,4,5,6
US,IN,Delaware County,INDelaware County,0,-0.037320391,0.107241967,-0.037320391,-0.267239721,-0.267239721
US,IN,Dubois County,INDubois County,0,-0.041131955,0.104776835,-0.041131955,-0.292531159,-0.292531159
US,IN,Elkhart County,INElkhart County,0,-0.040455863,0.117181069,-0.040455863,-0.288494494,-0.288494494
US,IN,Fayette County,INFayette County,0,-0.038160702,0.10591944,-0.038160702,-0.277155603,-0.277155603
US,IN,Floyd County,INFloyd County,0,-0.048274527,0.092995395,-0.048274527,-0.333516484,-0.333516484
US,IN,Fountain County,INFountain County,0,-0.03657277,0.117663962,-0.03657277,-0.268310276,-0.268310276
US,IN,Franklin County,INFranklin County,0,-0.039817662,0.102963081,-0.039817662,-0.28120788,-0.28120788
US,IN,Fulton County,INFulton County,0,-0.036908849,0.115887474,-0.036908849,-0.271640769,-0.271640769
US,IN,Gibson County,INGibson County,0,-0.037666959,0.111125761,-0.037666959,-0.277947353,-0.277947353
US,IN,Grant County,INGrant County,0,-0.03595822,0.109764719,-0.03595822,-0.264204526,-0.264204526
US,IN,Greene County,INGreene County,0,-0.03715851,0.115961083,-0.03715851,-0.271156036,-0.271156036
US,IN,Hamilton County,INHamilton County,0,-0.035618015,0.118572526,-0.035618015,-0.277841927,-0.277841927
US,IN,Hancock County,INHancock County,0,-0.036437348,0.113205407,-0.036437348,-0.269436778,-0.269436778
US,IN,Harrison County,INHarrison County,0,-0.043351597,0.106054802,-0.043351597,-0.298531172,-0.298531172
US,IN,Hendricks County,INHendricks County,0,-0.036910838,0.11799927,-0.036910838,-0.275762297,-0.275762297
US,IN,Henry County,INHenry County,0,-0.037271724,0.106707409,-0.037271724,-0.270763911,-0.270763911
US,IN,Howard County,INHoward County,0,-0.035870712,0.111241677,-0.035870712,-0.263425329,-0.263425329
US,IN,Huntington County,INHuntington County,0,-0.035606301,0.106948452,-0.035606301,-0.267147778,-0.267147778
US,IN,Jackson County,INJackson County,0,-0.039089924,0.103975348,-0.039089924,-0.279562368,-0.279562368
US,IN,Jasper County,INJasper County,0,-0.041262719,0.120388362,-0.041262719,-0.287970247,-0.287970247
US,IN,Jay County,INJay County,0,-0.039795037,0.103754337,-0.039795037,-0.280270919,-0.280270919
US,IN,Jefferson County,INJefferson County,0,-0.040750555,0.096480211,-0.040750555,-0.289130607,-0.289130607
US,IN,Jennings County,INJennings County,0,-0.038663508,0.099893351,-0.038663508,-0.278947592,-0.278947592
US,IN,Johnson County,INJohnson County,0,-0.035441693,0.111689568,-0.035441693,-0.269124978,-0.269124978
US,IN,Knox County,INKnox County,0,-0.03817235,0.113922053,-0.03817235,-0.277338302,-0.277338302
US,IN,Kosciusko County,INKosciusko County,0,-0.037771561,0.120246197,-0.037771561,-0.275776179,-0.275776179
US,IN,Lagrange County,INLagrange County,0,-0.041441056,0.125044922,-0.041441056,-0.291266079,-0.291266079
US,IN,Lake County,INLake County,0,-0.039691293,0.112609531,-0.039691293,-0.295274559,-0.295274559
US,IN,Laporte County,INLaporte County,0,-0.042128344,0.121470859,-0.042128344,-0.296267776,-0.296267776
US,IN,Lawrence County,INLawrence County,0,-0.038206277,0.112099832,-0.038206277,-0.275461732,-0.275461732
US,IN,Madison County,INMadison County,0,-0.036264891,0.111359327,-0.036264891,-0.264811002,-0.264811002
US,IN,Marion County,INMarion County,0,-0.034771506,0.119367713,-0.034771506,-0.272730066,-0.272730066
US,IN,Marshall County,INMarshall County,0,-0.037040427,0.116356755,-0.037040427,-0.272956614,-0.272956614
US,IN,Martin County,INMartin County,0,-0.037868825,0.118841945,-0.037868825,-0.274472384,-0.274472384
US,IN,Miami County,INMiami County,0,-0.036117864,0.11309716,-0.036117864,-0.264501044,-0.264501044
US,IN,Monroe County,INMonroe County,0,-0.035626291,0.111023445,-0.035626291,-0.2640275,-0.2640275
US,IN,Montgomery County,INMontgomery County,0,-0.035788929,0.115491569,-0.035788929,-0.263530138,-0.263530138
US,IN,Morgan County,INMorgan County,0,-0.037038915,0.114882637,-0.037038915,-0.274961694,-0.274961694
US,IN,Newton County,INNewton County,0,-0.040814946,0.120415007,-0.040814946,-0.286096945,-0.286096945
US,IN,Noble County,INNoble County,0,-0.039093208,0.111930428,-0.039093208,-0.283150215,-0.283150215
US,IN,Ohio County,INOhio County,0,-0.046566073,0.088611137,-0.046566073,-0.311328033,-0.311328033
US,IN,Orange County,INOrange County,0,-0.038206277,0.112099832,-0.038206277,-0.275461732,-0.275461732
US,IN,Owen County,INOwen County,0,-0.035815061,0.112693251,-0.035815061,-0.265454006,-0.265454006
US,IN,Parke County,INParke County,0,-0.03532355,0.120622991,-0.03532355,-0.264150904,-0.264150904
US,IN,Perry County,INPerry County,0,-0.04310409,0.102260166,-0.04310409,-0.299125792,-0.299125792
US,IN,Pike County,INPike County,0,-0.037954423,0.107773282,-0.037954423,-0.280341616,-0.280341616
US,IN,Porter County,INPorter County,0,-0.041567955,0.114087233,-0.041567955,-0.293657658,-0.293657658
US,IN,Posey County,INPosey County,0,-0.03904615,0.113258645,-0.03904615,-0.281279009,-0.281279009
US,IN,Pulaski County,INPulaski County,0,-0.03960044,0.115630227,-0.03960044,-0.282034458,-0.282034458
US,IN,Putnam County,INPutnam County,0,-0.035086763,0.120190625,-0.035086763,-0.261255605,-0.261255605
US,IN,Randolph County,INRandolph County,0,-0.039704437,0.10388832,-0.039704437,-0.277263605,-0.277263605
US,IN,Ripley County,INRipley County,0,-0.037569308,0.099391778,-0.037569308,-0.273996436,-0.273996436
US,IN,Rush County,INRush County,0,-0.036730973,0.105650396,-0.036730973,-0.269758452,-0.269758452
US,IN,Scott County,INScott County,0,-0.040194073,0.101192876,-0.040194073,-0.285853816,-0.285853816
US,IN,Shelby County,INShelby County,0,-0.036301474,0.105077842,-0.036301474,-0.267089168,-0.267089168
US,IN,Spencer County,INSpencer County,0,-0.042777241,0.102890397,-0.042777241,-0.29887284,-0.29887284
US,IN,St. Joseph County,INSt. Joseph County,0,-0.047767753,0.150081404,-0.047767753,-0.317361876,-0.317361876
US,IN,Starke County,INStarke County,0,-0.040660425,0.115922757,-0.040660425,-0.287389299,-0.287389299
US,IN,Steuben County,INSteuben County,0,-0.042256422,0.132824042,-0.042256422,-0.296157233,-0.296157233
US,IN,Sullivan County,INSullivan County,0,-0.038065456,0.118247095,-0.038065456,-0.274979744,-0.274979744
US,IN,Switzerland County,INSwitzerland County,0,-0.044284559,0.09039458,-0.044284559,-0.302999187,-0.302999187
US,IN,Tippecanoe County,INTippecanoe County,0,-0.03613889,0.113467926,-0.03613889,-0.264464601,-0.264464601
US,IN,Tipton County,INTipton County,0,-0.035980671,0.111265402,-0.035980671,-0.263752697,-0.263752697
US,IN,Union County,INUnion County,0,-0.041325976,0.102676067,-0.041325976,-0.286485338,-0.286485338
US,IN,Vanderburgh County,INVanderburgh County,0,-0.044860654,0.107306921,-0.044860654,-0.30221428,-0.30221428
US,IN,Vermillion County,INVermillion County,0,-0.03587974,0.119300846,-0.03587974,-0.268854169,-0.268854169
US,IN,Vigo County,INVigo County,0,-0.036802846,0.118789691,-0.036802846,-0.269048823,-0.269048823
US,IN,Wabash County,INWabash County,0,-0.035430123,0.11095779,-0.035430123,-0.262468243,-0.262468243
US,IN,Warren County,INWarren County,0,-0.037399881,0.115970729,-0.037399881,-0.27191887,-0.27191887
US,IN,Warrick County,INWarrick County,0,-0.040364514,0.105336312,-0.040364514,-0.289807384,-0.289807384
US,IN,Washington County,INWashington County,0,-0.040097101,0.105350669,-0.040097101,-0.284018887,-0.284018887
US,IN,Wayne County,INWayne County,0,-0.040086141,0.103946494,-0.040086141,-0.282830888,-0.282830888
US,IN,Wells County,INWells County,0,-0.03577795,0.102801717,-0.03577795,-0.27216892,-0.27216892
US,IN,White County,INWhite County,0,-0.038099476,0.115495448,-0.038099476,-0.274461994,-0.274461994
US,IN,Whitley County,INWhitley County,0,-0.038698243,0.114791935,-0.038698243,-0.280890684,-0.280890684
US,KS,Allen County,KSAllen County,0,-0.040781217,0.094556536,-0.040781217,-0.2841566,-0.2841566
US,KS,Anderson County,KSAnderson County,0,-0.041408076,0.097071849,-0.041408076,-0.28813965,-0.28813965
US,KS,Atchison County,KSAtchison County,0,-0.039604438,0.109373948,-0.039604438,-0.287147086,-0.287147086
US,KS,Barber County,KSBarber County,0,-0.043570712,0.097372179,-0.043570712,-0.29973394,-0.29973394
US,KS,Barton County,KSBarton County,0,-0.044099382,0.099309137,-0.044099382,-0.304306056,-0.304306056
US,KS,Bourbon County,KSBourbon County,0,-0.041103476,0.094101334,-0.041103476,-0.285820227,-0.285820227
US,KS,Brown County,KSBrown County,0,-0.038943918,0.106976248,-0.038943918,-0.284077709,-0.284077709
US,KS,Butler County,KSButler County,0,-0.047631341,0.094122122,-0.047631341,-0.319952485,-0.319952485
US,KS,Chase County,KSChase County,0,-0.042774666,0.098541987,-0.042774666,-0.297640096,-0.297640096
US,KS,Chautauqua County,KSChautauqua County,0,-0.040368314,0.097164621,-0.040368314,-0.285529645,-0.285529645
US,KS,Cherokee County,KSCherokee County,0,-0.039632517,0.094163971,-0.039632517,-0.274820941,-0.274820941
US,KS,Cheyenne County,KSCheyenne County,0,-0.045892622,0.110480941,-0.045892622,-0.312638828,-0.312638828
US,KS,Clark County,KSClark County,0,-0.043496415,0.101135891,-0.043496415,-0.298455808,-0.298455808
US,KS,Clay County,KSClay County,0,-0.041257933,0.100918256,-0.041257933,-0.294760102,-0.294760102
US,KS,Cloud County,KSCloud County,0,-0.042102216,0.103361448,-0.042102216,-0.293541509,-0.293541509
US,KS,Coffey County,KSCoffey County,0,-0.040811879,0.099689693,-0.040811879,-0.286950341,-0.286950341
US,KS,Comanche County,KSComanche County,0,-0.044091491,0.100792741,-0.044091491,-0.302296425,-0.302296425
US,KS,Cowley County,KSCowley County,0,-0.043352247,0.094697406,-0.043352247,-0.299124184,-0.299124184
US,KS,Crawford County,KSCrawford County,0,-0.04050391,0.094084657,-0.04050391,-0.281260936,-0.281260936
US,KS,Decatur County,KSDecatur County,0,-0.042259813,0.10591428,-0.042259813,-0.298256058,-0.298256058
US,KS,Dickinson County,KSDickinson County,0,-0.041120906,0.101597661,-0.041120906,-0.293858259,-0.293858259
US,KS,Doniphan County,KSDoniphan County,0,-0.040946255,0.11155936,-0.040946255,-0.296311129,-0.296311129
US,KS,Douglas County,KSDouglas County,0,-0.042079502,0.107472521,-0.042079502,-0.297486229,-0.297486229
US,KS,Edwards County,KSEdwards County,0,-0.043053305,0.097630683,-0.043053305,-0.300223582,-0.300223582
US,KS,Elk County,KSElk County,0,-0.040368314,0.097164621,-0.040368314,-0.285529645,-0.285529645
US,KS,Ellis County,KSEllis County,0,-0.044003284,0.096276755,-0.044003284,-0.303216868,-0.303216868
US,KS,Ellsworth County,KSEllsworth County,0,-0.045193569,0.106473429,-0.045193569,-0.310760533,-0.310760533
US,KS,Finney County,KSFinney County,0,-0.043326198,0.10052525,-0.043326198,-0.29175279,-0.29175279
US,KS,Ford County,KSFord County,0,-0.042993744,0.099591074,-0.042993744,-0.296587724,-0.296587724
US,KS,Franklin County,KSFranklin County,0,-0.0411702,0.100374199,-0.0411702,-0.28985108,-0.28985108
US,KS,Geary County,KSGeary County,0,-0.040416601,0.106136183,-0.040416601,-0.289857707,-0.289857707
US,KS,Gove County,KSGove County,0,-0.042638531,0.107930232,-0.042638531,-0.297903893,-0.297903893
US,KS,Graham County,KSGraham County,0,-0.042581717,0.106999358,-0.042581717,-0.297490394,-0.297490394
US,KS,Grant County,KSGrant County,0,-0.043521219,0.100431706,-0.043521219,-0.290993098,-0.290993098
US,KS,Gray County,KSGray County,0,-0.042443466,0.100289276,-0.042443466,-0.290669284,-0.290669284
US,KS,Greeley County,KSGreeley County,0,-0.04716956,0.10017174,-0.04716956,-0.310607035,-0.310607035
US,KS,Greenwood County,KSGreenwood County,0,-0.042308207,0.090316117,-0.042308207,-0.297735219,-0.297735219
US,KS,Hamilton County,KSHamilton County,0,-0.048097613,0.09693524,-0.048097613,-0.315172688,-0.315172688
US,KS,Harper County,KSHarper County,0,-0.043261468,0.097917754,-0.043261468,-0.298566113,-0.298566113
US,KS,Harvey County,KSHarvey County,0,-0.0430941,0.097110058,-0.0430941,-0.303353895,-0.303353895
US,KS,Haskell County,KSHaskell County,0,-0.042252853,0.09895336,-0.042252853,-0.28736325,-0.28736325
US,KS,Hodgeman County,KSHodgeman County,0,-0.044415803,0.103378285,-0.044415803,-0.303482022,-0.303482022
US,KS,Jackson County,KSJackson County,0,-0.040614273,0.107369119,-0.040614273,-0.288791168,-0.288791168
US,KS,Jefferson County,KSJefferson County,0,-0.044103765,0.119502655,-0.044103765,-0.305704854,-0.305704854
US,KS,Jewell County,KSJewell County,0,-0.041639556,0.102877185,-0.041639556,-0.291955685,-0.291955685
US,KS,Johnson County,KSJohnson County,0,-0.035727611,0.124934794,-0.035727611,-0.273018435,-0.273018435
US,KS,Kearny County,KSKearny County,0,-0.043964864,0.098790138,-0.043964864,-0.293754617,-0.293754617
US,KS,Kingman County,KSKingman County,0,-0.043441667,0.097734326,-0.043441667,-0.299884777,-0.299884777
US,KS,Kiowa County,KSKiowa County,0,-0.043042534,0.097042019,-0.043042534,-0.301105103,-0.301105103
US,KS,Labette County,KSLabette County,0,-0.039779492,0.100189537,-0.039779492,-0.275910045,-0.275910045
US,KS,Lane County,KSLane County,0,-0.043699563,0.104731777,-0.043699563,-0.296834983,-0.296834983
US,KS,Leavenworth County,KSLeavenworth County,0,-0.041492705,0.111679305,-0.041492705,-0.29603277,-0.29603277
US,KS,Lincoln County,KSLincoln County,0,-0.043979653,0.101183738,-0.043979653,-0.300665949,-0.300665949
US,KS,Linn County,KSLinn County,0,-0.041272061,0.094391992,-0.041272061,-0.287633109,-0.287633109
US,KS,Logan County,KSLogan County,0,-0.043582673,0.105498591,-0.043582673,-0.299286071,-0.299286071
US,KS,Lyon County,KSLyon County,0,-0.040893971,0.102992805,-0.040893971,-0.288249591,-0.288249591
US,KS,Marion County,KSMarion County,0,-0.042185781,0.098875871,-0.042185781,-0.297377518,-0.297377518
US,KS,Marshall County,KSMarshall County,0,-0.039711828,0.10535214,-0.039711828,-0.284176993,-0.284176993
US,KS,Mcpherson County,KSMcpherson County,0,-0.042741094,0.100252105,-0.042741094,-0.299709716,-0.299709716
US,KS,Meade County,KSMeade County,0,-0.042489657,0.099944026,-0.042489657,-0.290366092,-0.290366092
US,KS,Miami County,KSMiami County,0,-0.041860916,0.104369925,-0.041860916,-0.294967125,-0.294967125
US,KS,Mitchell County,KSMitchell County,0,-0.043035636,0.102392731,-0.043035636,-0.297166736,-0.297166736
US,KS,Montgomery County,KSMontgomery County,0,-0.039708308,0.099925282,-0.039708308,-0.276429479,-0.276429479
US,KS,Morris County,KSMorris County,0,-0.040033868,0.105286855,-0.040033868,-0.28761154,-0.28761154
US,KS,Morton County,KSMorton County,0,-0.048771506,0.109143496,-0.048771506,-0.318090139,-0.318090139
US,KS,Nemaha County,KSNemaha County,0,-0.039008778,0.105309478,-0.039008778,-0.28281861,-0.28281861
US,KS,Neosho County,KSNeosho County,0,-0.040233838,0.09751221,-0.040233838,-0.279853995,-0.279853995
US,KS,Ness County,KSNess County,0,-0.043749629,0.102504793,-0.043749629,-0.300055439,-0.300055439
US,KS,Norton County,KSNorton County,0,-0.041940845,0.104457458,-0.041940845,-0.298269208,-0.298269208
US,KS,Osage County,KSOsage County,0,-0.043497772,0.116283313,-0.043497772,-0.30447638,-0.30447638
US,KS,Osborne County,KSOsborne County,0,-0.046318864,0.099707615,-0.046318864,-0.307067097,-0.307067097
US,KS,Ottawa County,KSOttawa County,0,-0.043292596,0.103126457,-0.043292596,-0.299101233,-0.299101233
US,KS,Pawnee County,KSPawnee County,0,-0.044253505,0.100007521,-0.044253505,-0.304352048,-0.304352048
US,KS,Phillips County,KSPhillips County,0,-0.042552014,0.101740946,-0.042552014,-0.298339162,-0.298339162
US,KS,Pottawatomie County,KSPottawatomie County,0,-0.039610141,0.104017922,-0.039610141,-0.284327079,-0.284327079
US,KS,Pratt County,KSPratt County,0,-0.043762776,0.094902182,-0.043762776,-0.302429757,-0.302429757
US,KS,Rawlins County,KSRawlins County,0,-0.042974724,0.106572821,-0.042974724,-0.299376134,-0.299376134
US,KS,Reno County,KSReno County,0,-0.043136251,0.098308596,-0.043136251,-0.299956503,-0.299956503
US,KS,Republic County,KSRepublic County,0,-0.041740267,0.104028566,-0.041740267,-0.290526525,-0.290526525
US,KS,Rice County,KSRice County,0,-0.043736555,0.096886309,-0.043736555,-0.303133009,-0.303133009
US,KS,Riley County,KSRiley County,0,-0.040416601,0.106136183,-0.040416601,-0.289857707,-0.289857707
US,KS,Rooks County,KSRooks County,0,-0.043359351,0.102329605,-0.043359351,-0.301372929,-0.301372929
US,KS,Rush County,KSRush County,0,-0.044137299,0.097611335,-0.044137299,-0.3036737,-0.3036737
US,KS,Russell County,KSRussell County,0,-0.044339694,0.099775696,-0.044339694,-0.305159716,-0.305159716
US,KS,Saline County,KSSaline County,0,-0.043493687,0.098744314,-0.043493687,-0.301687206,-0.301687206
US,KS,Scott County,KSScott County,0,-0.044033791,0.102809359,-0.044033791,-0.295392858,-0.295392858
US,KS,Sedgwick County,KSSedgwick County,0,-0.0492662,0.121256868,-0.0492662,-0.341715915,-0.341715915
US,KS,Seward County,KSSeward County,0,-0.042083457,0.097483276,-0.042083457,-0.288429335,-0.288429335
US,KS,Shawnee County,KSShawnee County,0,-0.043486632,0.134350231,-0.043486632,-0.312560301,-0.312560301
US,KS,Sheridan County,KSSheridan County,0,-0.042995262,0.112333376,-0.042995262,-0.300698256,-0.300698256
US,KS,Sherman County,KSSherman County,0,-0.045386548,0.100240682,-0.045386548,-0.311137522,-0.311137522
US,KS,Smith County,KSSmith County,0,-0.049318809,0.097239851,-0.049318809,-0.309653781,-0.309653781
US,KS,Stafford County,KSStafford County,0,-0.04361432,0.096591349,-0.04361432,-0.302133871,-0.302133871
US,KS,Stanton County,KSStanton County,0,-0.04786663,0.102576962,-0.04786663,-0.313527199,-0.313527199
US,KS,Stevens County,KSStevens County,0,-0.043083821,0.097621705,-0.043083821,-0.29191362,-0.29191362
US,KS,Sumner County,KSSumner County,0,-0.043924625,0.096264099,-0.043924625,-0.300888545,-0.300888545
US,KS,Thomas County,KSThomas County,0,-0.042830046,0.104847361,-0.042830046,-0.297449169,-0.297449169
US,KS,Trego County,KSTrego County,0,-0.042991287,0.102692996,-0.042991287,-0.297710409,-0.297710409
US,KS,Wabaunsee County,KSWabaunsee County,0,-0.041124578,0.104979171,-0.041124578,-0.291968283,-0.291968283
US,KS,Wallace County,KSWallace County,0,-0.046964853,0.108714893,-0.046964853,-0.31055911,-0.31055911
US,KS,Washington County,KSWashington County,0,-0.040869641,0.102053056,-0.040869641,-0.289252527,-0.289252527
US,KS,Wichita County,KSWichita County,0,-0.044451113,0.096990928,-0.044451113,-0.296781329,-0.296781329
US,KS,Wilson County,KSWilson County,0,-0.04083261,0.097694806,-0.04083261,-0.285554321,-0.285554321
US,KS,Woodson County,KSWoodson County,0,-0.040991409,0.097850957,-0.040991409,-0.287220393,-0.287220393
US,KS,Wyandotte County,KSWyandotte County,0,-0.035200354,0.126815102,-0.035200354,-0.270305478,-0.270305478
US,KY,Adair County,KYAdair County,0,-0.050048335,0.082458378,-0.050048335,-0.327710319,-0.327710319
US,KY,Allen County,KYAllen County,0,-0.055330023,0.088414537,-0.055330023,-0.330531648,-0.330531648
US,KY,Anderson County,KYAnderson County,0,-0.051804028,0.088834102,-0.051804028,-0.333540772,-0.333540772
US,KY,Ballard County,KYBallard County,0,-0.040855654,0.110531597,-0.040855654,-0.28905157,-0.28905157
US,KY,Barren County,KYBarren County,0,-0.051106147,0.085200206,-0.051106147,-0.323876059,-0.323876059
US,KY,Bath County,KYBath County,0,-0.051509074,0.081136626,-0.051509074,-0.328992416,-0.328992416
US,KY,Bell County,KYBell County,0,-0.041548017,0.103547182,-0.041548017,-0.289106184,-0.289106184
US,KY,Boone County,KYBoone County,0,-0.050437394,0.106863441,-0.050437394,-0.339525398,-0.339525398
US,KY,Bourbon County,KYBourbon County,0,-0.052000813,0.072777123,-0.052000813,-0.333689353,-0.333689353
US,KY,Boyd County,KYBoyd County,0,-0.050468994,0.13354695,-0.050468994,-0.323291333,-0.323291333
US,KY,Boyle County,KYBoyle County,0,-0.051804028,0.088834102,-0.051804028,-0.333540772,-0.333540772
US,KY,Bracken County,KYBracken County,0,-0.048926206,0.09241559,-0.048926206,-0.319501542,-0.319501542
US,KY,Breathitt County,KYBreathitt County,0,-0.043928051,0.10342293,-0.043928051,-0.296718567,-0.296718567
US,KY,Breckinridge County,KYBreckinridge County,0,-0.048991355,0.087210337,-0.048991355,-0.319438726,-0.319438726
US,KY,Bullitt County,KYBullitt County,0,-0.054304065,0.098006187,-0.054304065,-0.358075803,-0.358075803
US,KY,Butler County,KYButler County,0,-0.050603243,0.113822323,-0.050603243,-0.32459943,-0.32459943
US,KY,Caldwell County,KYCaldwell County,0,-0.047482608,0.10479102,-0.047482608,-0.316782269,-0.316782269
US,KY,Calloway County,KYCalloway County,0,-0.044114883,0.099990577,-0.044114883,-0.302515445,-0.302515445
US,KY,Campbell County,KYCampbell County,0,-0.053950683,0.125599089,-0.053950683,-0.359777516,-0.359777516
US,KY,Carlisle County,KYCarlisle County,0,-0.04250963,0.105087313,-0.04250963,-0.292676134,-0.292676134
US,KY,Carroll County,KYCarroll County,0,-0.042431848,0.091842831,-0.042431848,-0.296235722,-0.296235722
US,KY,Carter County,KYCarter County,0,-0.04849606,0.122615678,-0.04849606,-0.315108293,-0.315108293
US,KY,Casey County,KYCasey County,0,-0.050875038,0.082022412,-0.050875038,-0.333437199,-0.333437199
US,KY,Christian County,KYChristian County,0,-0.047517507,0.105646795,-0.047517507,-0.313521261,-0.313521261
US,KY,Clark County,KYClark County,0,-0.0517188,0.083469305,-0.0517188,-0.331667465,-0.331667465
US,KY,Clay County,KYClay County,0,-0.046522577,0.093022122,-0.046522577,-0.310387339,-0.310387339
US,KY,Clinton County,KYClinton County,0,-0.04796808,0.101472591,-0.04796808,-0.313310004,-0.313310004
US,KY,Crittenden County,KYCrittenden County,0,-0.046551057,0.097503699,-0.046551057,-0.315102761,-0.315102761
US,KY,Cumberland County,KYCumberland County,0,-0.048163512,0.099295489,-0.048163512,-0.314138548,-0.314138548
US,KY,Daviess County,KYDaviess County,0,-0.046924232,0.098207812,-0.046924232,-0.314912209,-0.314912209
US,KY,Edmonson County,KYEdmonson County,0,-0.048698177,0.09003013,-0.048698177,-0.319864443,-0.319864443
US,KY,Elliott County,KYElliott County,0,-0.047792096,0.118715285,-0.047792096,-0.312188498,-0.312188498
US,KY,Estill County,KYEstill County,0,-0.046376251,0.091882195,-0.046376251,-0.304137757,-0.304137757
US,KY,Fayette County,KYFayette County,0,-0.052065391,0.103002475,-0.052065391,-0.359962138,-0.359962138
US,KY,Fleming County,KYFleming County,0,-0.051509074,0.081136626,-0.051509074,-0.328992416,-0.328992416
US,KY,Floyd County,KYFloyd County,0,-0.045061632,0.107461077,-0.045061632,-0.294697099,-0.294697099
US,KY,Franklin County,KYFranklin County,0,-0.049538568,0.084781518,-0.049538568,-0.331116347,-0.331116347
US,KY,Fulton County,KYFulton County,0,-0.040252655,0.107570747,-0.040252655,-0.284826457,-0.284826457
US,KY,Gallatin County,KYGallatin County,0,-0.046566073,0.088611137,-0.046566073,-0.311328033,-0.311328033
US,KY,Garrard County,KYGarrard County,0,-0.051783553,0.087545303,-0.051783553,-0.333090743,-0.333090743
US,KY,Grant County,KYGrant County,0,-0.047055136,0.087981053,-0.047055136,-0.314583792,-0.314583792
US,KY,Graves County,KYGraves County,0,-0.042649292,0.104643883,-0.042649292,-0.29353218,-0.29353218
US,KY,Grayson County,KYGrayson County,0,-0.0487244,0.092953683,-0.0487244,-0.319377114,-0.319377114
US,KY,Green County,KYGreen County,0,-0.053421142,0.074644084,-0.053421142,-0.336106754,-0.336106754
US,KY,Greenup County,KYGreenup County,0,-0.046931635,0.124503704,-0.046931635,-0.310273902,-0.310273902
US,KY,Hancock County,KYHancock County,0,-0.046429924,0.096818005,-0.046429924,-0.310458881,-0.310458881
US,KY,Hardin County,KYHardin County,0,-0.051300649,0.08311371,-0.051300649,-0.32819358,-0.32819358
US,KY,Harlan County,KYHarlan County,0,-0.040273203,0.104345167,-0.040273203,-0.281584948,-0.281584948
US,KY,Harrison County,KYHarrison County,0,-0.051495541,0.082089936,-0.051495541,-0.329645483,-0.329645483
US,KY,Hart County,KYHart County,0,-0.054569473,0.077673484,-0.054569473,-0.335074802,-0.335074802
US,KY,Henderson County,KYHenderson County,0,-0.046782522,0.104022291,-0.046782522,-0.31034578,-0.31034578
US,KY,Henry County,KYHenry County,0,-0.04686661,0.085773577,-0.04686661,-0.317744557,-0.317744557
US,KY,Hickman County,KYHickman County,0,-0.040252655,0.107570747,-0.040252655,-0.284826457,-0.284826457
US,KY,Hopkins County,KYHopkins County,0,-0.048391233,0.108852471,-0.048391233,-0.318657581,-0.318657581
US,KY,Jackson County,KYJackson County,0,-0.047921164,0.093848314,-0.047921164,-0.317102524,-0.317102524
US,KY,Jefferson County,KYJefferson County,0,-0.050962959,0.096868538,-0.050962959,-0.356270242,-0.356270242
US,KY,Jessamine County,KYJessamine County,0,-0.0503579,0.068593544,-0.0503579,-0.356928152,-0.356928152
US,KY,Johnson County,KYJohnson County,0,-0.045910188,0.10679315,-0.045910188,-0.296843078,-0.296843078
US,KY,Kenton County,KYKenton County,0,-0.052872037,0.128713907,-0.052872037,-0.351353282,-0.351353282
US,KY,Knott County,KYKnott County,0,-0.043408505,0.1041127,-0.043408505,-0.293336048,-0.293336048
US,KY,Knox County,KYKnox County,0,-0.041900237,0.103432746,-0.041900237,-0.290728586,-0.290728586
US,KY,Larue County,KYLarue County,0,-0.054421398,0.07825516,-0.054421398,-0.33491538,-0.33491538
US,KY,Laurel County,KYLaurel County,0,-0.048589056,0.09424286,-0.048589056,-0.320309344,-0.320309344
US,KY,Lawrence County,KYLawrence County,0,-0.049615223,0.128536509,-0.049615223,-0.318338114,-0.318338114
US,KY,Lee County,KYLee County,0,-0.045094653,0.093900323,-0.045094653,-0.297533786,-0.297533786
US,KY,Leslie County,KYLeslie County,0,-0.042120545,0.099075042,-0.042120545,-0.293201607,-0.293201607
US,KY,Letcher County,KYLetcher County,0,-0.043997554,0.108006974,-0.043997554,-0.291954679,-0.291954679
US,KY,Lewis County,KYLewis County,0,-0.044189134,0.105647758,-0.044189134,-0.297797225,-0.297797225
US,KY,Lincoln County,KYLincoln County,0,-0.05098215,0.084891294,-0.05098215,-0.333176537,-0.333176537
US,KY,Livingston County,KYLivingston County,0,-0.046551057,0.097503699,-0.046551057,-0.315102761,-0.315102761
US,KY,Logan County,KYLogan County,0,-0.05030201,0.08921832,-0.05030201,-0.325414913,-0.325414913
US,KY,Lyon County,KYLyon County,0,-0.046551057,0.097503699,-0.046551057,-0.315102761,-0.315102761
US,KY,Madison County,KYMadison County,0,-0.0517188,0.083469305,-0.0517188,-0.331667465,-0.331667465
US,KY,Magoffin County,KYMagoffin County,0,-0.045752628,0.111458603,-0.045752628,-0.297434749,-0.297434749
US,KY,Marion County,KYMarion County,0,-0.052402239,0.073532414,-0.052402239,-0.338406019,-0.338406019
US,KY,Marshall County,KYMarshall County,0,-0.044686217,0.099407351,-0.044686217,-0.305467436,-0.305467436
US,KY,Martin County,KYMartin County,0,-0.046815012,0.079076398,-0.046815012,-0.318151906,-0.318151906
US,KY,Mason County,KYMason County,0,-0.045127258,0.093335268,-0.045127258,-0.308539997,-0.308539997
