StateCounty,Unknown,Metal sheathing,Built-up or single ply membrane,Concrete/clay tiles,Wood shakes,Normal shingle,Shingle rated for high wind speeds
GAJohnson County,0.0000000000000000,-0.1771501942679110,-0.1352708305672450,0.2543222077123040,-0.0410064398344494,0.0410064398344496,-0.1109524565601650
GAJones County,0.0000000000000000,-0.1812073452115200,-0.1427506527075420,0.2624146904230400,-0.0431352046484961,0.0431352046484961,-0.1178575191119670
GALamar County,0.0000000000000000,-0.1809966180867040,-0.1425215292630340,0.2619932361734070,-0.0428744202051772,0.0428744202051774,-0.1174136140879640
GALanier County,0.0000000000000000,-0.1724337017011240,-0.1267550287006800,0.2452571555761110,-0.0387395197585211,0.0387533024725735,-0.1037454389866120
GALaurens County,0.0000000000000000,-0.1779457825351380,-0.1368905112873320,0.2559192998153840,-0.0413817237438187,0.0413817237438183,-0.1123639519825630
GALee County,0.0000000000000000,-0.1738503185217420,-0.1300282290510950,0.2482811269712020,-0.0391991037563325,0.0391991037563331,-0.1057583460327990
GALiberty County,0.0000000000000000,-0.1205944374023580,-0.0821630068937137,0.1684769323839400,-0.0251622973689416,0.0252103492247715,-0.0644801437313873
GALincoln County,0.0000000000000000,-0.1757580396461860,-0.1330663704235460,0.2515160792923730,-0.0405117564836784,0.0405117564836786,-0.1084438895847980
GALong County,0.0000000000000000,-0.1656216226514560,-0.1159535594458760,0.2326527788985430,-0.0357719805134694,0.0358078861659106,-0.0925140383654515
GALowndes County,0.0000000000000000,-0.1701907238253960,-0.1237512405464360,0.2417414068130490,-0.0380069341001462,0.0380376698910612,-0.1006611181844110
GALumpkin County,0.0000000000000000,-0.1853321309398160,-0.1506642618796330,0.2706642618796320,-0.0448299484399520,0.0448299484399524,-0.1249505880967800
GAMacon County,0.0000000000000000,-0.1770431936913620,-0.1355296812735050,0.2545542074134250,-0.0409177775088977,0.0409403100291972,-0.1110516094984980
GAMadison County,0.0000000000000000,-0.1801420566001400,-0.1414201792509020,0.2602841132002780,-0.0427245709031370,0.0427245709031356,-0.1154985630631080
GAMarion County,0.0000000000000000,-0.1789486713063760,-0.1388101818208780,0.2581468950875490,-0.0419148095116098,0.0419148095116102,-0.1139365867262910
GAMcduffie County,0.0000000000000000,-0.1768905189122640,-0.1349491255216140,0.2537810378245280,-0.0410493974865456,0.0410493974865451,-0.1104641424219040
GAMcintosh County,0.0000000000000000,-0.0273250279304522,-0.0174206624657587,0.0380421873852046,-0.0053076170009108,0.0053966902306772,-0.0130236180917467
GAMeriwether County,0.0000000000000000,-0.1820030312759760,-0.1441941612372080,0.2640060625519520,-0.0433755188626237,0.0433755188626233,-0.1194037273036500
GAMiller County,0.0000000000000000,-0.1687613243877940,-0.1218675272625800,0.2390690473944350,-0.0369410185610705,0.0370096754044997,-0.0981237588712661
GAMitchell County,0.0000000000000000,-0.1685979706737700,-0.1229548979998040,0.2398210601873720,-0.0374242925663832,0.0374861401623316,-0.0985600476885803
GAMonroe County,0.0000000000000000,-0.1805600552774250,-0.1419073656111660,0.2611201105548490,-0.0428240859056334,0.0428240859056335,-0.1166158551928120
GAMontgomery County,0.0000000000000000,-0.1730148567652120,-0.1278915501233860,0.2462018037916970,-0.0389501925368002,0.0389501925367997,-0.1042177126002130
GAMorgan County,0.0000000000000000,-0.1810391869795210,-0.1424889301493300,0.2620783739590410,-0.0431371828657836,0.0431371828657834,-0.1172019667754340
GAMurray County,0.0000000000000000,-0.1818693821879590,-0.1450804842547320,0.2637387643759180,-0.0432632031367766,0.0432632031367763,-0.1187043620060360
GAMuscogee County,0.0000000000000000,-0.1800221437337270,-0.1405399226252290,0.2601870937194410,-0.0423988295841481,0.0423988295841478,-0.1161717227255980
GANewton County,0.0000000000000000,-0.1828073777674200,-0.1457050973155600,0.2656147555348390,-0.0437535293711738,0.0437535293711739,-0.1204785231193680
GAOconee County,0.0000000000000000,-0.1804783094863080,-0.1417840254557020,0.2609566189726150,-0.0427633155861540,0.0427633155861535,-0.1161335983048920
GAOglethorpe County,0.0000000000000000,-0.1795978769227690,-0.1403494316329750,0.2591957538455390,-0.0424740763471581,0.0424740763471583,-0.1145253238448660
GAPaulding County,0.0000000000000000,-0.1844258656109730,-0.1489729087054220,0.2688517312219460,-0.0444307909822943,0.0444307909822941,-0.1233910315740770
GAPeach County,0.0000000000000000,-0.1773636429158260,-0.1359879002743550,0.2548939263285030,-0.0410697253404734,0.0410697253404719,-0.1112695620465990
GAPickens County,0.0000000000000000,-0.1840591652009250,-0.1487888173255520,0.2681183304018500,-0.0443658914848845,0.0443658914848841,-0.1227358946290320
GAPierce County,0.0000000000000000,-0.1657067003731720,-0.1165133773355750,0.2333062335673160,-0.0355316669484915,0.0356820369279673,-0.0934228209199024
GAPike County,0.0000000000000000,-0.1814867732075220,-0.1433936576667740,0.2629735464150440,-0.0430932540264032,0.0430932540264028,-0.1184764960106890
GAPolk County,0.0000000000000000,-0.1844242420930730,-0.1489000904674320,0.2688484841861460,-0.0445911772770441,0.0445911772770431,-0.1233745839160870
GAPulaski County,0.0000000000000000,-0.1768455197534510,-0.1356224376730800,0.2543616703013550,-0.0412072405822338,0.0412871978572737,-0.1112370644098190
GAPutnam County,0.0000000000000000,-0.1802510610173850,-0.1410732702345100,0.2605021220347680,-0.0427766652908284,0.0427766652908272,-0.1158736587403850
GAQuitman County,0.0000000000000000,-0.1760111876709550,-0.1332888323954310,0.2521161059909800,-0.0403144742142154,0.0403144742142143,-0.1091362708730830
GARabun County,0.0000000000000000,-0.1871224206120900,-0.1544169978335700,0.2742448412241800,-0.0458340971272406,0.0458340971272408,-0.1281131628581100
GARandolph County,0.0000000000000000,-0.1737278977594150,-0.1295138179175260,0.2476579809007460,-0.0391268518253282,0.0391268518253283,-0.1054397717833170
GARichmond County,0.0000000000000000,-0.1748094594097400,-0.1313430966685750,0.2497779804336470,-0.0396466248532332,0.0396466248532341,-0.1071000629854570
GARockdale County,0.0000000000000000,-0.1839842717591150,-0.1479757983746030,0.2679685435182300,-0.0441163580210332,0.0441163580210331,-0.1226122594262910
GASchley County,0.0000000000000000,-0.1786433437977920,-0.1380841504844150,0.2574198276629040,-0.0415877401708554,0.0415877401708549,-0.1133810529092370
GAScreven County,0.0000000000000000,-0.1678840640444790,-0.1194683270701350,0.2365936600806570,-0.0366671952373847,0.0366671952373838,-0.0957355119921153
GASeminole County,0.0000000000000000,-0.1664921781507090,-0.1186970956087550,0.2355669644874470,-0.0361203331091774,0.0362515052070560,-0.0952281566101661
GASpalding County,0.0000000000000000,-0.1825540431064170,-0.1452815385702060,0.2651080862128340,-0.0436082804813716,0.0436082804813720,-0.1202428435956680
GAStephens County,0.0000000000000000,-0.1826645243890680,-0.1455600230764600,0.2653290487781360,-0.0437682415039710,0.0437682415039709,-0.1203038581150460
GAStewart County,0.0000000000000000,-0.1775386134822240,-0.1358667621463180,0.2551408724952990,-0.0410532286743596,0.0410532286743590,-0.1116873348568760
GASumter County,0.0000000000000000,-0.1749138908242500,-0.1317497124024310,0.2502846783756190,-0.0398377251635565,0.0398377251635571,-0.1073456848200580
GATalbot County,0.0000000000000000,-0.1810161209422950,-0.1426545655767660,0.2623005342942100,-0.0430108897521653,0.0430108897521648,-0.1178479424544600
GATaliaferro County,0.0000000000000000,-0.1805110647009830,-0.1419953316864800,0.2610221294019660,-0.0424383308697845,0.0424383308697849,-0.1164097798810790
GATattnall County,0.0000000000000000,-0.1678364171103770,-0.1197213527244960,0.2367638442754070,-0.0370107171951252,0.0370107171951248,-0.0957816371459870
GATaylor County,0.0000000000000000,-0.1791399191247920,-0.1393454331577310,0.2586246276623830,-0.0421489263657572,0.0421489263657571,-0.1143699886382570
GATelfair County,0.0000000000000000,-0.1769522789338620,-0.1353984822883570,0.2543968287824520,-0.0409260457686380,0.0409719804047919,-0.1112851857770900
GATerrell County,0.0000000000000000,-0.1741673110392010,-0.1304772045169880,0.2486414086522120,-0.0393534668007618,0.0393534668007613,-0.1060459025475050
GAThomas County,0.0000000000000000,-0.1642078071316280,-0.1169685091997730,0.2328716400496960,-0.0354493536590131,0.0356282924679434,-0.0928488244540684
GATift County,0.0000000000000000,-0.1720963734309110,-0.1275030108876310,0.2453863828427810,-0.0387432106888507,0.0387529908938231,-0.1035878811047770
GAToombs County,0.0000000000000000,-0.1704596892356980,-0.1240761152318530,0.2415959213328340,-0.0383108481175073,0.0383108481175063,-0.0999833322247360
GATowns County,0.0000000000000000,-0.1862065329748900,-0.1524130659497810,0.2724130659497800,-0.0452878838879015,0.0452878838879009,-0.1267873007565310
GATreutlen County,0.0000000000000000,-0.1747635690583330,-0.1309985470123380,0.2495554081088140,-0.0398351786507305,0.0398351786507307,-0.1069449616763520
GATroup County,0.0000000000000000,-0.1813046565362300,-0.1429198179913070,0.2626093130724610,-0.0430249218772015,0.0430249218772021,-0.1182420224629610
GATurner County,0.0000000000000000,-0.1738777568534510,-0.1307484089004610,0.2487586193969070,-0.0397783563316381,0.0397783563316381,-0.1063700764907140
GATwiggs County,0.0000000000000000,-0.1796969847941910,-0.1401378635451920,0.2593939695883820,-0.0424622771656706,0.0424622771656709,-0.1153175095734340
GAUnion County,0.0000000000000000,-0.1866377985341140,-0.1532755970682280,0.2732755970682290,-0.0451405922181221,0.0451405922181225,-0.1273966765725150
GAUpson County,0.0000000000000000,-0.1810694147957990,-0.1426368601541620,0.2621388295915970,-0.0429037573358053,0.0429037573358055,-0.1175774889545880
GAWalker County,0.0000000000000000,-0.1829699949691340,-0.1471477135298290,0.2659399899382680,-0.0438413838772055,0.0438413838772060,-0.1203721323047270
GAWalton County,0.0000000000000000,-0.1818412383604690,-0.1441440064225740,0.2636824767209370,-0.0433588902949472,0.0433588902949473,-0.1186889773192380
GAWare County,0.0000000000000000,-0.1682567698737560,-0.1203348067230350,0.2378093160589710,-0.0367177772663972,0.0367583377566176,-0.0973163722764817
GAWarren County,0.0000000000000000,-0.1785551662321610,-0.1381077657634700,0.2571103324643220,-0.0416726784165183,0.0416726784165184,-0.1132901285640950
GAWashington County,0.0000000000000000,-0.1799102794862760,-0.1404320497901140,0.2598205589725520,-0.0426082575257941,0.0426082575257940,-0.1154924203289790
GAWayne County,0.0000000000000000,-0.1654808502963270,-0.1161859359991890,0.2329736169872770,-0.0356011990200044,0.0357253650062290,-0.0930685750011955
GAWebster County,0.0000000000000000,-0.1761059612337290,-0.1335703184795200,0.2523426232998340,-0.0404357969292317,0.0404357969292317,-0.1092072717935280
GAWheeler County,0.0000000000000000,-0.1767037001332400,-0.1345445438787620,0.2536012397806070,-0.0405092769043226,0.0405092769043207,-0.1106373375576430
GAWhite County,0.0000000000000000,-0.1855062672976210,-0.1510125345952420,0.2710125345952410,-0.0448308509749176,0.0448308509749169,-0.1254044332290690
GAWhitfield County,0.0000000000000000,-0.1818484742672110,-0.1450419445709460,0.2636969485344220,-0.0429966143633480,0.0429966143633478,-0.1189020442321980
GAWilcox County,0.0000000000000000,-0.1767639381331290,-0.1351783576873050,0.2539656309902450,-0.0408225112791616,0.0408366188388991,-0.1110535942745440
GAWilkes County,0.0000000000000000,-0.1781180671196790,-0.1376259050795240,0.2562361342393580,-0.0413441212008897,0.0413441212008894,-0.1125939740829840
GAWilkinson County,0.0000000000000000,-0.1797759733358190,-0.1402093692604850,0.2595519466716380,-0.0423939053990922,0.0423939053990927,-0.1154105438884480
GAWorth County,0.0000000000000000,-0.1730939175861830,-0.1295511068212850,0.2474845049286350,-0.0392283890296754,0.0392337954795812,-0.1052621863299590
HIHawaii County,0.0000000000000000,-0.1347205914281760,-0.0792753593166550,0.1868107790854780,-0.0235709853234363,0.0244464367183730,-0.0545049615887720
HIHonolulu County,0.0000000000000000,-0.1186772262147150,-0.0674570021775485,0.1682567733578650,-0.0193540984887011,0.0209645545047867,-0.0435958302283230
HIKalawao County,0.0000000000000000,-0.1222080090387710,-0.0720069845808708,0.1681350307975920,-0.0216820783786190,0.0222344241933827,-0.0500404002386566
HIKauai County,0.0000000000000000,-0.1140205324141670,-0.0643956414954451,0.1631810785320360,-0.0182093606321421,0.0199686561574925,-0.0407669531618753
HIMaui County,0.0000000000000000,-0.1158534730031000,-0.0661019733612425,0.1653857171143380,-0.0188664554184151,0.0204790586978199,-0.0425296972908233
IAAdair County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAAdams County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAAllamakee County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAAppanoose County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAAudubon County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IABenton County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IABlack Hawk County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IABoone County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IABremer County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IABuchanan County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IABuena Vista County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAButler County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IACalhoun County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IACarroll County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IACass County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IACedar County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IACerro Gordo County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IACherokee County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAChickasaw County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAClarke County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAClay County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAClayton County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAClinton County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IACrawford County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IADallas County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IADavis County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IADecatur County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IADelaware County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IADes Moines County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IADickinson County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IADubuque County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAEmmet County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAFayette County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAFloyd County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAFranklin County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAFremont County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAGreene County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAGrundy County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAGuthrie County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAHamilton County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAHancock County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAHardin County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAHarrison County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAHenry County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAHoward County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAHumboldt County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAIda County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAIowa County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAJackson County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAJasper County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAJefferson County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAJohnson County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAJones County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAKeokuk County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAKossuth County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IALee County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IALinn County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IALouisa County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IALucas County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IALyon County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAMadison County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAMahaska County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAMarion County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAMarshall County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAMills County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAMitchell County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAMonona County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAMonroe County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAMontgomery County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAMuscatine County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAO'Brien County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAOsceola County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAPage County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAPalo Alto County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAPlymouth County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAPocahontas County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAPolk County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAPottawattamie County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAPoweshiek County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IARinggold County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IASac County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAScott County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAShelby County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IASioux County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAStory County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IATama County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IATaylor County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAUnion County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAVan Buren County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAWapello County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAWarren County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAWashington County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAWayne County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAWebster County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAWinnebago County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAWinneshiek County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAWoodbury County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAWorth County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IAWright County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IDAda County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IDAdams County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IDBannock County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IDBear Lake County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IDBenewah County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IDBingham County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IDBlaine County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IDBoise County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IDBonner County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IDBonneville County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IDBoundary County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
IDButte County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
