StateCounty,Unknown,0-5 years,6-10 years,11+ years,Obvious signs of deterioration or distress
TNChester County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNClaiborne County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNClay County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNCocke County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNCoffee County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNCrockett County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNCumberland County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNDavidson County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNDecatur County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNDekalb County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNDickson County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNDyer County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNFayette County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNFentress County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNFranklin County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNGibson County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNGiles County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNGrainger County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNGreene County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNGrundy County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNHamblen County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNHamilton County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNHancock County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNHardeman County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNHardin County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNHawkins County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNHaywood County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNHenderson County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNHenry County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNHickman County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNHouston County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNHumphreys County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNJackson County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNJefferson County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNJohnson County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNKnox County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNLake County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNLauderdale County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNLawrence County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNLewis County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNLincoln County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNLoudon County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNMacon County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNMadison County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNMarion County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNMarshall County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNMaury County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNMcminn County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNMcnairy County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNMeigs County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNMonroe County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNMontgomery County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNMoore County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNMorgan County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNObion County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNOverton County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNPerry County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNPickett County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNPolk County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNPutnam County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNRhea County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNRoane County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNRobertson County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNRutherford County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNScott County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNSequatchie County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNSevier County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNShelby County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNSmith County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNStewart County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNSullivan County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNSumner County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNTipton County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNTrousdale County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNUnicoi County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNUnion County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNVan Buren County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNWarren County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNWashington County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNWayne County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNWeakley County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNWhite County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNWilliamson County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TNWilson County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
TXAnderson County,0.000000000000000,-0.370650388580602,-0.221183821662750,0.184841188682725,0.384225685982927
TXAndrews County,0.000000000000000,-0.418249294998569,-0.268249294998570,0.223306451330912,0.423306451330912
TXAngelina County,0.000000000000000,-0.344601931550179,-0.197222937287759,0.164935997282634,0.361715777999879
TXAransas County,0.000000000000000,-0.168770431356325,-0.074763541740063,0.062029200365610,0.192304715149066
TXArcher County,0.000000000000000,-0.395568914557355,-0.245568914557355,0.204018070522735,0.404018070522735
TXArmstrong County,0.000000000000000,-0.419012255967405,-0.269012255967405,0.223790352516324,0.423790352516324
TXAtascosa County,0.000000000000000,-0.317323517000345,-0.174359144780843,0.146014539231402,0.337702648559601
TXAustin County,0.000000000000000,-0.287859015992311,-0.150644760665610,0.126093515021374,0.311231879071448
TXBailey County,0.000000000000000,-0.442020027110062,-0.292020027110062,0.242930413051159,0.442930413051159
TXBandera County,0.000000000000000,-0.368447531768383,-0.220622369309395,0.183946921774532,0.381336113028302
TXBastrop County,0.000000000000000,-0.339583787014635,-0.191477179616325,0.160315833517472,0.357956657944107
TXBaylor County,0.000000000000000,-0.391420033533530,-0.241420033533530,0.201620728185962,0.401620728185963
TXBee County,0.000000000000000,-0.256963295032129,-0.128041200627841,0.107201971214429,0.281435418292982
TXBell County,0.000000000000000,-0.355632874715619,-0.207002384266092,0.172847321851539,0.370894392162697
TXBexar County,0.000000000000000,-0.345439019358806,-0.200247080338439,0.167168918331814,0.362096699104477
TXBlanco County,0.000000000000000,-0.363593002428678,-0.216181052219931,0.180637974905966,0.378128033904118
TXBorden County,0.000000000000000,-0.423143046215532,-0.273143046215532,0.226363316238078,0.426363316238077
TXBosque County,0.000000000000000,-0.374445846334596,-0.224827205442791,0.187752293713501,0.387180255051209
TXBowie County,0.000000000000000,-0.395070067735292,-0.245070067735292,0.204453845394593,0.404453845394592
TXBrazoria County,0.000000000000000,-0.155117075103235,-0.072346305969661,0.060178046245390,0.173688292263516
TXBrazos County,0.000000000000000,-0.336792817484701,-0.190768710957032,0.159417149247052,0.355311856838594
TXBrewster County,0.000000000000000,-0.412590787733911,-0.262590787733911,0.218065519165460,0.418065519165460
TXBriscoe County,0.000000000000000,-0.423211346279503,-0.273211346279503,0.226911357690688,0.426911357690688
TXBrooks County,0.000000000000000,-0.231212288567518,-0.110284267115666,0.091954565510686,0.255418181439255
TXBrown County,0.000000000000000,-0.390954866946397,-0.240974778418851,0.201192940522307,0.401163073313627
TXBurleson County,0.000000000000000,-0.322107014236187,-0.178800614926464,0.149676116831427,0.342002065310334
TXBurnet County,0.000000000000000,-0.370398926898372,-0.220954676727357,0.184695547773495,0.383916553576926
TXCaldwell County,0.000000000000000,-0.327917759608737,-0.182494750986183,0.152766799997239,0.347531734833955
TXCalhoun County,0.000000000000000,-0.144980680599821,-0.063164895625538,0.052363907736088,0.165557168239898
TXCallahan County,0.000000000000000,-0.394493010310808,-0.244493010310808,0.203934652121235,0.403934652121235
TXCameron County,0.000000000000000,-0.176309121804096,-0.083440437920311,0.069444634061482,0.196863679336830
TXCamp County,0.000000000000000,-0.388377105693695,-0.238377105693696,0.198396398309377,0.398396398309377
TXCarson County,0.000000000000000,-0.432516165963673,-0.282516165963673,0.234927282647243,0.434927282647244
TXCass County,0.000000000000000,-0.392946842200641,-0.242946842200641,0.202707055207323,0.402707055207324
TXCastro County,0.000000000000000,-0.439837684687928,-0.289837684687928,0.240871130375887,0.440871130375887
TXChambers County,0.000000000000000,-0.165793824961679,-0.077265546539396,0.064248303944430,0.185817606647832
TXCherokee County,0.000000000000000,-0.371250393807303,-0.222241348999249,0.185706149947716,0.384633307257711
TXChildress County,0.000000000000000,-0.418981729637421,-0.268981729637421,0.223293704835771,0.423293704835770
TXClay County,0.000000000000000,-0.392734548045849,-0.242734548045849,0.201318607254972,0.401318607254972
TXCochran County,0.000000000000000,-0.438382075128636,-0.288382075128636,0.239030451034328,0.439030451034328
TXCoke County,0.000000000000000,-0.406363192572592,-0.256363192572592,0.213241907310910,0.413241907310910
TXColeman County,0.000000000000000,-0.397452941632172,-0.247452941632172,0.206239896483756,0.406239896483757
TXCollin County,0.000000000000000,-0.393631352320432,-0.244327177802135,0.203401823912576,0.402775613369585
TXCollingsworth County,0.000000000000000,-0.431142149014746,-0.281142149014747,0.233095451090441,0.433095451090441
TXColorado County,0.000000000000000,-0.287394263356300,-0.148976957414106,0.124638389768206,0.310900791835296
TXComal County,0.000000000000000,-0.344386592969415,-0.198186007252542,0.165961734403458,0.361489008564654
TXComanche County,0.000000000000000,-0.380287688398848,-0.230287688398848,0.192040935506567,0.392040935506568
TXConcho County,0.000000000000000,-0.395836033068634,-0.246306138041651,0.204918909789570,0.404213752330044
TXCooke County,0.000000000000000,-0.382630250441945,-0.232630250441944,0.193265571675466,0.393265571675466
TXCoryell County,0.000000000000000,-0.369182626681076,-0.219449075898764,0.183485848646515,0.383156381590884
TXCottle County,0.000000000000000,-0.414982760145901,-0.264982760145901,0.220156201867414,0.420156201867414
TXCrane County,0.000000000000000,-0.394761690224707,-0.244761690224707,0.204732323594061,0.404732323594061
TXCrockett County,0.000000000000000,-0.406696658638782,-0.256696658638782,0.213695587949458,0.413695587949459
TXCrosby County,0.000000000000000,-0.423823130436622,-0.273823130436622,0.226907380989434,0.426907380989435
TXCulberson County,0.000000000000000,-0.429772537558116,-0.279772537558116,0.232481607205312,0.432481607205312
TXDallam County,0.000000000000000,-0.438744161905452,-0.288744161905452,0.238744161905452,0.438744161905452
TXDallas County,0.000000000000000,-0.397678457832365,-0.247748540116699,0.206406235217430,0.406313537878995
TXDawson County,0.000000000000000,-0.427540614615350,-0.277540614615350,0.230399147439439,0.430399147439439
TXDeaf Smith County,0.000000000000000,-0.442031803121708,-0.292031803121708,0.242031803121708,0.442031803121709
TXDelta County,0.000000000000000,-0.382100748859439,-0.232169288824151,0.193660137210882,0.393557327263814
TXDenton County,0.000000000000000,-0.386973610922844,-0.237012881892951,0.197087943581530,0.397029037126370
TXDewitt County,0.000000000000000,-0.270724496058357,-0.139122312272201,0.116466168118741,0.294000594110817
TXDickens County,0.000000000000000,-0.418636617689857,-0.268636617689857,0.223288371711382,0.423288371711383
TXDimmit County,0.000000000000000,-0.323798886216338,-0.178148713822110,0.149169195763425,0.344287663419290
TXDonley County,0.000000000000000,-0.431682283698670,-0.281682283698671,0.233678124146056,0.433678124146056
TXDuval County,0.000000000000000,-0.261591333911073,-0.130991810809239,0.109503649665477,0.286256698561951
TXEastland County,0.000000000000000,-0.382198999858455,-0.232198999858455,0.193500220602131,0.393500220602131
TXEctor County,0.000000000000000,-0.418584396488017,-0.268584396488017,0.223345257773360,0.423345257773360
TXEdwards County,0.000000000000000,-0.388614280137952,-0.238691121424344,0.199029549570996,0.398914287641409
TXEl Paso County,0.000000000000000,-0.449999999999998,-0.300000000000001,0.250000000000001,0.449999999999994
TXEllis County,0.000000000000000,-0.373513151624097,-0.224400094943325,0.187548188796854,0.386424932955236
TXErath County,0.000000000000000,-0.384187645040296,-0.234187645040296,0.195497478257282,0.395497478257281
TXFalls County,0.000000000000000,-0.347152933774304,-0.200196757269575,0.167383182985932,0.363397114769377
TXFannin County,0.000000000000000,-0.386219996919998,-0.236270685539177,0.196786387428581,0.396710354499813
TXFayette County,0.000000000000000,-0.314653832547031,-0.170605202304187,0.142813131565377,0.336301038388190
TXFisher County,0.000000000000000,-0.413637224800949,-0.263637224800949,0.219198560159922,0.419198560159922
TXFloyd County,0.000000000000000,-0.426650568680301,-0.276650568680301,0.229505703520921,0.429505703520921
TXFoard County,0.000000000000000,-0.399090180560828,-0.249090180560828,0.207553605256694,0.407553605256693
TXFort Bend County,0.000000000000000,-0.254553660241874,-0.124476724419100,0.103860393518276,0.280349809943743
TXFranklin County,0.000000000000000,-0.388441825935780,-0.238441825935780,0.198890897283163,0.398890897283161
TXFreestone County,0.000000000000000,-0.359308819848586,-0.210859465902439,0.176323346352393,0.374176609732956
TXFrio County,0.000000000000000,-0.337926939018649,-0.190966805575384,0.160083859516104,0.356663392588912
TXGaines County,0.000000000000000,-0.425877651986358,-0.275877651986358,0.229040215713976,0.429040215713976
TXGalveston County,0.000000000000000,-0.104545970974515,-0.046818450966962,0.038821765223474,0.118861497037927
TXGarza County,0.000000000000000,-0.418439620041337,-0.268439620041338,0.222698928739048,0.422698928739049
TXGillespie County,0.000000000000000,-0.367491475107312,-0.220149916957444,0.183620798091624,0.380656069579252
TXGlasscock County,0.000000000000000,-0.407622343830443,-0.257622343830444,0.213818295564037,0.413818295564037
TXGoliad County,0.000000000000000,-0.251789224987885,-0.124005802882535,0.103944731316787,0.277283388107853
TXGonzales County,0.000000000000000,-0.303303653844978,-0.163000971021367,0.136292406414878,0.324578506807361
TXGray County,0.000000000000000,-0.435915144947977,-0.285915144947977,0.237077471139300,0.437077471139300
TXGrayson County,0.000000000000000,-0.385854950367331,-0.237252653694837,0.197328108369486,0.396012362375370
TXGregg County,0.000000000000000,-0.385554818325792,-0.235767136663479,0.196610405301323,0.396366434173486
TXGrimes County,0.000000000000000,-0.315458830325917,-0.171958300133696,0.143972985920466,0.336388224751916
TXGuadalupe County,0.000000000000000,-0.327518615349803,-0.182813849896635,0.153132292886704,0.346466655534553
TXHale County,0.000000000000000,-0.435549698328335,-0.285549698328335,0.236628782375931,0.436628782375931
TXHall County,0.000000000000000,-0.425466806966856,-0.275466806966856,0.228568996308877,0.428568996308877
TXHamilton County,0.000000000000000,-0.381344842651507,-0.231344842651506,0.193199619928984,0.393199619928984
TXHansford County,0.000000000000000,-0.438443960952177,-0.288443960952177,0.238443960952177,0.438443960952177
TXHardeman County,0.000000000000000,-0.409992244699515,-0.259992244699515,0.216384037653417,0.416384037653418
TXHardin County,0.000000000000000,-0.293189945949032,-0.154348197787896,0.129246447525943,0.315962723656399
TXHarris County,0.000000000000000,-0.254332854707733,-0.125462795117355,0.104769735585769,0.279350082332688
TXHarrison County,0.000000000000000,-0.389921536400306,-0.239941487611364,0.200187594669841,0.400157667853253
TXHartley County,0.000000000000000,-0.445682112579527,-0.295682112579527,0.245682112579527,0.445682112579527
TXHaskell County,0.000000000000000,-0.397485992743043,-0.247485992743043,0.206615266585137,0.406615266585137
TXHays County,0.000000000000000,-0.347955068912317,-0.200605944033584,0.167967973553449,0.365143267890871
TXHemphill County,0.000000000000000,-0.440279678827247,-0.290279678827247,0.240279678827247,0.440279678827247
TXHenderson County,0.000000000000000,-0.369940088227555,-0.221449129935064,0.185183116354570,0.383310382817371
TXHidalgo County,0.000000000000000,-0.266561920249839,-0.134422503887170,0.112197095312393,0.290935952724218
TXHill County,0.000000000000000,-0.362702734590552,-0.214017170726922,0.178853135293608,0.376961738548916
TXHockley County,0.000000000000000,-0.434931872668665,-0.284931872668665,0.236623493201433,0.436623493201433
TXHood County,0.000000000000000,-0.384328249928078,-0.234328249928078,0.195760665041887,0.395760665041888
TXHopkins County,0.000000000000000,-0.390897953621718,-0.240897953621718,0.200978341797050,0.400978341797050
TXHouston County,0.000000000000000,-0.354413402984836,-0.205805941854871,0.172210383008921,0.370492818758158
TXHoward County,0.000000000000000,-0.420948741158624,-0.270948741158624,0.225197744238468,0.425197744238468
TXHudspeth County,0.000000000000000,-0.446424276365920,-0.296424276365920,0.246424276365919,0.446424276365919
TXHunt County,0.000000000000000,-0.387560943715833,-0.238065125938808,0.198439251323209,0.397883802857366
TXHutchinson County,0.000000000000000,-0.441013003330740,-0.291013003330740,0.241593330070707,0.441593330070707
TXIrion County,0.000000000000000,-0.409207289774067,-0.259207289774067,0.215434377911521,0.415434377911521
TXJack County,0.000000000000000,-0.388659375958211,-0.238659375958211,0.198602576693060,0.398602576693060
TXJackson County,0.000000000000000,-0.208198776927742,-0.096732693811571,0.080359852812010,0.233989931275346
TXJasper County,0.000000000000000,-0.304162532056563,-0.163219274767896,0.136471620816517,0.325625116777068
TXJeff Davis County,0.000000000000000,-0.432029276623027,-0.282029276623027,0.233130132443747,0.433130132443747
TXJefferson County,0.000000000000000,-0.170426282074970,-0.082184949792377,0.068529425192524,0.188937847202153
TXJim Hogg County,0.000000000000000,-0.273685931423269,-0.138265575439423,0.115070962303933,0.296973436942454
TXJim Wells County,0.000000000000000,-0.238635302219260,-0.115517869985543,0.096008372178930,0.264478138994966
TXJohnson County,0.000000000000000,-0.375005476728710,-0.225790116998524,0.188547203673724,0.387370243269004
TXJones County,0.000000000000000,-0.402994113508530,-0.252994113508530,0.210830458233784,0.410830458233784
TXKarnes County,0.000000000000000,-0.287664507360216,-0.151331234416339,0.126955325688918,0.310594269130876
TXKaufman County,0.000000000000000,-0.380896028868994,-0.231868535564089,0.193677957956758,0.392710131354275
TXKendall County,0.000000000000000,-0.357812578022286,-0.211296952195372,0.176665287807588,0.373008822593867
TXKenedy County,0.000000000000000,-0.192322779952305,-0.088454106868809,0.073451758779331,0.216807053888264
TXKent County,0.000000000000000,-0.417389447284812,-0.267389447284812,0.222207824591110,0.422207824591111
TXKerr County,0.000000000000000,-0.371745296376597,-0.223551572872894,0.186340624704357,0.384172076590921
TXKimble County,0.000000000000000,-0.393096616156888,-0.243174910349372,0.202031686706893,0.401914245418169
TXKing County,0.000000000000000,-0.414067428356752,-0.264067428356752,0.219874795761244,0.419874795761245
TXKinney County,0.000000000000000,-0.366990209458012,-0.217239985228119,0.181936691268231,0.381562027613071
TXKleberg County,0.000000000000000,-0.112527698004484,-0.049484961306577,0.040908570007533,0.128663086121077
TXKnox County,0.000000000000000,-0.387563704596773,-0.237563704596774,0.198722094102732,0.398722094102732
TXLa Salle County,0.000000000000000,-0.314412175081485,-0.170895173877875,0.142962920839649,0.335842364539303
TXLamar County,0.000000000000000,-0.387194225551167,-0.237194225551167,0.197761051191716,0.397761051191717
TXLamb County,0.000000000000000,-0.441868164110975,-0.291868164110975,0.242811015176328,0.442811015176328
TXLampasas County,0.000000000000000,-0.378406655849531,-0.228508774068401,0.190885751699012,0.390732574370706
TXLavaca County,0.000000000000000,-0.289749733000775,-0.151118807520863,0.126427368041140,0.313050463221606
TXLee County,0.000000000000000,-0.328413920281638,-0.182392489032481,0.152523257769976,0.348088764528133
TXLeon County,0.000000000000000,-0.350077143565030,-0.202365455572462,0.169242979473540,0.366226087797960
TXLiberty County,0.000000000000000,-0.264484942902562,-0.133941899738879,0.111994852846300,0.288347923175279
TXLimestone County,0.000000000000000,-0.352019826257589,-0.204217813719640,0.170823139054140,0.367781373818703
TXLipscomb County,0.000000000000000,-0.438477156716555,-0.288477156716555,0.239271658871942,0.439271658871942
TXLive Oak County,0.000000000000000,-0.273443363419669,-0.140501442234084,0.117691558031601,0.297189680405148
TXLlano County,0.000000000000000,-0.371761449097242,-0.222905519054859,0.186336964741253,0.384849340391880
TXLoving County,0.000000000000000,-0.396767628287824,-0.246767628287823,0.206300397308148,0.406300397308150
TXLubbock County,0.000000000000000,-0.430572759459067,-0.280572759459068,0.232808109830067,0.432808109830067
TXLynn County,0.000000000000000,-0.426348231414669,-0.276348231414669,0.229280107100203,0.429280107100203
TXMadison County,0.000000000000000,-0.335280780691397,-0.188847263383500,0.157917622276048,0.353749433367013
TXMarion County,0.000000000000000,-0.391343398469572,-0.241343398469572,0.201260189123837,0.401260189123837
TXMartin County,0.000000000000000,-0.417714159821670,-0.267714159821670,0.222259750405472,0.422259750405472
TXMason County,0.000000000000000,-0.381556522476209,-0.233019170998313,0.194126267253731,0.392103354646941
TXMatagorda County,0.000000000000000,-0.168038642189672,-0.076884926500831,0.063859103689709,0.189924435966255
TXMaverick County,0.000000000000000,-0.352300635912353,-0.202598735630969,0.170412595189972,0.370040905776094
TXMcculloch County,0.000000000000000,-0.389603892981329,-0.240049909742806,0.199752893841833,0.399083868699618
TXMclennan County,0.000000000000000,-0.361503966222345,-0.212964933546094,0.177797106237160,0.375731825811014
TXMcmullen County,0.000000000000000,-0.295639855164231,-0.156990393834708,0.131649780715349,0.318166190194385
TXMedina County,0.000000000000000,-0.350353388542374,-0.203943189131275,0.170210542610491,0.366212930583532
TXMenard County,0.000000000000000,-0.391295797302096,-0.241588280106638,0.200885800404674,0.400447076197861
TXMidland County,0.000000000000000,-0.418816061873755,-0.268816061873755,0.223338525030487,0.423338525030487
TXMilam County,0.000000000000000,-0.345575629907619,-0.197907000201073,0.165600661167823,0.362598785383307
TXMills County,0.000000000000000,-0.380014108734896,-0.230142562553945,0.192310621378421,0.392117940649847
TXMitchell County,0.000000000000000,-0.416724074775861,-0.266724074775861,0.221609554639270,0.421609554639270
TXMontague County,0.000000000000000,-0.385903655932224,-0.235903655932224,0.196046239536260,0.396046239536260
TXMontgomery County,0.000000000000000,-0.300359568356587,-0.159071131296534,0.133186136505828,0.322582881626500
TXMoore County,0.000000000000000,-0.440069466738808,-0.290069466738809,0.240069466738809,0.440069466738809
TXMorris County,0.000000000000000,-0.393499963234811,-0.243499963234811,0.202915559317683,0.402915559317683
TXMotley County,0.000000000000000,-0.424051736964245,-0.274051736964245,0.227330344763262,0.427330344763263
TXNacogdoches County,0.000000000000000,-0.359306923248335,-0.210459418778141,0.176027406949952,0.374612766314148
TXNavarro County,0.000000000000000,-0.361540962063511,-0.212728783322880,0.177828072423911,0.376264447993969
TXNewton County,0.000000000000000,-0.307405330386545,-0.166426409727024,0.139264248510534,0.328392788132238
TXNolan County,0.000000000000000,-0.410717094114495,-0.260717094114495,0.216860802857848,0.416860802857848
TXNueces County,0.000000000000000,-0.175144100900328,-0.079415450714260,0.065989178382198,0.198278802126845
TXOchiltree County,0.000000000000000,-0.442301595631861,-0.292301595631861,0.242301595631861,0.442301595631861
TXOldham County,0.000000000000000,-0.446232259693192,-0.296232259693192,0.246232259693192,0.446232259693192
TXOrange County,0.000000000000000,-0.173299904609551,-0.086222829711344,0.072047167466341,0.190006812646163
TXPalo Pinto County,0.000000000000000,-0.388709383257671,-0.238709383257671,0.199019064542531,0.399019064542532
TXPanola County,0.000000000000000,-0.378705170705887,-0.229333570392946,0.191428876652760,0.390651135587015
TXParker County,0.000000000000000,-0.383326307805721,-0.233509601545481,0.194748678380783,0.394473737771143
TXParmer County,0.000000000000000,-0.443437160809401,-0.293437160809401,0.243924234108255,0.443924234108255
TXPecos County,0.000000000000000,-0.402476435635277,-0.252476435635277,0.210657435922029,0.410657435922030
TXPolk County,0.000000000000000,-0.325181669402977,-0.180673989499558,0.151150611738486,0.344922333674293
TXPotter County,0.000000000000000,-0.425625090155591,-0.275625090155591,0.229324589269698,0.429324589269697
TXPresidio County,0.000000000000000,-0.435488333166844,-0.285488333166844,0.236639994136667,0.436639994136667
TXRains County,0.000000000000000,-0.386193029686348,-0.236497381667151,0.197325732007433,0.396869204036229
TXRandall County,0.000000000000000,-0.430827508554213,-0.280827508554213,0.233236093596658,0.433236093596658
TXReagan County,0.000000000000000,-0.411115030495195,-0.261115030495195,0.217356871823634,0.417356871823634
TXReal County,0.000000000000000,-0.385899249658426,-0.235899249658425,0.196597640442278,0.396597640442277
TXRed River County,0.000000000000000,-0.391312210335294,-0.241312210335294,0.201365622220862,0.401365622220861
TXReeves County,0.000000000000000,-0.423925142718981,-0.273925142718981,0.227556301597749,0.427556301597748
TXRefugio County,0.000000000000000,-0.177517156050994,-0.079179291345310,0.065562891613441,0.202076246315737
TXRoberts County,0.000000000000000,-0.440864186335775,-0.290864186335775,0.241090406431929,0.441090406431930
TXRobertson County,0.000000000000000,-0.345679592717377,-0.198932997308742,0.166228766745333,0.362536101236941
TXRockwall County,0.000000000000000,-0.389205599754291,-0.240133709347619,0.200175749823893,0.399210703981003
TXRunnels County,0.000000000000000,-0.404977344994928,-0.255048169453566,0.212150158666945,0.412043921978989
TXRusk County,0.000000000000000,-0.377362280460477,-0.228289352964543,0.190480233523679,0.389308444858896
