StateCounty,Unknown,Properly installed with adequate anchorage,Obvious signs of deficiencies in the installation,No equipment present
TNMcnairy County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
TNMeigs County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
TNMonroe County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
TNMontgomery County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
TNMoore County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
TNMorgan County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
TNObion County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
TNOverton County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
TNPerry County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
TNPickett County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
TNPolk County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
TNPutnam County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
TNRhea County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
TNRoane County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
TNRobertson County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
TNRutherford County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
TNScott County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
TNSequatchie County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
TNSevier County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
TNShelby County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
TNSmith County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
TNStewart County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
TNSullivan County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
TNSumner County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
TNTipton County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
TNTrousdale County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
TNUnicoi County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
TNUnion County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
TNVan Buren County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
TNWarren County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
TNWashington County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
TNWayne County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
TNWeakley County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
TNWhite County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
TNWilliamson County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
TNWilson County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
TXAnderson County,0.0000000000000000,-0.0365226106900653,0.0365226106900660,-0.0488122880333838
TXAndrews County,0.0000000000000000,-0.0240656836556471,0.0240656836556465,-0.0340656836556469
TXAngelina County,0.0000000000000000,-0.0399116998264967,0.0399116998264957,-0.0533295674186391
TXAransas County,0.0000000000000000,-0.0399583416139496,0.0399583416139495,-0.0529806940763282
TXArcher County,0.0000000000000000,-0.0299614308459760,0.0299614308459761,-0.0409360216452813
TXArmstrong County,0.0000000000000000,-0.0240005894877119,0.0240005894877113,-0.0340005894877120
TXAtascosa County,0.0000000000000000,-0.0431193852532974,0.0431193852532972,-0.0571274743079301
TXAustin County,0.0000000000000000,-0.0445256398667238,0.0445256398667240,-0.0592002098384755
TXBailey County,0.0000000000000000,-0.0139899864449690,0.0139899864449688,-0.0239899864449689
TXBandera County,0.0000000000000000,-0.0351973276827947,0.0351973276827946,-0.0472729732495460
TXBastrop County,0.0000000000000000,-0.0414933443752201,0.0414933443752201,-0.0553999056224681
TXBaylor County,0.0000000000000000,-0.0312287337920298,0.0312287337920301,-0.0432327609281095
TXBee County,0.0000000000000000,-0.0452065575253570,0.0452065575253566,-0.0603075231390339
TXBell County,0.0000000000000000,-0.0377843048411890,0.0377843048411890,-0.0510537746173466
TXBexar County,0.0000000000000000,-0.0390981950492975,0.0390981950492963,-0.0518719177933938
TXBlanco County,0.0000000000000000,-0.0376714689806490,0.0376714689806481,-0.0496994861196004
TXBorden County,0.0000000000000000,-0.0222602932672081,0.0222602932672078,-0.0325675481111088
TXBosque County,0.0000000000000000,-0.0351023053993010,0.0351023053993014,-0.0473018885217555
TXBowie County,0.0000000000000000,-0.0319733346799937,0.0319733346799949,-0.0429427496394642
TXBrazoria County,0.0000000000000000,-0.0317828984528449,0.0317828984528454,-0.0423629344299316
TXBrazos County,0.0000000000000000,-0.0411825230998493,0.0411825230998493,-0.0545440101196285
TXBrewster County,0.0000000000000000,-0.0266682799891386,0.0266682799891387,-0.0369386393620095
TXBriscoe County,0.0000000000000000,-0.0232659357465119,0.0232659357465124,-0.0332659357465116
TXBrooks County,0.0000000000000000,-0.0442706611147952,0.0442706611147952,-0.0594931460264866
TXBrown County,0.0000000000000000,-0.0329556127063354,0.0329556127063353,-0.0441897067213420
TXBurleson County,0.0000000000000000,-0.0423764419622488,0.0423764419622492,-0.0561133447743558
TXBurnet County,0.0000000000000000,-0.0370664900241267,0.0370664900241264,-0.0491714954030388
TXCaldwell County,0.0000000000000000,-0.0423220131039029,0.0423220131039033,-0.0562907589937203
TXCalhoun County,0.0000000000000000,-0.0348701702086291,0.0348701702086283,-0.0465679200080367
TXCallahan County,0.0000000000000000,-0.0312763855684882,0.0312763855684879,-0.0426883916999212
TXCameron County,0.0000000000000000,-0.0358142955284709,0.0358142955284708,-0.0476038489133589
TXCamp County,0.0000000000000000,-0.0329444006200834,0.0329444006200832,-0.0444136752149610
TXCarson County,0.0000000000000000,-0.0187419170181634,0.0187419170181637,-0.0287419170181633
TXCass County,0.0000000000000000,-0.0323568854465955,0.0323568854465954,-0.0436115228654637
TXCastro County,0.0000000000000000,-0.0150811576560362,0.0150811576560361,-0.0250811576560361
TXChambers County,0.0000000000000000,-0.0341230497636349,0.0341230497636351,-0.0454297326908580
TXCherokee County,0.0000000000000000,-0.0363030806381116,0.0363030806381117,-0.0483159177164523
TXChildress County,0.0000000000000000,-0.0246496836151995,0.0246496836151999,-0.0346496836151994
TXClay County,0.0000000000000000,-0.0295696679281426,0.0295696679281423,-0.0411423426525880
TXCochran County,0.0000000000000000,-0.0158089624356820,0.0158089624356819,-0.0258089624356819
TXCoke County,0.0000000000000000,-0.0274049034019214,0.0274049034019215,-0.0383163469955441
TXColeman County,0.0000000000000000,-0.0307579003706425,0.0307579003706429,-0.0417849419213355
TXCollin County,0.0000000000000000,-0.0305953402281354,0.0305953402281356,-0.0418672947789228
TXCollingsworth County,0.0000000000000000,-0.0191218532701646,0.0191218532701645,-0.0291218532701644
TXColorado County,0.0000000000000000,-0.0448751503313449,0.0448751503313449,-0.0599256260718933
TXComal County,0.0000000000000000,-0.0402583237445183,0.0402583237445182,-0.0533724925009931
TXComanche County,0.0000000000000000,-0.0341669057561167,0.0341669057561169,-0.0460501425215655
TXConcho County,0.0000000000000000,-0.0299604677698578,0.0299604677698577,-0.0410841482150405
TXCooke County,0.0000000000000000,-0.0313166056610631,0.0313166056610628,-0.0437885076985771
TXCoryell County,0.0000000000000000,-0.0361743501947813,0.0361743501947811,-0.0489084945623376
TXCottle County,0.0000000000000000,-0.0264176345585991,0.0264176345585980,-0.0364176345585996
TXCrane County,0.0000000000000000,-0.0299870093932090,0.0299870093932093,-0.0417270421804854
TXCrockett County,0.0000000000000000,-0.0270325107437572,0.0270325107437590,-0.0379987219978186
TXCrosby County,0.0000000000000000,-0.0221801642997338,0.0221801642997344,-0.0322914930955313
TXCulberson County,0.0000000000000000,-0.0201137312209424,0.0201137312209418,-0.0301137312209422
TXDallam County,0.0000000000000000,-0.0156279190472739,0.0156279190472741,-0.0256279190472739
TXDallas County,0.0000000000000000,-0.0301893910611134,0.0301893910611144,-0.0413072807239846
TXDawson County,0.0000000000000000,-0.0205719341227497,0.0205719341227490,-0.0305719341227496
TXDeaf Smith County,0.0000000000000000,-0.0139840984391456,0.0139840984391459,-0.0239840984391457
TXDelta County,0.0000000000000000,-0.0343360481248270,0.0343360481248272,-0.0460230356786278
TXDenton County,0.0000000000000000,-0.0313765151133053,0.0313765151133047,-0.0433153049353343
TXDewitt County,0.0000000000000000,-0.0438130741239834,0.0438130741239831,-0.0585509794025210
TXDickens County,0.0000000000000000,-0.0244677948418820,0.0244677948418819,-0.0344677948418820
TXDimmit County,0.0000000000000000,-0.0420630191766485,0.0420630191766478,-0.0566535316728045
TXDonley County,0.0000000000000000,-0.0191588581506645,0.0191588581506650,-0.0291588581506648
TXDuval County,0.0000000000000000,-0.0451655627320787,0.0451655627320782,-0.0603385076426691
TXEastland County,0.0000000000000000,-0.0334771139448927,0.0334771139448924,-0.0454397648252951
TXEctor County,0.0000000000000000,-0.0239934280337012,0.0239934280337013,-0.0339934280337012
TXEdwards County,0.0000000000000000,-0.0325081971380241,0.0325081971380237,-0.0440960566550974
TXEl Paso County,0.0000000000000000,-0.0100000000000023,0.0100000000000051,-0.0200000000000005
TXEllis County,0.0000000000000000,-0.0352148053013390,0.0352148053013386,-0.0474402117166534
TXErath County,0.0000000000000000,-0.0338514054841089,0.0338514054841095,-0.0455070405402164
TXFalls County,0.0000000000000000,-0.0388462300476183,0.0388462300476184,-0.0522338001085729
TXFannin County,0.0000000000000000,-0.0326380706027123,0.0326380706027118,-0.0442644082360667
TXFayette County,0.0000000000000000,-0.0436617732411202,0.0436617732411204,-0.0581335355725286
TXFisher County,0.0000000000000000,-0.0265511859304677,0.0265511859304672,-0.0365511859304671
TXFloyd County,0.0000000000000000,-0.0210570021684051,0.0210570021684049,-0.0310570021684048
TXFoard County,0.0000000000000000,-0.0309014028849665,0.0309014028849657,-0.0418487531460399
TXFort Bend County,0.0000000000000000,-0.0457056944313657,0.0457056944313661,-0.0611188326585580
TXFranklin County,0.0000000000000000,-0.0337365307205373,0.0337365307205371,-0.0452139385401024
TXFreestone County,0.0000000000000000,-0.0380794534862365,0.0380794534862365,-0.0507966923918145
TXFrio County,0.0000000000000000,-0.0413634001719075,0.0413634001719079,-0.0553244083643050
TXGaines County,0.0000000000000000,-0.0218286160795227,0.0218286160795227,-0.0318286160795227
TXGalveston County,0.0000000000000000,-0.0242111538988065,0.0242111538988072,-0.0321924630891488
TXGarza County,0.0000000000000000,-0.0244847492278069,0.0244847492278073,-0.0348106322773003
TXGillespie County,0.0000000000000000,-0.0360981726117985,0.0360981726117993,-0.0480066063534990
TXGlasscock County,0.0000000000000000,-0.0255486621685166,0.0255486621685153,-0.0364086085137936
TXGoliad County,0.0000000000000000,-0.0450026158922557,0.0450026158922561,-0.0602901008781630
TXGonzales County,0.0000000000000000,-0.0432584164674048,0.0432584164674048,-0.0577243932054438
TXGray County,0.0000000000000000,-0.0168609047730645,0.0168609047730643,-0.0268609047730645
TXGrayson County,0.0000000000000000,-0.0311866211896029,0.0311866211896032,-0.0429020228150431
TXGregg County,0.0000000000000000,-0.0337350015741527,0.0337350015741522,-0.0452420253814240
TXGrimes County,0.0000000000000000,-0.0433084709725204,0.0433084709725204,-0.0576498960184630
TXGuadalupe County,0.0000000000000000,-0.0419804614912642,0.0419804614912636,-0.0558642409094793
TXHale County,0.0000000000000000,-0.0169525730847454,0.0169525730847451,-0.0269525730847453
TXHall County,0.0000000000000000,-0.0220730890253606,0.0220730890253606,-0.0320730890253609
TXHamilton County,0.0000000000000000,-0.0343677061914704,0.0343677061914713,-0.0461533009896462
TXHansford County,0.0000000000000000,-0.0157780195239113,0.0157780195239112,-0.0257780195239115
TXHardeman County,0.0000000000000000,-0.0267569796937998,0.0267569796937992,-0.0373912298170701
TXHardin County,0.0000000000000000,-0.0445097027698806,0.0445097027698813,-0.0593048438103062
TXHarris County,0.0000000000000000,-0.0448727678513092,0.0448727678513108,-0.0599763011601211
TXHarrison County,0.0000000000000000,-0.0328824690025189,0.0328824690025180,-0.0443232460028558
TXHartley County,0.0000000000000000,-0.0121589437102365,0.0121589437102365,-0.0221589437102364
TXHaskell County,0.0000000000000000,-0.0301630386644420,0.0301630386644420,-0.0413133204003576
TXHays County,0.0000000000000000,-0.0404496327702515,0.0404496327702517,-0.0534485968701235
TXHemphill County,0.0000000000000000,-0.0148601605863764,0.0148601605863770,-0.0248601605863762
TXHenderson County,0.0000000000000000,-0.0365264134957255,0.0365264134957257,-0.0485739446003716
TXHidalgo County,0.0000000000000000,-0.0445732992429539,0.0445732992429544,-0.0598043391537019
TXHill County,0.0000000000000000,-0.0364766495441258,0.0364766495441260,-0.0493021372963963
TXHockley County,0.0000000000000000,-0.0170453887522966,0.0170453887522968,-0.0270453887522967
TXHood County,0.0000000000000000,-0.0340909532136520,0.0340909532136526,-0.0457140981209454
TXHopkins County,0.0000000000000000,-0.0329818762000849,0.0329818762000844,-0.0442768323907335
TXHouston County,0.0000000000000000,-0.0391623010522149,0.0391623010522153,-0.0523546569178901
TXHoward County,0.0000000000000000,-0.0230327244128452,0.0230327244128452,-0.0331683534241772
TXHudspeth County,0.0000000000000000,-0.0117878618170404,0.0117878618170399,-0.0217878618170404
TXHunt County,0.0000000000000000,-0.0328562073316333,0.0328562073316332,-0.0442685582486753
TXHutchinson County,0.0000000000000000,-0.0144934983346299,0.0144934983346299,-0.0244934983346299
TXIrion County,0.0000000000000000,-0.0272830873435501,0.0272830873435501,-0.0377786154572499
TXJack County,0.0000000000000000,-0.0318138990807539,0.0318138990807542,-0.0434270418770037
TXJackson County,0.0000000000000000,-0.0431837139328284,0.0431837139328286,-0.0572462196610081
TXJasper County,0.0000000000000000,-0.0434132608933342,0.0434132608933346,-0.0580128462080922
TXJeff Davis County,0.0000000000000000,-0.0189853616884865,0.0189853616884863,-0.0289853616884869
TXJefferson County,0.0000000000000000,-0.0327396375216461,0.0327396375216467,-0.0436734543785412
TXJim Hogg County,0.0000000000000000,-0.0447741067135394,0.0447741067135392,-0.0600032235604842
TXJim Wells County,0.0000000000000000,-0.0446514473882066,0.0446514473882067,-0.0593289418401469
TXJohnson County,0.0000000000000000,-0.0347594934842974,0.0347594934842976,-0.0468663457289671
TXJones County,0.0000000000000000,-0.0287021702956067,0.0287021702956070,-0.0395602548608380
TXKarnes County,0.0000000000000000,-0.0446244850930353,0.0446244850930360,-0.0592504679742977
TXKaufman County,0.0000000000000000,-0.0345177227154678,0.0345177227154680,-0.0461316148385323
TXKendall County,0.0000000000000000,-0.0376190304834080,0.0376190304834081,-0.0501043417558485
TXKenedy County,0.0000000000000000,-0.0413065612873693,0.0413065612873702,-0.0546740568859609
TXKent County,0.0000000000000000,-0.0246453104931461,0.0246453104931459,-0.0346453104931463
TXKerr County,0.0000000000000000,-0.0346453789002150,0.0346453789002159,-0.0465827907665648
TXKimble County,0.0000000000000000,-0.0308678895131766,0.0308678895131769,-0.0419294894032490
TXKing County,0.0000000000000000,-0.0261059904271975,0.0261059904271979,-0.0361059904271981
TXKinney County,0.0000000000000000,-0.0384930525790586,0.0384930525790586,-0.0510911739809472
TXKleberg County,0.0000000000000000,-0.0271817614203711,0.0271817614203704,-0.0361230973952806
TXKnox County,0.0000000000000000,-0.0321476500056513,0.0321476500056519,-0.0443314775829360
TXLa Salle County,0.0000000000000000,-0.0431053800163106,0.0431053800163117,-0.0575548411416106
TXLamar County,0.0000000000000000,-0.0332921372861272,0.0332921372861272,-0.0447294861860459
TXLamb County,0.0000000000000000,-0.0139563094673009,0.0139563094673008,-0.0239563094673007
TXLampasas County,0.0000000000000000,-0.0353599465110387,0.0353599465110390,-0.0471746299129829
TXLavaca County,0.0000000000000000,-0.0448262035421807,0.0448262035421807,-0.0597239279609199
TXLee County,0.0000000000000000,-0.0423047066440932,0.0423047066440934,-0.0562716498998024
TXLeon County,0.0000000000000000,-0.0393223665858761,0.0393223665858764,-0.0524517574693673
TXLiberty County,0.0000000000000000,-0.0444932312425881,0.0444932312425881,-0.0594890021950689
TXLimestone County,0.0000000000000000,-0.0384842670953544,0.0384842670953540,-0.0517457662400904
TXLipscomb County,0.0000000000000000,-0.0157614216417223,0.0157614216417226,-0.0257614216417225
TXLive Oak County,0.0000000000000000,-0.0449376631754389,0.0449376631754395,-0.0598056562641255
TXLlano County,0.0000000000000000,-0.0365547792960687,0.0365547792960683,-0.0484456682746575
TXLoving County,0.0000000000000000,-0.0326951679974065,0.0326951679974063,-0.0426951679974065
TXLubbock County,0.0000000000000000,-0.0192387865244964,0.0192387865244961,-0.0292387865244962
TXLynn County,0.0000000000000000,-0.0203281731055655,0.0203281731055649,-0.0306985822588161
TXMadison County,0.0000000000000000,-0.0413153484133721,0.0413153484133719,-0.0550082211114483
TXMarion County,0.0000000000000000,-0.0327368848028530,0.0327368848028531,-0.0439976282357817
TXMartin County,0.0000000000000000,-0.0223434375924320,0.0223434375924318,-0.0328715419782245
TXMason County,0.0000000000000000,-0.0334123168783158,0.0334123168783167,-0.0448481622974040
TXMatagorda County,0.0000000000000000,-0.0364501515511587,0.0364501515511584,-0.0483761029377098
TXMaverick County,0.0000000000000000,-0.0406542259088436,0.0406542259088445,-0.0546471281926419
TXMcculloch County,0.0000000000000000,-0.0315828737434181,0.0315828737434185,-0.0430206761783998
TXMclennan County,0.0000000000000000,-0.0365719480730702,0.0365719480730704,-0.0494375466704519
TXMcmullen County,0.0000000000000000,-0.0441956495237734,0.0441956495237728,-0.0589163187126783
TXMedina County,0.0000000000000000,-0.0385202336423520,0.0385202336423520,-0.0512506127700820
TXMenard County,0.0000000000000000,-0.0312015122209169,0.0312015122209166,-0.0424494266633121
TXMidland County,0.0000000000000000,-0.0225927564630038,0.0225927564630037,-0.0333960665921811
TXMilam County,0.0000000000000000,-0.0399111198113833,0.0399111198113831,-0.0534875572142076
TXMills County,0.0000000000000000,-0.0348318457004586,0.0348318457004584,-0.0466613029565665
TXMitchell County,0.0000000000000000,-0.0247168499955324,0.0247168499955328,-0.0349628540773587
TXMontague County,0.0000000000000000,-0.0308818396925825,0.0308818396925823,-0.0431465004222192
TXMontgomery County,0.0000000000000000,-0.0443444951677330,0.0443444951677332,-0.0592809228259467
TXMoore County,0.0000000000000000,-0.0149652666305957,0.0149652666305959,-0.0249652666305954
TXMorris County,0.0000000000000000,-0.0320507414409940,0.0320507414409941,-0.0432038093084322
TXMotley County,0.0000000000000000,-0.0229614631544214,0.0229614631544206,-0.0329614631544211
TXNacogdoches County,0.0000000000000000,-0.0384336741874592,0.0384336741874587,-0.0512026402689101
TXNavarro County,0.0000000000000000,-0.0375120195273829,0.0375120195273826,-0.0503193029652198
TXNewton County,0.0000000000000000,-0.0431436146805346,0.0431436146805342,-0.0575370483609485
TXNolan County,0.0000000000000000,-0.0261414729538505,0.0261414729538498,-0.0367064045682860
TXNueces County,0.0000000000000000,-0.0397819790910728,0.0397819790910729,-0.0529293218045266
TXOchiltree County,0.0000000000000000,-0.0138492021840695,0.0138492021840690,-0.0238492021840695
TXOldham County,0.0000000000000000,-0.0118838701534036,0.0118838701534039,-0.0218838701534035
TXOrange County,0.0000000000000000,-0.0308247819352050,0.0308247819352052,-0.0411995201637404
TXPalo Pinto County,0.0000000000000000,-0.0326276541613040,0.0326276541613044,-0.0442407987006765
TXPanola County,0.0000000000000000,-0.0351438304097579,0.0351438304097578,-0.0468188179511857
TXParker County,0.0000000000000000,-0.0337899426040381,0.0337899426040380,-0.0454838073124969
TXParmer County,0.0000000000000000,-0.0132814195952995,0.0132814195952995,-0.0232814195952996
TXPecos County,0.0000000000000000,-0.0277616859472607,0.0277616859472611,-0.0391272108571196
TXPolk County,0.0000000000000000,-0.0420806909502583,0.0420806909502580,-0.0560791621833638
TXPotter County,0.0000000000000000,-0.0221874549222046,0.0221874549222045,-0.0321874549222052
TXPresidio County,0.0000000000000000,-0.0170337193299129,0.0170337193299130,-0.0270337193299132
TXRains County,0.0000000000000000,-0.0343656201266215,0.0343656201266225,-0.0456115046720432
TXRandall County,0.0000000000000000,-0.0195862457228936,0.0195862457228930,-0.0295862457228937
TXReagan County,0.0000000000000000,-0.0262784407265628,0.0262784407265639,-0.0368161292347594
TXReal County,0.0000000000000000,-0.0327982132769381,0.0327982132769378,-0.0444824066612780
TXRed River County,0.0000000000000000,-0.0322531158554155,0.0322531158554156,-0.0437041825500376
TXReeves County,0.0000000000000000,-0.0220560042401401,0.0220560042401396,-0.0320560042401402
TXRefugio County,0.0000000000000000,-0.0408888712028956,0.0408888712028961,-0.0544462577144771
TXRoberts County,0.0000000000000000,-0.0145679068321126,0.0145679068321130,-0.0245679068321129
TXRobertson County,0.0000000000000000,-0.0396923895759990,0.0396923895759989,-0.0528501255128428
TXRockwall County,0.0000000000000000,-0.0322182441551512,0.0322182441551513,-0.0434617854244670
TXRunnels County,0.0000000000000000,-0.0278344043155502,0.0278344043155505,-0.0386653372591598
TXRusk County,0.0000000000000000,-0.0352714168738805,0.0352714168738808,-0.0468640687717772
TXSabine County,0.0000000000000000,-0.0409913693283023,0.0409913693283026,-0.0545183164931704
TXSan Augustine County,0.0000000000000000,-0.0413410427255566,0.0413410427255569,-0.0550130600175892
TXSan Jacinto County,0.0000000000000000,-0.0432882057850675,0.0432882057850672,-0.0576556321202457
TXSan Patricio County,0.0000000000000000,-0.0384858313377573,0.0384858313377574,-0.0512807390613572
TXSan Saba County,0.0000000000000000,-0.0341596545554224,0.0341596545554219,-0.0456096004684833
TXSchleicher County,0.0000000000000000,-0.0293987764187081,0.0293987764187083,-0.0400710691537983
TXScurry County,0.0000000000000000,-0.0247084387824301,0.0247084387824297,-0.0350412018509260
TXShackelford County,0.0000000000000000,-0.0339333705782288,0.0339333705782294,-0.0456847809337232
TXShelby County,0.0000000000000000,-0.0383072634827710,0.0383072634827706,-0.0504776709299684
TXSherman County,0.0000000000000000,-0.0142639905195732,0.0142639905195729,-0.0242639905195733
TXSmith County,0.0000000000000000,-0.0340210294936926,0.0340210294936929,-0.0451789645950093
TXSomervell County,0.0000000000000000,-0.0329497543134590,0.0329497543134589,-0.0446992330604178
TXStarr County,0.0000000000000000,-0.0440812761507419,0.0440812761507419,-0.0592180949220827
TXStephens County,0.0000000000000000,-0.0342960133129074,0.0342960133129067,-0.0467838338753107
TXSterling County,0.0000000000000000,-0.0257866753728080,0.0257866753728073,-0.0363914030822388
TXStonewall County,0.0000000000000000,-0.0264047246140995,0.0264047246140995,-0.0364047246140993
TXSutton County,0.0000000000000000,-0.0291654675225446,0.0291654675225457,-0.0399960225513751
TXSwisher County,0.0000000000000000,-0.0208482163404108,0.0208482163404105,-0.0308482163404110
TXTarrant County,0.0000000000000000,-0.0323420419514946,0.0323420419514957,-0.0440262287470748
TXTaylor County,0.0000000000000000,-0.0270024871195652,0.0270024871195655,-0.0373516841996943
TXTerrell County,0.0000000000000000,-0.0290661232849607,0.0290661232849614,-0.0398851976138823
TXTerry County,0.0000000000000000,-0.0202328084900815,0.0202328084900811,-0.0302328084900816
TXThrockmorton County,0.0000000000000000,-0.0341216140040668,0.0341216140040672,-0.0468327998825731
TXTitus County,0.0000000000000000,-0.0328637196267334,0.0328637196267334,-0.0443381152551211
TXTom Green County,0.0000000000000000,-0.0270365019996912,0.0270365019996912,-0.0378257160523821
TXTravis County,0.0000000000000000,-0.0389891993495929,0.0389891993495932,-0.0519508389389870
TXTrinity County,0.0000000000000000,-0.0394288783855976,0.0394288783855974,-0.0527748096555021
TXTyler County,0.0000000000000000,-0.0429834406740465,0.0429834406740464,-0.0575336306052671
TXUpshur County,0.0000000000000000,-0.0332184558448883,0.0332184558448889,-0.0445898032778443
TXUpton County,0.0000000000000000,-0.0265820577020691,0.0265820577020695,-0.0375263453234471
TXUvalde County,0.0000000000000000,-0.0375882988753782,0.0375882988753777,-0.0499675344203647
TXVal Verde County,0.0000000000000000,-0.0341291524273906,0.0341291524273906,-0.0459703905422936
TXVan Zandt County,0.0000000000000000,-0.0339661085007895,0.0339661085007901,-0.0452848298763084
TXVictoria County,0.0000000000000000,-0.0438669330395243,0.0438669330395243,-0.0587490497810129
TXWalker County,0.0000000000000000,-0.0418650971744312,0.0418650971744310,-0.0561018308546377
TXWaller County,0.0000000000000000,-0.0447584548829959,0.0447584548829958,-0.0596644262290589
TXWard County,0.0000000000000000,-0.0292622316832758,0.0292622316832756,-0.0414892538238688
TXWashington County,0.0000000000000000,-0.0442179557337110,0.0442179557337112,-0.0583964668222690
TXWebb County,0.0000000000000000,-0.0432395940464922,0.0432395940464931,-0.0576005179920748
TXWharton County,0.0000000000000000,-0.0452841761535047,0.0452841761535046,-0.0604876338589333
TXWheeler County,0.0000000000000000,-0.0182809208375843,0.0182809208375843,-0.0282809208375844
TXWichita County,0.0000000000000000,-0.0263317000950498,0.0263317000950509,-0.0375132775382040
TXWilbarger County,0.0000000000000000,-0.0264383887071032,0.0264383887071034,-0.0376714097397378
TXWillacy County,0.0000000000000000,-0.0339630043702026,0.0339630043702022,-0.0451800945217973
TXWilliamson County,0.0000000000000000,-0.0393333613128438,0.0393333613128444,-0.0527269511258346
TXWilson County,0.0000000000000000,-0.0432108698475553,0.0432108698475560,-0.0570741249251380
TXWinkler County,0.0000000000000000,-0.0289730549600722,0.0289730549600713,-0.0414675511749081
TXWise County,0.0000000000000000,-0.0330637196082069,0.0330637196082066,-0.0451754708780694
TXWood County,0.0000000000000000,-0.0332299689043009,0.0332299689043016,-0.0444884243172248
TXYoakum County,0.0000000000000000,-0.0241554300311665,0.0241554300311670,-0.0341554300311668
TXYoung County,0.0000000000000000,-0.0309358259470269,0.0309358259470269,-0.0423335527183001
TXZapata County,0.0000000000000000,-0.0433820807667346,0.0433820807667336,-0.0586572799399139
TXZavala County,0.0000000000000000,-0.0409560332243958,0.0409560332243968,-0.0539744035686350
UTBeaver County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
UTBox Elder County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
UTCache County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
UTCarbon County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
UTDaggett County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
UTDavis County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
UTDuchesne County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
UTEmery County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
UTGarfield County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
UTGrand County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
UTIron County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
UTJuab County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
UTKane County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
UTMillard County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
UTMorgan County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
UTPiute County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
UTRich County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
UTSalt Lake County,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
