StateCounty,Unknown,Brick Veneer,Metal Sheathing,Wood,EIFS,Impact rated glazing,"Glazing not designed for impact WITH gravel rooftop within 1,000 ft","Glazing not designed for impact without gravel rooftop within 1,000 ft",Vinyl siding,Stucco,None
GAMitchell County,0.000000000000000000000000000000,-0.058551253564134000000000000000,0.000000000000000000000000000000,0.000000000000000222044604925031,0.189886142813854000000000000000,-0.041535085041746000000000000000,0.289588604936073000000000000000,0.108071397299889000000000000000,0.156517360288482000000000000000,-0.058551253564134000000000000000,0.000000000000000222044604925031
GAMonroe County,0.000000000000000000000000000000,-0.038879889445151000000000000000,-0.000000000000000111022302462516,0.000000000000000000000000000000,0.134366671287106000000000000000,-0.025563476561194000000000000000,0.179176238544399000000000000000,0.079858544336550000000000000000,0.107689919490342000000000000000,-0.038879889445150900000000000000,0.000000000000000000000000000000
GAMontgomery County,0.000000000000000000000000000000,-0.053689032375458700000000000000,-0.000000000000000444089209850063,-0.000000000000000111022302462516,0.171942787870401000000000000000,-0.037210867822091500000000000000,0.245999491801061000000000000000,0.102311144918949000000000000000,0.139505989840507000000000000000,-0.053689032375459100000000000000,-0.000000000000000333066907387547
GAMorgan County,0.000000000000000000000000000000,-0.037921626040958900000000000000,-0.000000000000000333066907387547,-0.000000000000000444089209850063,0.131688995170237000000000000000,-0.024636219651038900000000000000,0.173424739414087000000000000000,0.077703551442014400000000000000,0.104925140144670000000000000000,-0.037921626040958500000000000000,0.000000000000000222044604925031
GAMurray County,0.000000000000000000000000000000,-0.036261235624081800000000000000,0.000000000000000444089209850063,0.000000000000000444089209850063,0.128988733073902000000000000000,-0.024249612789076100000000000000,0.175328614475633000000000000000,0.077075293193750600000000000000,0.103434711772687000000000000000,-0.036261235624082000000000000000,0.000000000000000222044604925031
GAMuscogee County,0.000000000000000000000000000000,-0.039741503154566400000000000000,-0.000000000000000222044604925031,-0.000000000000000222044604925031,0.136566459421886000000000000000,-0.025578560187321200000000000000,0.181221926342187000000000000000,0.079826706308178100000000000000,0.109241836761244000000000000000,-0.039741503154566100000000000000,-0.000000000000000222044604925031
GANewton County,0.000000000000000000000000000000,-0.034385244465160600000000000000,0.000000000000000222044604925031,-0.000000000000000333066907387547,0.122936658938728000000000000000,-0.021782461062494500000000000000,0.159883392498791000000000000000,0.071758550259183100000000000000,0.097568469447465200000000000000,-0.034385244465161000000000000000,-0.000000000000000111022302462516
GAOconee County,0.000000000000000000000000000000,-0.039043381027385600000000000000,0.000000000000000000000000000000,-0.000000000000000222044604925031,0.135007446415667000000000000000,-0.025837214714229700000000000000,0.180409874373411000000000000000,0.080219884507249500000000000000,0.107681869939372000000000000000,-0.039043381027385600000000000000,-0.000000000000000666133814775094
GAOglethorpe County,0.000000000000000000000000000000,-0.040804246154461400000000000000,0.000000000000000222044604925031,0.000000000000000222044604925031,0.139730302662544000000000000000,-0.027262710822965400000000000000,0.189382147174889000000000000000,0.083437159012828000000000000000,0.111796060024020000000000000000,-0.040804246154461300000000000000,0.000000000000000222044604925031
GAPaulding County,0.000000000000000000000000000000,-0.031148268778053500000000000000,-0.000000000000000666133814775094,-0.000000000000000222044604925031,0.115501430020854000000000000000,-0.019215639945831400000000000000,0.150347043939875000000000000000,0.066964758134030700000000000000,0.091508983857481600000000000000,-0.031148268778054000000000000000,-0.000000000000000222044604925031
GAPeach County,0.000000000000000000000000000000,-0.044992016860234800000000000000,-0.000000000000000333066907387547,0.000000000000000000000000000000,0.150009315414897000000000000000,-0.030207639823989400000000000000,0.203836020290264000000000000000,0.089225794322560300000000000000,0.120229717307047000000000000000,-0.044992016860236200000000000000,-0.000000000000000333066907387547
GAPickens County,0.000000000000000000000000000000,-0.031881669598150200000000000000,0.000000000000000000000000000000,-0.000000000000000444089209850063,0.117633866952476000000000000000,-0.020368659977310400000000000000,0.156180099899053000000000000000,0.069163478244628000000000000000,0.094087768755769300000000000000,-0.031881669598150200000000000000,0.000000000000000000000000000000
GAPierce County,0.000000000000000000000000000000,-0.065545232340884200000000000000,0.000000000000000222044604925031,0.000000000000000222044604925031,0.202545338083928000000000000000,-0.047153944366236400000000000000,0.304878554756121000000000000000,0.119740034760798000000000000000,0.165997612885332000000000000000,-0.065545232340884500000000000000,0.000000000000000222044604925031
GAPike County,0.000000000000000000000000000000,-0.037026453584955400000000000000,-0.000000000000000111022302462516,0.000000000000000222044604925031,0.129654666143366000000000000000,-0.023685940621788700000000000000,0.170522302732198000000000000000,0.076362675752013500000000000000,0.103506560424294000000000000000,-0.037026453584955300000000000000,0.000000000000000000000000000000
GAPolk County,0.000000000000000000000000000000,-0.031151515813854600000000000000,-0.000000000000000333066907387547,-0.000000000000000111022302462516,0.115416700945055000000000000000,-0.019023782052096100000000000000,0.149838059845817000000000000000,0.066830486283353500000000000000,0.091523521197265400000000000000,-0.031151515813854800000000000000,-0.000000000000000111022302462516
GAPulaski County,0.000000000000000000000000000000,-0.045223057026376500000000000000,0.000000000000000666133814775094,0.000000000000000222044604925031,0.149975361394769000000000000000,-0.029944121683308100000000000000,0.207211865524595000000000000000,0.088928813644107500000000000000,0.120957139005201000000000000000,-0.045223057026376600000000000000,0.000000000000000222044604925031
GAPutnam County,0.000000000000000000000000000000,-0.039497877965231700000000000000,-0.000000000000000444089209850063,-0.000000000000000222044604925031,0.135796730186350000000000000000,-0.025690998112382600000000000000,0.179830847717944000000000000000,0.080389113347328700000000000000,0.108286254326388000000000000000,-0.039497877965231500000000000000,-0.000000000000000444089209850063
GAQuitman County,0.000000000000000000000000000000,-0.047834194938249800000000000000,-0.000000000000000222044604925031,-0.000000000000000555111512312578,0.156689477405108000000000000000,-0.032465332289578900000000000000,0.214133802217614000000000000000,0.093518547670137000000000000000,0.126039592019838000000000000000,-0.047834194938249800000000000000,-0.000000000000000111022302462516
GARabun County,0.000000000000000000000000000000,-0.025755158775820000000000000000,0.000000000000000222044604925031,0.000000000000000444089209850063,0.102669757389631000000000000000,-0.015237613395438900000000000000,0.133699238028551000000000000000,0.058977051382510300000000000000,0.081557049531591200000000000000,-0.025755158775820000000000000000,0.000000000000000222044604925031
GARandolph County,0.000000000000000000000000000000,-0.052226353181010400000000000000,0.000000000000000000000000000000,0.000000000000000222044604925031,0.168761121814473000000000000000,-0.036453274327738400000000000000,0.242205820577852000000000000000,0.100434104499782000000000000000,0.136920994295240000000000000000,-0.052226353181010500000000000000,0.000000000000000222044604925031
GARichmond County,0.000000000000000000000000000000,-0.050142488759270600000000000000,0.000000000000000444089209850063,0.000000000000000222044604925031,0.163489670600172000000000000000,-0.034863132106050700000000000000,0.234286164813148000000000000000,0.096699450455787200000000000000,0.132227259564125000000000000000,-0.050142488759270400000000000000,0.000000000000000222044604925031
GARockdale County,0.000000000000000000000000000000,-0.032031456481770000000000000000,-0.000000000000000333066907387547,-0.000000000000000222044604925031,0.117306624768190000000000000000,-0.020042180460772000000000000000,0.151958623187531000000000000000,0.068061694435401300000000000000,0.092837496605380700000000000000,-0.032031456481770300000000000000,0.000000000000000222044604925031
GASchley County,0.000000000000000000000000000000,-0.042513602303437100000000000000,0.000000000000000444089209850063,0.000000000000000000000000000000,0.143737389386583000000000000000,-0.028217820183166400000000000000,0.193548619449180000000000000000,0.084564181715063700000000000000,0.114606108134350000000000000000,-0.042513602303436400000000000000,-0.000000000000000222044604925031
GAScreven County,0.000000000000000000000000000000,-0.062986810785511800000000000000,-0.000000000000000333066907387547,-0.000000000000000333066907387547,0.197975633124664000000000000000,-0.045335775522119000000000000000,0.296768467883470000000000000000,0.116421101845905000000000000000,0.162362221292787000000000000000,-0.062986810785512000000000000000,-0.000000000000000333066907387547
GASeminole County,0.000000000000000000000000000000,-0.062726385522436500000000000000,-0.000000000000000111022302462516,-0.000000000000000444089209850063,0.196893261984787000000000000000,-0.045055381055115400000000000000,0.298011567158094000000000000000,0.114401551391212000000000000000,0.161501401053686000000000000000,-0.062726385522436900000000000000,-0.000000000000000333066907387547
GASpalding County,0.000000000000000000000000000000,-0.034891913787166100000000000000,0.000000000000000444089209850063,0.000000000000000222044604925031,0.124132518686105000000000000000,-0.022165561083428400000000000000,0.161825915112938000000000000000,0.072666303838000400000000000000,0.098892241710779800000000000000,-0.034891913787166100000000000000,0.000000000000000222044604925031
GAStephens County,0.000000000000000000000000000000,-0.034670951221864000000000000000,0.000000000000000000000000000000,-0.000000000000000444089209850063,0.123961557108211000000000000000,-0.021960213264138800000000000000,0.163806920097262000000000000000,0.072278356478449500000000000000,0.098736920832246200000000000000,-0.034670951221863700000000000000,-0.000000000000000555111512312578
GAStewart County,0.000000000000000000000000000000,-0.044827304739275100000000000000,-0.000000000000000333066907387547,-0.000000000000000555111512312578,0.148989646287866000000000000000,-0.029732635541014800000000000000,0.199772431341775000000000000000,0.088352191214134100000000000000,0.119126181926902000000000000000,-0.044827304739275100000000000000,0.000000000000000000000000000000
GASumter County,0.000000000000000000000000000000,-0.049423534740579700000000000000,0.000000000000000222044604925031,0.000000000000000000000000000000,0.162000629904815000000000000000,-0.034012531718974100000000000000,0.228093329277379000000000000000,0.095538475452807000000000000000,0.130678876983000000000000000000,-0.049423534740579700000000000000,0.000000000000000444089209850063
GATalbot County,0.000000000000000000000000000000,-0.037505922120692700000000000000,-0.000000000000000222044604925031,0.000000000000000000000000000000,0.131350713954711000000000000000,-0.023830766898992900000000000000,0.174200099964486000000000000000,0.076505721763718400000000000000,0.104985698142938000000000000000,-0.037505922120692900000000000000,-0.000000000000000222044604925031
GATaliaferro County,0.000000000000000000000000000000,-0.038977870598033900000000000000,0.000000000000000222044604925031,0.000000000000000222044604925031,0.135272064181755000000000000000,-0.025781970832477400000000000000,0.181555683409916000000000000000,0.080413210466080000000000000000,0.107728127113996000000000000000,-0.038977870598034000000000000000,-0.000000000000000111022302462516
GATattnall County,0.000000000000000000000000000000,-0.062670550733206600000000000000,-0.000000000000000111022302462516,-0.000000000000000111022302462516,0.197942765746459000000000000000,-0.044927050402970300000000000000,0.297093122932142000000000000000,0.115717193511492000000000000000,0.162821890539020000000000000000,-0.062670550733206600000000000000,-0.000000000000000111022302462516
GATaylor County,0.000000000000000000000000000000,-0.041116780278015600000000000000,-0.000000000000000444089209850063,-0.000000000000000222044604925031,0.140474179486486000000000000000,-0.027067662155683500000000000000,0.189524654036939000000000000000,0.082515702925255900000000000000,0.112472228107015000000000000000,-0.041116780278015400000000000000,-0.000000000000000222044604925031
GATelfair County,0.000000000000000000000000000000,-0.045290550622384600000000000000,0.000000000000000222044604925031,0.000000000000000000000000000000,0.150445525614421000000000000000,-0.029825044486588200000000000000,0.205783030843875000000000000000,0.088829678033932400000000000000,0.120737707055727000000000000000,-0.045290550622384900000000000000,0.000000000000000222044604925031
GATerrell County,0.000000000000000000000000000000,-0.051185422476456600000000000000,0.000000000000000222044604925031,-0.000000000000000222044604925031,0.166490195525465000000000000000,-0.035717813880854000000000000000,0.237317262945423000000000000000,0.098892265470078300000000000000,0.134711677193299000000000000000,-0.051185422476456900000000000000,-0.000000000000000222044604925031
GAThomas County,0.000000000000000000000000000000,-0.064289504418457900000000000000,-0.000000000000000222044604925031,0.000000000000000000000000000000,0.205251500166445000000000000000,-0.046368798422583200000000000000,0.321395231846762000000000000000,0.115709378132833000000000000000,0.169818692581889000000000000000,-0.064289504418457900000000000000,0.000000000000000000000000000000
GATift County,0.000000000000000000000000000000,-0.053887117956543200000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.175501171705903000000000000000,-0.036940574402768000000000000000,0.254818600172384000000000000000,0.101908386965225000000000000000,0.143131424434610000000000000000,-0.053887117956542800000000000000,0.000000000000000222044604925031
GAToombs County,0.000000000000000000000000000000,-0.058057155627984300000000000000,-0.000000000000000222044604925031,-0.000000000000000222044604925031,0.184767520744917000000000000000,-0.040979993901523600000000000000,0.270379440512512000000000000000,0.109217980391072000000000000000,0.151433800076455000000000000000,-0.058057155627984000000000000000,-0.000000000000000222044604925031
GATowns County,0.000000000000000000000000000000,-0.027586934050220200000000000000,-0.000000000000000444089209850063,-0.000000000000000333066907387547,0.107023076615178000000000000000,-0.016075606840829200000000000000,0.138291517348276000000000000000,0.061380401075329400000000000000,0.084835986795091600000000000000,-0.027586934050219800000000000000,-0.000000000000000444089209850063
GATreutlen County,0.000000000000000000000000000000,-0.050430456895112700000000000000,0.000000000000000666133814775094,0.000000000000000666133814775094,0.163514974588106000000000000000,-0.034727295615852000000000000000,0.232129042842601000000000000000,0.097263811713994800000000000000,0.132275412741456000000000000000,-0.050430456895113100000000000000,0.000000000000000666133814775094
GATroup County,0.000000000000000000000000000000,-0.037390686927538800000000000000,0.000000000000000222044604925031,-0.000000000000000333066907387547,0.130277918430905000000000000000,-0.023939295786486300000000000000,0.171125595457276000000000000000,0.076625265364219000000000000000,0.104141789825255000000000000000,-0.037390686927539000000000000000,0.000000000000000222044604925031
GATurner County,0.000000000000000000000000000000,-0.050638944652791600000000000000,-0.000000000000000222044604925031,-0.000000000000000111022302462516,0.167280077359356000000000000000,-0.034422790092884000000000000000,0.241181104945330000000000000000,0.097241849578350200000000000000,0.136445985600640000000000000000,-0.050638944652791600000000000000,0.000000000000000000000000000000
GATwiggs County,0.000000000000000000000000000000,-0.040606030411617700000000000000,0.000000000000000222044604925031,-0.000000000000000111022302462516,0.138808062783740000000000000000,-0.026437126039380600000000000000,0.187429151177359000000000000000,0.082071706705680900000000000000,0.111410792712948000000000000000,-0.040606030411617800000000000000,0.000000000000000444089209850063
GAUnion County,0.000000000000000000000000000000,-0.026724402931771300000000000000,0.000000000000000444089209850063,0.000000000000000222044604925031,0.104908761720615000000000000000,-0.016002775352290200000000000000,0.135609839539286000000000000000,0.060086604397657600000000000000,0.082710477585952000000000000000,-0.026724402931770800000000000000,0.000000000000000444089209850063
GAUpson County,0.000000000000000000000000000000,-0.037861170408402900000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.131744527722671000000000000000,-0.024568183614800200000000000000,0.174428794455913000000000000000,0.077712261051810400000000000000,0.105136374326662000000000000000,-0.037861170408403400000000000000,-0.000000000000000222044604925031
GAWalker County,0.000000000000000000000000000000,-0.034060010061732200000000000000,0.000000000000000222044604925031,0.000000000000000444089209850063,0.123861300678689000000000000000,-0.022460650445965700000000000000,0.168239061856127000000000000000,0.073505462275721200000000000000,0.098808993550252100000000000000,-0.034060010061732000000000000000,0.000000000000000000000000000000
GAWalton County,0.000000000000000000000000000000,-0.036317523279062500000000000000,-0.000000000000000222044604925031,-0.000000000000000222044604925031,0.127946022153147000000000000000,-0.023564216194065600000000000000,0.168716907297583000000000000000,0.075399344321867000000000000000,0.101923496854646000000000000000,-0.036317523279062800000000000000,-0.000000000000000222044604925031
GAWare County,0.000000000000000000000000000000,-0.061370919524854200000000000000,-0.000000000000000333066907387547,-0.000000000000000333066907387547,0.193190757625400000000000000000,-0.043476275968931100000000000000,0.289112383741423000000000000000,0.112947923257051000000000000000,0.158403303492586000000000000000,-0.061370919524854200000000000000,-0.000000000000000111022302462516
GAWarren County,0.000000000000000000000000000000,-0.042889667535677600000000000000,0.000000000000000000000000000000,-0.000000000000000222044604925031,0.144655380945336000000000000000,-0.028485425122603100000000000000,0.196748333393236000000000000000,0.085999956522909900000000000000,0.115956087564843000000000000000,-0.042889667535677600000000000000,-0.000000000000000666133814775094
GAWashington County,0.000000000000000000000000000000,-0.040179441027447700000000000000,-0.000000000000000111022302462516,-0.000000000000000222044604925031,0.137672102688007000000000000000,-0.025957705374871900000000000000,0.183798236614922000000000000000,0.081343520948661900000000000000,0.110010604799871000000000000000,-0.040179441027447600000000000000,-0.000000000000000111022302462516
GAWayne County,0.000000000000000000000000000000,-0.065765279718553900000000000000,-0.000000000000000111022302462516,0.000000000433715063863360000000,0.203105336650810000000000000000,-0.047491206780970100000000000000,0.305984547856048000000000000000,0.120002386329717000000000000000,0.166580453059108000000000000000,-0.065765279718554100000000000000,-0.000000000000000111022302462516
GAWebster County,0.000000000000000000000000000000,-0.047592026283978200000000000000,-0.000000000000000444089209850063,0.000000000000000000000000000000,0.156345715016461000000000000000,-0.032250230204332200000000000000,0.213392015718311000000000000000,0.093276533977205000000000000000,0.125670160198852000000000000000,-0.047592026283977900000000000000,-0.000000000000000333066907387547
GAWheeler County,0.000000000000000000000000000000,-0.046253380583796000000000000000,-0.000000000000000222044604925031,-0.000000000000000222044604925031,0.153275361523629000000000000000,-0.030797988850280000000000000000,0.211684685651420000000000000000,0.090318933903693600000000000000,0.123056098788423000000000000000,-0.046253380583796500000000000000,0.000000000000000000000000000000
GAWhite County,0.000000000000000000000000000000,-0.028987465404758700000000000000,0.000000000000000000000000000000,0.000000000000000222044604925031,0.110232079779408000000000000000,-0.017507566826122600000000000000,0.142591062817851000000000000000,0.063481198107137900000000000000,0.087197680418261700000000000000,-0.028987465404758600000000000000,-0.000000000000000444089209850063
GAWhitfield County,0.000000000000000000000000000000,-0.036303051465578000000000000000,-0.000000000000000444089209850063,0.000000000000000000000000000000,0.129632633811130000000000000000,-0.024542644805461900000000000000,0.183331154780146000000000000000,0.076366727063479800000000000000,0.104275647273261000000000000000,-0.036303051465578200000000000000,-0.000000000000000222044604925031
GAWilcox County,0.000000000000000000000000000000,-0.045751457185556800000000000000,-0.000000000000000222044604925031,0.000000000000000000000000000000,0.152688433985134000000000000000,-0.030303171770536800000000000000,0.213149679445635000000000000000,0.089660032257896900000000000000,0.123287579282285000000000000000,-0.045751457185556800000000000000,0.000000000000000222044604925031
GAWilkes County,0.000000000000000000000000000000,-0.043763865760642400000000000000,0.000000000000000000000000000000,-0.000000000000000222044604925031,0.148002071351562000000000000000,-0.029783429346770300000000000000,0.213696263444659000000000000000,0.087009017540707200000000000000,0.119425557026720000000000000000,-0.043763865760642700000000000000,0.000000000000000000000000000000
GAWilkinson County,0.000000000000000000000000000000,-0.040448053328362000000000000000,0.000000000000000444089209850063,0.000000000000000222044604925031,0.138344328350147000000000000000,-0.026286504379967900000000000000,0.185464064084296000000000000000,0.081762594987004000000000000000,0.110687784633558000000000000000,-0.040448053328362000000000000000,0.000000000000000444089209850063
GAWorth County,0.000000000000000000000000000000,-0.051677456592682000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.170246189153227000000000000000,-0.035363123892918100000000000000,0.247330261223078000000000000000,0.098568067278623600000000000000,0.138760409994525000000000000000,-0.051677456592682000000000000000,0.000000000000000000000000000000
HIHawaii County,0.000000000000000000000000000000,-0.101511651923368000000000000000,-0.000000000000000111022302462516,0.000080360654253430800000000000,0.311450906885392000000000000000,-0.078695411975875800000000000000,0.565101293247378000000000000000,0.166224555404984000000000000000,0.265788365074848000000000000000,-0.101511651923368000000000000000,-0.000000000000000111022302462516
HIHonolulu County,0.000000000000000000000000000000,-0.105995157910763000000000000000,0.000000000000000000000000000000,0.000780655004217090000000000000,0.312105035348159000000000000000,-0.082431252071214000000000000000,0.575990172586071000000000000000,0.166430829105326000000000000000,0.265873776661347000000000000000,-0.105995157910763000000000000000,0.000000000000000000000000000000
HIKalawao County,0.000000000000000000000000000000,-0.099280835064924600000000000000,0.000000000000000222044604925031,0.005119742918963550000000000000,0.273162560196475000000000000000,-0.069015196945469400000000000000,0.498887488945864000000000000000,0.158036260730681000000000000000,0.232690408008636000000000000000,-0.099280835064924700000000000000,0.000000000000000222044604925031
HIKauai County,0.000000000000000000000000000000,-0.106991065888033000000000000000,0.000000000000000000000000000000,0.001175850250908720000000000000,0.312334674284062000000000000000,-0.082718958284556200000000000000,0.582331223256661000000000000000,0.165521478650038000000000000000,0.266451798642062000000000000000,-0.106991065888034000000000000000,0.000000000000000222044604925031
HIMaui County,0.000000000000000000000000000000,-0.105695153258624000000000000000,0.000000000000000000000000000000,0.000987353857211160000000000000,0.307945797297810000000000000000,-0.082024894270729100000000000000,0.569606995165443000000000000000,0.164776176241581000000000000000,0.262044350460228000000000000000,-0.105695153258624000000000000000,0.000000000000000000000000000000
IAAdair County,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
IAAdams County,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
IAAllamakee County,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
IAAppanoose County,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
IAAudubon County,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
IABenton County,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
IABlack Hawk County,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
IABoone County,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
IABremer County,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
IABuchanan County,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
IABuena Vista County,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
IAButler County,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
IACalhoun County,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
IACarroll County,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
IACass County,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
IACedar County,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
IACerro Gordo County,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
IACherokee County,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
IAChickasaw County,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
IAClarke County,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
IAClay County,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
IAClayton County,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
IAClinton County,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
IACrawford County,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
IADallas County,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
IADavis County,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
