"Path","Name","Type","Mode","Optionality","Label","Default Value"
"cds/rating_factors/pricing/product_liability/selection","selection","bool","input","required","Include Coverage?","False"
"cds/rating_factors/pricing/product_liability/include_primary","include_primary","bool","input","required","Include in Primary?","False"
"cds/rating_factors/pricing/product_liability/include_excess","include_excess","bool","input","required","Include in Excess?","False"
"cds/rating_factors/pricing/product_liability/claims_basis","claims_basis","str","output","n/a","Claims Basis","n/a"
"cds/rating_factors/pricing/product_liability/retroactive_date","retroactive_date","date","input","optional","Retroactive Date","None"
"cds/rating_factors/pricing/product_liability/significant_coverage","significant_coverage","str","input","optional","Significant Coverage","None"
"cds/rating_factors/pricing/product_liability/show_row","show_row","bool","output","n/a","Show Row","n/a"
"cds/rating_factors/pricing/product_liability","product_liability","structure","n/a","n/a","n/a","n/a"
"cds/rating_factors/pricing/eo/selection","selection","bool","input","required","Include Coverage?","False"
"cds/rating_factors/pricing/eo/include_primary","include_primary","bool","input","required","Include in Primary?","False"
"cds/rating_factors/pricing/eo/include_excess","include_excess","bool","input","required","Include in Excess?","False"
"cds/rating_factors/pricing/eo/claims_basis","claims_basis","str","output","n/a","Claims Basis","n/a"
"cds/rating_factors/pricing/eo/retroactive_date","retroactive_date","date","input","optional","Retroactive Date","None"
"cds/rating_factors/pricing/eo/significant_coverage","significant_coverage","str","input","optional","Significant Coverage","None"
"cds/rating_factors/pricing/eo/show_row","show_row","bool","output","n/a","Show Row","n/a"
"cds/rating_factors/pricing/eo/label","label","str","output","n/a","Default struct label","n/a"
"cds/rating_factors/pricing/eo","eo","structure","n/a","n/a","n/a","n/a"
"cds/rating_factors/pricing/healthcare_professional_liability/selection","selection","bool","input","required","Include Coverage?","False"
"cds/rating_factors/pricing/healthcare_professional_liability/include_primary","include_primary","bool","input","required","Include in Primary?","False"
"cds/rating_factors/pricing/healthcare_professional_liability/include_excess","include_excess","bool","input","required","Include in Excess?","False"
"cds/rating_factors/pricing/healthcare_professional_liability/claims_basis","claims_basis","str","output","n/a","Claims Basis","n/a"
"cds/rating_factors/pricing/healthcare_professional_liability/retroactive_date","retroactive_date","date","input","optional","Retroactive Date","None"
"cds/rating_factors/pricing/healthcare_professional_liability/significant_coverage","significant_coverage","str","input","optional","Significant Coverage","None"
"cds/rating_factors/pricing/healthcare_professional_liability/show_row","show_row","bool","output","n/a","Show Row","n/a"
"cds/rating_factors/pricing/healthcare_professional_liability","healthcare_professional_liability","structure","n/a","n/a","n/a","n/a"
"cds/rating_factors/pricing/general_liability/selection","selection","bool","input","required","Include Coverage?","False"
"cds/rating_factors/pricing/general_liability/include_primary","include_primary","bool","input","required","Include in Primary?","False"
"cds/rating_factors/pricing/general_liability/include_excess","include_excess","bool","input","required","Include in Excess?","False"
"cds/rating_factors/pricing/general_liability/claims_basis","claims_basis","str","input","optional","Claims Basis","Claims-Made"
"cds/rating_factors/pricing/general_liability/retroactive_date","retroactive_date","date","input","optional","Retroactive Date","None"
"cds/rating_factors/pricing/general_liability/significant_coverage","significant_coverage","str","output","n/a","Significant Coverage","n/a"
"cds/rating_factors/pricing/general_liability/show_row","show_row","bool","output","n/a","Show Row","n/a"
"cds/rating_factors/pricing/general_liability/label","label","str","output","n/a","Default struct label","n/a"
"cds/rating_factors/pricing/general_liability","general_liability","structure","n/a","n/a","n/a","n/a"
"cds/rating_factors/pricing/well_tech_eo_media/selection","selection","bool","input","required","Include Coverage?","False"
"cds/rating_factors/pricing/well_tech_eo_media/include_primary","include_primary","bool","input","required","Include in Primary?","False"
"cds/rating_factors/pricing/well_tech_eo_media/include_excess","include_excess","bool","input","required","Include in Excess?","False"
"cds/rating_factors/pricing/well_tech_eo_media/claims_basis","claims_basis","str","output","n/a","Claims Basis","n/a"
"cds/rating_factors/pricing/well_tech_eo_media/retroactive_date","retroactive_date","date","input","optional","Retroactive Date","None"
"cds/rating_factors/pricing/well_tech_eo_media/significant_coverage","significant_coverage","str","input","optional","Significant Coverage","None"
"cds/rating_factors/pricing/well_tech_eo_media/show_row","show_row","bool","output","n/a","Show Row","n/a"
"cds/rating_factors/pricing/well_tech_eo_media","well_tech_eo_media","structure","n/a","n/a","n/a","n/a"
"cds/rating_factors/pricing/include_stop_gap_excess","include_stop_gap_excess","bool","input","required","Stop Gap: Excess","False"
"cds/rating_factors/pricing/include_tria_excess","include_tria_excess","bool","input","required","TRIA: Excess","False"
"cds/rating_factors/pricing/include_punitive_damages_excess","include_punitive_damages_excess","bool","input","required","Punitive Damages: Excess","False"
"cds/rating_factors/pricing/include_costs_in_addition_excess","include_costs_in_addition_excess","bool","input","required","Costs In Addition: Excess","False"
"cds/rating_factors/pricing/include_auto_excess","include_auto_excess","bool","input","required","Auto HNOA: Excess","False"
"cds/rating_factors/pricing/claims_basis_1_excess","claims_basis_1_excess","str","output","n/a","Claims Basis","n/a"
"cds/rating_factors/pricing/claims_basis_2_excess","claims_basis_2_excess","str","output","n/a","Claims Basis","n/a"
"cds/rating_factors/pricing/claims_basis_3_excess","claims_basis_3_excess","str","output","n/a","Claims Basis","n/a"
"cds/rating_factors/pricing/claims_basis_4_excess","claims_basis_4_excess","str","output","n/a","Claims Basis","n/a"
"cds/rating_factors/pricing/claims_basis_5_excess","claims_basis_5_excess","str","output","n/a","Claims Basis","n/a"
"cds/rating_factors/pricing/claims_basis_6_excess","claims_basis_6_excess","str","output","n/a","Claims Basis","n/a"
"cds/rating_factors/pricing/claims_basis_7_excess","claims_basis_7_excess","str","output","n/a","Claims Basis","n/a"
"cds/rating_factors/pricing/claims_basis_8_excess","claims_basis_8_excess","str","output","n/a","Claims Basis","n/a"
"cds/rating_factors/pricing/claims_basis_9_excess","claims_basis_9_excess","str","output","n/a","Claims Basis","n/a"
"cds/rating_factors/pricing/claims_basis_10_excess","claims_basis_10_excess","str","output","n/a","Claims Basis","n/a"
"cds/rating_factors/pricing/retroactive_date_1_excess","retroactive_date_1_excess","date","override","n/a","Retroactive Date","n/a"
"cds/rating_factors/pricing/retroactive_date_2_excess","retroactive_date_2_excess","date","override","n/a","Retroactive Date","n/a"
"cds/rating_factors/pricing/retroactive_date_3_excess","retroactive_date_3_excess","date","override","n/a","Retroactive Date","n/a"
"cds/rating_factors/pricing/retroactive_date_4_excess","retroactive_date_4_excess","date","override","n/a","Retroactive Date","n/a"
"cds/rating_factors/pricing/retroactive_date_5_excess","retroactive_date_5_excess","date","override","n/a","Retroactive Date","n/a"
"cds/rating_factors/pricing/retroactive_date_6_excess","retroactive_date_6_excess","date","override","n/a","Retroactive Date","n/a"
"cds/rating_factors/pricing/retroactive_date_7_excess","retroactive_date_7_excess","date","override","n/a","Retroactive Date","n/a"
"cds/rating_factors/pricing/retroactive_date_8_excess","retroactive_date_8_excess","date","override","n/a","Retroactive Date","n/a"
"cds/rating_factors/pricing/retroactive_date_9_excess","retroactive_date_9_excess","date","override","n/a","Retroactive Date","n/a"
"cds/rating_factors/pricing/retroactive_date_10_excess","retroactive_date_10_excess","date","override","n/a","Retroactive Date","n/a"
"cds/rating_factors/pricing","pricing","structure","n/a","n/a","n/a","n/a"
"cds/rating_factors/glsn/supply_chain","supply_chain","str","input","required","Supply Chain Function","Not Applicable"
"cds/rating_factors/glsn/supply_chain_factor","supply_chain_factor","float","output","n/a","Factor","n/a"
"cds/rating_factors/glsn/clinical_trial","clinical_trial","str","input","required","Clinical Trial Role","Not Applicable"
"cds/rating_factors/glsn/clinical_trial_factor","clinical_trial_factor","float","output","n/a","Factor","n/a"
"cds/rating_factors/glsn/brag_status","brag_status","str","input","optional","BRAG Status","None"
"cds/rating_factors/glsn/form","form","str","override","n/a","Form","n/a"
"cds/rating_factors/glsn/number_of_participants","number_of_participants","float","output","n/a","Number of Participants","n/a"
"cds/rating_factors/glsn/size_discount_selection","size_discount_selection","str","override","n/a","Basis for Size Discount","n/a"
"cds/rating_factors/glsn/umbrella/auto_liability/underlying_ee","underlying_ee","float","input","optional","Actual EE Underlying","None"
"cds/rating_factors/glsn/umbrella/auto_liability/underlying_agg","underlying_agg","float","input","optional","Actual Agg Underlying","None"
"cds/rating_factors/glsn/umbrella/auto_liability/underlying_premium","underlying_premium","float","input","optional","Underlying Premium","None"
"cds/rating_factors/glsn/umbrella/auto_liability/occurrence_cover","occurrence_cover","bool","input","required","Occurrence Cover","False"
"cds/rating_factors/glsn/umbrella/auto_liability","auto_liability","structure","n/a","n/a","n/a","n/a"
"cds/rating_factors/glsn/umbrella/employers_liability/underlying_ee","underlying_ee","float","input","optional","Actual EE Underlying","None"
"cds/rating_factors/glsn/umbrella/employers_liability/underlying_agg","underlying_agg","float","input","optional","Actual Agg Underlying","None"
"cds/rating_factors/glsn/umbrella/employers_liability/underlying_premium","underlying_premium","float","input","optional","Underlying Premium","None"
"cds/rating_factors/glsn/umbrella/employers_liability/occurrence_cover","occurrence_cover","bool","input","required","Occurrence Cover","False"
"cds/rating_factors/glsn/umbrella/employers_liability","employers_liability","structure","n/a","n/a","n/a","n/a"
"cds/rating_factors/glsn/umbrella/general_liability/underlying_ee","underlying_ee","float","output","n/a","Actual EE Underlying","n/a"
"cds/rating_factors/glsn/umbrella/general_liability/underlying_agg","underlying_agg","float","output","n/a","Actual Agg Underlying","n/a"
"cds/rating_factors/glsn/umbrella/general_liability/underlying_premium","underlying_premium","float","output","n/a","Underlying Premium","n/a"
"cds/rating_factors/glsn/umbrella/general_liability/occurrence_cover","occurrence_cover","bool","input","required","Occurrence Cover","False"
"cds/rating_factors/glsn/umbrella/general_liability","general_liability","structure","n/a","n/a","n/a","n/a"
"cds/rating_factors/glsn/umbrella/foreign_liability/underlying_ee","underlying_ee","float","input","optional","Actual EE Underlying","None"
"cds/rating_factors/glsn/umbrella/foreign_liability/underlying_agg","underlying_agg","float","input","optional","Actual Agg Underlying","None"
"cds/rating_factors/glsn/umbrella/foreign_liability/underlying_premium","underlying_premium","float","input","optional","Underlying Premium","None"
"cds/rating_factors/glsn/umbrella/foreign_liability/occurrence_cover","occurrence_cover","bool","input","required","Occurrence Cover","False"
"cds/rating_factors/glsn/umbrella/foreign_liability","foreign_liability","structure","n/a","n/a","n/a","n/a"
"cds/rating_factors/glsn/umbrella/aircraft_nonowned/underlying_ee","underlying_ee","float","input","optional","Actual EE Underlying","None"
"cds/rating_factors/glsn/umbrella/aircraft_nonowned/underlying_agg","underlying_agg","float","input","optional","Actual Agg Underlying","None"
"cds/rating_factors/glsn/umbrella/aircraft_nonowned/underlying_premium","underlying_premium","float","input","optional","Underlying Premium","None"
"cds/rating_factors/glsn/umbrella/aircraft_nonowned/occurrence_cover","occurrence_cover","bool","input","required","Occurrence Cover","False"
"cds/rating_factors/glsn/umbrella/aircraft_nonowned","aircraft_nonowned","structure","n/a","n/a","n/a","n/a"
"cds/rating_factors/glsn/umbrella/aircraft_owned/underlying_ee","underlying_ee","float","input","optional","Actual EE Underlying","None"
"cds/rating_factors/glsn/umbrella/aircraft_owned/underlying_agg","underlying_agg","float","input","optional","Actual Agg Underlying","None"
"cds/rating_factors/glsn/umbrella/aircraft_owned/underlying_premium","underlying_premium","float","input","optional","Underlying Premium","None"
"cds/rating_factors/glsn/umbrella/aircraft_owned/occurrence_cover","occurrence_cover","bool","input","required","Occurrence Cover","False"
"cds/rating_factors/glsn/umbrella/aircraft_owned","aircraft_owned","structure","n/a","n/a","n/a","n/a"
"cds/rating_factors/glsn/umbrella/garage_keepers_liability/underlying_ee","underlying_ee","float","input","optional","Actual EE Underlying","None"
"cds/rating_factors/glsn/umbrella/garage_keepers_liability/underlying_agg","underlying_agg","float","input","optional","Actual Agg Underlying","None"
"cds/rating_factors/glsn/umbrella/garage_keepers_liability/underlying_premium","underlying_premium","float","input","optional","Underlying Premium","None"
"cds/rating_factors/glsn/umbrella/garage_keepers_liability/occurrence_cover","occurrence_cover","bool","input","required","Occurrence Cover","False"
"cds/rating_factors/glsn/umbrella/garage_keepers_liability","garage_keepers_liability","structure","n/a","n/a","n/a","n/a"
"cds/rating_factors/glsn/umbrella/liquor_law_liability/underlying_ee","underlying_ee","float","input","optional","Actual EE Underlying","None"
"cds/rating_factors/glsn/umbrella/liquor_law_liability/underlying_agg","underlying_agg","float","input","optional","Actual Agg Underlying","None"
"cds/rating_factors/glsn/umbrella/liquor_law_liability/underlying_premium","underlying_premium","float","input","optional","Underlying Premium","None"
"cds/rating_factors/glsn/umbrella/liquor_law_liability/occurrence_cover","occurrence_cover","bool","input","required","Occurrence Cover","False"
"cds/rating_factors/glsn/umbrella/liquor_law_liability","liquor_law_liability","structure","n/a","n/a","n/a","n/a"
"cds/rating_factors/glsn/umbrella/watercraft_non_owned/underlying_ee","underlying_ee","float","input","optional","Actual EE Underlying","None"
"cds/rating_factors/glsn/umbrella/watercraft_non_owned/underlying_agg","underlying_agg","float","input","optional","Actual Agg Underlying","None"
"cds/rating_factors/glsn/umbrella/watercraft_non_owned/underlying_premium","underlying_premium","float","input","optional","Underlying Premium","None"
"cds/rating_factors/glsn/umbrella/watercraft_non_owned/occurrence_cover","occurrence_cover","bool","input","required","Occurrence Cover","False"
"cds/rating_factors/glsn/umbrella/watercraft_non_owned","watercraft_non_owned","structure","n/a","n/a","n/a","n/a"
"cds/rating_factors/glsn/umbrella/watercraft_owned/underlying_ee","underlying_ee","float","input","optional","Actual EE Underlying","None"
"cds/rating_factors/glsn/umbrella/watercraft_owned/underlying_agg","underlying_agg","float","input","optional","Actual Agg Underlying","None"
"cds/rating_factors/glsn/umbrella/watercraft_owned/underlying_premium","underlying_premium","float","input","optional","Underlying Premium","None"
"cds/rating_factors/glsn/umbrella/watercraft_owned/occurrence_cover","occurrence_cover","bool","input","required","Occurrence Cover","False"
"cds/rating_factors/glsn/umbrella/watercraft_owned","watercraft_owned","structure","n/a","n/a","n/a","n/a"
"cds/rating_factors/glsn/umbrella/foreign_employers_liability/underlying_ee","underlying_ee","float","input","optional","Actual EE Underlying","None"
"cds/rating_factors/glsn/umbrella/foreign_employers_liability/underlying_agg","underlying_agg","float","input","optional","Actual Agg Underlying","None"
"cds/rating_factors/glsn/umbrella/foreign_employers_liability/underlying_premium","underlying_premium","float","input","optional","Underlying Premium","None"
"cds/rating_factors/glsn/umbrella/foreign_employers_liability/occurrence_cover","occurrence_cover","bool","input","required","Occurrence Cover","False"
"cds/rating_factors/glsn/umbrella/foreign_employers_liability","foreign_employers_liability","structure","n/a","n/a","n/a","n/a"
"cds/rating_factors/glsn/umbrella/foreign_general_liability/underlying_ee","underlying_ee","float","input","optional","Actual EE Underlying","None"
"cds/rating_factors/glsn/umbrella/foreign_general_liability/underlying_agg","underlying_agg","float","input","optional","Actual Agg Underlying","None"
"cds/rating_factors/glsn/umbrella/foreign_general_liability/underlying_premium","underlying_premium","float","input","optional","Underlying Premium","None"
"cds/rating_factors/glsn/umbrella/foreign_general_liability/occurrence_cover","occurrence_cover","bool","input","required","Occurrence Cover","False"
"cds/rating_factors/glsn/umbrella/foreign_general_liability","foreign_general_liability","structure","n/a","n/a","n/a","n/a"
"cds/rating_factors/glsn/umbrella/foreign_auto_liability/underlying_ee","underlying_ee","float","input","optional","Actual EE Underlying","None"
"cds/rating_factors/glsn/umbrella/foreign_auto_liability/underlying_agg","underlying_agg","float","input","optional","Actual Agg Underlying","None"
"cds/rating_factors/glsn/umbrella/foreign_auto_liability/underlying_premium","underlying_premium","float","input","optional","Underlying Premium","None"
"cds/rating_factors/glsn/umbrella/foreign_auto_liability/occurrence_cover","occurrence_cover","bool","input","required","Occurrence Cover","False"
"cds/rating_factors/glsn/umbrella/foreign_auto_liability","foreign_auto_liability","structure","n/a","n/a","n/a","n/a"
"cds/rating_factors/glsn/umbrella","umbrella","structure","n/a","n/a","n/a","n/a"
"cds/rating_factors/glsn","glsn","structure","n/a","n/a","n/a","n/a"
"cds/rating_factors/gmm/product_override","product_override","str","input","optional","Product Override","Misc Med"
"cds/rating_factors/gmm/umbrella/auto_liability/underlying_ee","underlying_ee","float","input","optional","Actual EE Underlying","None"
"cds/rating_factors/gmm/umbrella/auto_liability/underlying_agg","underlying_agg","float","input","optional","Actual Agg Underlying","None"
"cds/rating_factors/gmm/umbrella/auto_liability/underlying_premium","underlying_premium","float","input","optional","Underlying Premium","None"
"cds/rating_factors/gmm/umbrella/auto_liability/occurrence_cover","occurrence_cover","bool","input","required","Occurrence Cover","False"
"cds/rating_factors/gmm/umbrella/auto_liability","auto_liability","structure","n/a","n/a","n/a","n/a"
"cds/rating_factors/gmm/umbrella/employers_liability/underlying_ee","underlying_ee","float","input","optional","Actual EE Underlying","None"
"cds/rating_factors/gmm/umbrella/employers_liability/underlying_agg","underlying_agg","float","input","optional","Actual Agg Underlying","None"
"cds/rating_factors/gmm/umbrella/employers_liability/underlying_premium","underlying_premium","float","input","optional","Underlying Premium","None"
"cds/rating_factors/gmm/umbrella/employers_liability/occurrence_cover","occurrence_cover","bool","input","required","Occurrence Cover","False"
"cds/rating_factors/gmm/umbrella/employers_liability","employers_liability","structure","n/a","n/a","n/a","n/a"
"cds/rating_factors/gmm/umbrella/general_liability/underlying_ee","underlying_ee","float","output","n/a","Actual EE Underlying","n/a"
"cds/rating_factors/gmm/umbrella/general_liability/underlying_agg","underlying_agg","float","output","n/a","Actual Agg Underlying","n/a"
"cds/rating_factors/gmm/umbrella/general_liability/underlying_premium","underlying_premium","float","output","n/a","Underlying Premium","n/a"
"cds/rating_factors/gmm/umbrella/general_liability/occurrence_cover","occurrence_cover","bool","input","required","Occurrence Cover","False"
"cds/rating_factors/gmm/umbrella/general_liability","general_liability","structure","n/a","n/a","n/a","n/a"
"cds/rating_factors/gmm/umbrella/foreign_liability/underlying_ee","underlying_ee","float","input","optional","Actual EE Underlying","None"
"cds/rating_factors/gmm/umbrella/foreign_liability/underlying_agg","underlying_agg","float","input","optional","Actual Agg Underlying","None"
"cds/rating_factors/gmm/umbrella/foreign_liability/underlying_premium","underlying_premium","float","input","optional","Underlying Premium","None"
"cds/rating_factors/gmm/umbrella/foreign_liability/occurrence_cover","occurrence_cover","bool","input","required","Occurrence Cover","False"
"cds/rating_factors/gmm/umbrella/foreign_liability","foreign_liability","structure","n/a","n/a","n/a","n/a"
"cds/rating_factors/gmm/umbrella/aircraft_nonowned/underlying_ee","underlying_ee","float","input","optional","Actual EE Underlying","None"
"cds/rating_factors/gmm/umbrella/aircraft_nonowned/underlying_agg","underlying_agg","float","input","optional","Actual Agg Underlying","None"
"cds/rating_factors/gmm/umbrella/aircraft_nonowned/underlying_premium","underlying_premium","float","input","optional","Underlying Premium","None"
"cds/rating_factors/gmm/umbrella/aircraft_nonowned/occurrence_cover","occurrence_cover","bool","input","required","Occurrence Cover","False"
"cds/rating_factors/gmm/umbrella/aircraft_nonowned","aircraft_nonowned","structure","n/a","n/a","n/a","n/a"
"cds/rating_factors/gmm/umbrella/aircraft_owned/underlying_ee","underlying_ee","float","input","optional","Actual EE Underlying","None"
"cds/rating_factors/gmm/umbrella/aircraft_owned/underlying_agg","underlying_agg","float","input","optional","Actual Agg Underlying","None"
"cds/rating_factors/gmm/umbrella/aircraft_owned/underlying_premium","underlying_premium","float","input","optional","Underlying Premium","None"
"cds/rating_factors/gmm/umbrella/aircraft_owned/occurrence_cover","occurrence_cover","bool","input","required","Occurrence Cover","False"
"cds/rating_factors/gmm/umbrella/aircraft_owned","aircraft_owned","structure","n/a","n/a","n/a","n/a"
"cds/rating_factors/gmm/umbrella/auto_ambulance/underlying_ee","underlying_ee","float","input","optional","Actual EE Underlying","None"
"cds/rating_factors/gmm/umbrella/auto_ambulance/underlying_agg","underlying_agg","float","input","optional","Actual Agg Underlying","None"
"cds/rating_factors/gmm/umbrella/auto_ambulance/underlying_premium","underlying_premium","float","input","optional","Underlying Premium","None"
"cds/rating_factors/gmm/umbrella/auto_ambulance/occurrence_cover","occurrence_cover","bool","input","required","Occurrence Cover","False"
"cds/rating_factors/gmm/umbrella/auto_ambulance","auto_ambulance","structure","n/a","n/a","n/a","n/a"
"cds/rating_factors/gmm/umbrella/educators_liability/underlying_ee","underlying_ee","float","input","optional","Actual EE Underlying","None"
"cds/rating_factors/gmm/umbrella/educators_liability/underlying_agg","underlying_agg","float","input","optional","Actual Agg Underlying","None"
"cds/rating_factors/gmm/umbrella/educators_liability/underlying_premium","underlying_premium","float","input","optional","Underlying Premium","None"
"cds/rating_factors/gmm/umbrella/educators_liability/occurrence_cover","occurrence_cover","bool","input","required","Occurrence Cover","False"
"cds/rating_factors/gmm/umbrella/educators_liability","educators_liability","structure","n/a","n/a","n/a","n/a"
"cds/rating_factors/gmm/umbrella/garage_keepers_liability/underlying_ee","underlying_ee","float","input","optional","Actual EE Underlying","None"
"cds/rating_factors/gmm/umbrella/garage_keepers_liability/underlying_agg","underlying_agg","float","input","optional","Actual Agg Underlying","None"
"cds/rating_factors/gmm/umbrella/garage_keepers_liability/underlying_premium","underlying_premium","float","input","optional","Underlying Premium","None"
"cds/rating_factors/gmm/umbrella/garage_keepers_liability/occurrence_cover","occurrence_cover","bool","input","required","Occurrence Cover","False"
"cds/rating_factors/gmm/umbrella/garage_keepers_liability","garage_keepers_liability","structure","n/a","n/a","n/a","n/a"
"cds/rating_factors/gmm/umbrella/helipad/underlying_ee","underlying_ee","float","input","optional","Actual EE Underlying","None"
"cds/rating_factors/gmm/umbrella/helipad/underlying_agg","underlying_agg","float","input","optional","Actual Agg Underlying","None"
"cds/rating_factors/gmm/umbrella/helipad/underlying_premium","underlying_premium","float","input","optional","Underlying Premium","None"
"cds/rating_factors/gmm/umbrella/helipad/occurrence_cover","occurrence_cover","bool","input","required","Occurrence Cover","False"
"cds/rating_factors/gmm/umbrella/helipad","helipad","structure","n/a","n/a","n/a","n/a"
"cds/rating_factors/gmm/umbrella/liquor_law_liability/underlying_ee","underlying_ee","float","input","optional","Actual EE Underlying","None"
"cds/rating_factors/gmm/umbrella/liquor_law_liability/underlying_agg","underlying_agg","float","input","optional","Actual Agg Underlying","None"
"cds/rating_factors/gmm/umbrella/liquor_law_liability/underlying_premium","underlying_premium","float","input","optional","Underlying Premium","None"
"cds/rating_factors/gmm/umbrella/liquor_law_liability/occurrence_cover","occurrence_cover","bool","input","required","Occurrence Cover","False"
"cds/rating_factors/gmm/umbrella/liquor_law_liability","liquor_law_liability","structure","n/a","n/a","n/a","n/a"
"cds/rating_factors/gmm/umbrella/managed_care_eo_health_plan/underlying_ee","underlying_ee","float","input","optional","Actual EE Underlying","None"
"cds/rating_factors/gmm/umbrella/managed_care_eo_health_plan/underlying_agg","underlying_agg","float","input","optional","Actual Agg Underlying","None"
"cds/rating_factors/gmm/umbrella/managed_care_eo_health_plan/underlying_premium","underlying_premium","float","input","optional","Underlying Premium","None"
"cds/rating_factors/gmm/umbrella/managed_care_eo_health_plan/occurrence_cover","occurrence_cover","bool","input","required","Occurrence Cover","False"
"cds/rating_factors/gmm/umbrella/managed_care_eo_health_plan","managed_care_eo_health_plan","structure","n/a","n/a","n/a","n/a"
"cds/rating_factors/gmm/umbrella/managed_care_eo_nonhealth_plan/underlying_ee","underlying_ee","float","input","optional","Actual EE Underlying","None"
"cds/rating_factors/gmm/umbrella/managed_care_eo_nonhealth_plan/underlying_agg","underlying_agg","float","input","optional","Actual Agg Underlying","None"
"cds/rating_factors/gmm/umbrella/managed_care_eo_nonhealth_plan/underlying_premium","underlying_premium","float","input","optional","Underlying Premium","None"
"cds/rating_factors/gmm/umbrella/managed_care_eo_nonhealth_plan/occurrence_cover","occurrence_cover","bool","input","required","Occurrence Cover","False"
"cds/rating_factors/gmm/umbrella/managed_care_eo_nonhealth_plan","managed_care_eo_nonhealth_plan","structure","n/a","n/a","n/a","n/a"
"cds/rating_factors/gmm/umbrella/watercraft_nonowned/underlying_ee","underlying_ee","float","input","optional","Actual EE Underlying","None"
"cds/rating_factors/gmm/umbrella/watercraft_nonowned/underlying_agg","underlying_agg","float","input","optional","Actual Agg Underlying","None"
"cds/rating_factors/gmm/umbrella/watercraft_nonowned/underlying_premium","underlying_premium","float","input","optional","Underlying Premium","None"
"cds/rating_factors/gmm/umbrella/watercraft_nonowned/occurrence_cover","occurrence_cover","bool","input","required","Occurrence Cover","False"
"cds/rating_factors/gmm/umbrella/watercraft_nonowned","watercraft_nonowned","structure","n/a","n/a","n/a","n/a"
"cds/rating_factors/gmm/umbrella/watercraft_owned/underlying_ee","underlying_ee","float","input","optional","Actual EE Underlying","None"
"cds/rating_factors/gmm/umbrella/watercraft_owned/underlying_agg","underlying_agg","float","input","optional","Actual Agg Underlying","None"
"cds/rating_factors/gmm/umbrella/watercraft_owned/underlying_premium","underlying_premium","float","input","optional","Underlying Premium","None"
"cds/rating_factors/gmm/umbrella/watercraft_owned/occurrence_cover","occurrence_cover","bool","input","required","Occurrence Cover","False"
"cds/rating_factors/gmm/umbrella/watercraft_owned","watercraft_owned","structure","n/a","n/a","n/a","n/a"
"cds/rating_factors/gmm/umbrella","umbrella","structure","n/a","n/a","n/a","n/a"
"cds/rating_factors/gmm","gmm","structure","n/a","n/a","n/a","n/a"
"cds/rating_factors/cyber/first_or_third_party","first_or_third_party","str","input","required","Coverage Requested","First Party and Third Party"
"cds/rating_factors/cyber/first_or_third_party_note","first_or_third_party_note","str","output","n/a"," ","n/a"
"cds/rating_factors/cyber/first_and_third_party_show","first_and_third_party_show","bool","output","n/a","Not set","n/a"
"cds/rating_factors/cyber/third_party_only_show","third_party_only_show","bool","output","n/a","Not set","n/a"
"cds/rating_factors/cyber/bbr_rater_info_by","bbr_rater_info_by","str","output","n/a"," ","n/a"
"cds/rating_factors/cyber/third_party_only_info_by","third_party_only_info_by","str","output","n/a"," ","n/a"
"cds/rating_factors/cyber/product","product","str","input","optional","Cyber Product","None"
"cds/rating_factors/cyber/include_excess","include_excess","bool","input","required","Include in Excess?","False"
"cds/rating_factors/cyber","cyber","structure","n/a","n/a","n/a","n/a"
"cds/rating_factors/tech_eo/contingent_bi_pd","contingent_bi_pd","str","input","required","Include?","No"
"cds/rating_factors/tech_eo/contingent_bi_pd_factor","contingent_bi_pd_factor","float","output","n/a","Contingent Bodily Injury / Property Damage Default","n/a"
"cds/rating_factors/tech_eo","tech_eo","structure","n/a","n/a","n/a","n/a"
"cds/rating_factors","rating_factors","structure","n/a","n/a","n/a","n/a"
"cds/uw_notes","uw_notes","str","input","optional","Underwriter Notes","None"
"cds/mid_term_adjustments","mid_term_adjustments","str","input","optional","Mid Term Adjustments","None"
"cds/historical_comments","historical_comments","str","input","optional","Historical Comments","None"
"cds/file_upload_1","file_upload_1","file","input","n/a","Upload Supporting Files e.g. JPEG Images","n/a"
"cds/file_upload_2","file_upload_2","file","input","n/a","Upload Supporting Files e.g. JPEG Images","n/a"
"cds/file_upload_3","file_upload_3","file","input","n/a","Upload Supporting Files e.g. JPEG Images","n/a"
"cds/file_upload_4","file_upload_4","file","input","n/a","Upload Supporting Files e.g. JPEG Images","n/a"
"cds/file_upload_5","file_upload_5","file","input","n/a","Upload Supporting Files e.g. JPEG Images","n/a"
"cds/email/rationale_file","rationale_file","file","output","n/a","Click to download summary email","n/a"
"cds/email/referral_file","referral_file","file","output","n/a","Click to download summary email","n/a"
"cds/email/sender","sender","str","input","required","Sender","your_uw@beazley.com"
"cds/email/recipient","recipient","str","input","required","Recipient","uw_assistant@beazley.com"
"cds/email","email","structure","n/a","n/a","n/a","n/a"
"cds/add_excess_1","add_excess_1","bool","input","required","Add Excess Layer","False"
"cds/add_excess_2","add_excess_2","bool","input","required","Add Excess Layer","False"
"cds/add_excess_3","add_excess_3","bool","input","required","Add Excess Layer","False"
"cds/add_excess_4","add_excess_4","bool","input","required","Add Excess Layer","False"
"cds/add_excess_5","add_excess_5","bool","input","required","Add Excess Layer","False"
"cds/add_excess_6","add_excess_6","bool","input","required","Add Excess Layer","False"
